"site","mean_value","id","zip"
17,-5.82076609134674e-12,35,96746
18,-5.82076609134674e-12,35,96746
19,-5.82076609134674e-12,35,96746
20,-5.82076609134674e-12,35,96746
21,-5.82076609134674e-12,35,96746
22,-26.7897966828959,35,96746
1,-9.70127681891123e-13,36,96743
2,-9.70127681891123e-13,36,96743
3,-9.70127681891123e-13,36,96743
4,-9.70127681891123e-13,36,96743
5,-9.70127681891123e-13,36,96743
6,-9.70127681891123e-13,36,96743
7,-26.5683092583427,36,96743
8,-9.70127681891123e-13,36,96743
9,-9.70127681891123e-13,36,96743
10,-9.70127681891123e-13,36,96743
11,-9.70127681891123e-13,36,96743
12,-9.70127681891123e-13,36,96743
13,-9.70127681891123e-13,36,96743
14,-9.70127681891123e-13,36,96743
15,-9.70127681891123e-13,36,96743
16,-9.70127681891123e-13,36,96743
17,-9.70127681891123e-13,36,96743
18,-9.70127681891123e-13,36,96743
19,-9.70127681891123e-13,36,96743
20,-9.70127681891123e-13,36,96743
21,-9.70127681891123e-13,36,96743
22,-26.5683092583427,36,96743
1,-8.24608529607455e-12,37,96734
2,-8.24608529607455e-12,37,96734
3,-8.24608529607455e-12,37,96734
4,-8.24608529607455e-12,37,96734
5,-8.24608529607455e-12,37,96734
6,-8.24608529607455e-12,37,96734
7,-8.24608529607455e-12,37,96734
8,-8.24608529607455e-12,37,96734
9,-8.24608529607455e-12,37,96734
10,-8.24608529607455e-12,37,96734
11,-8.24608529607455e-12,37,96734
12,-8.24608529607455e-12,37,96734
13,-29.9564844119401,37,96734
14,-8.24608529607455e-12,37,96734
15,-8.24608529607455e-12,37,96734
16,-8.24608529607455e-12,37,96734
17,-8.24608529607455e-12,37,96734
18,-8.24608529607455e-12,37,96734
19,-8.24608529607455e-12,37,96734
20,-8.24608529607455e-12,37,96734
21,-8.24608529607455e-12,37,96734
22,-29.9564844119401,37,96734
1,-8.24608529607455e-12,38,96734
2,-8.24608529607455e-12,38,96734
3,-8.24608529607455e-12,38,96734
4,-8.24608529607455e-12,38,96734
5,-8.24608529607455e-12,38,96734
6,-8.24608529607455e-12,38,96734
7,-8.24608529607455e-12,38,96734
8,-8.24608529607455e-12,38,96734
9,-8.24608529607455e-12,38,96734
10,-8.24608529607455e-12,38,96734
11,-8.24608529607455e-12,38,96734
12,-8.24608529607455e-12,38,96734
13,-29.9564844119401,38,96734
14,-8.24608529607455e-12,38,96734
15,-8.24608529607455e-12,38,96734
16,-8.24608529607455e-12,38,96734
17,-8.24608529607455e-12,38,96734
18,-8.24608529607455e-12,38,96734
19,-8.24608529607455e-12,38,96734
20,-8.24608529607455e-12,38,96734
21,-8.24608529607455e-12,38,96734
22,-29.9564844119401,38,96734
1,-6.79089377323786e-12,41,96740
2,-6.79089377323786e-12,41,96740
3,-6.79089377323786e-12,41,96740
4,-6.79089377323786e-12,41,96740
5,-6.79089377323786e-12,41,96740
6,-6.79089377323786e-12,41,96740
7,-6.79089377323786e-12,41,96740
8,-6.79089377323786e-12,41,96740
9,-6.79089377323786e-12,41,96740
10,-6.79089377323786e-12,41,96740
11,-6.79089377323786e-12,41,96740
12,-6.79089377323786e-12,41,96740
13,-6.79089377323786e-12,41,96740
14,-6.79089377323786e-12,41,96740
15,-6.79089377323786e-12,41,96740
16,-6.79089377323786e-12,41,96740
17,-6.79089377323786e-12,41,96740
18,-6.79089377323786e-12,41,96740
19,-25.8776858249868,41,96740
20,-6.79089377323786e-12,41,96740
21,-6.79089377323786e-12,41,96740
22,-25.8776858249868,41,96740
1,-8.73114913702011e-12,49,96722
2,-8.73114913702011e-12,49,96722
3,-8.73114913702011e-12,49,96722
4,-8.73114913702011e-12,49,96722
5,-8.73114913702011e-12,49,96722
6,-8.73114913702011e-12,49,96722
7,-8.73114913702011e-12,49,96722
8,-8.73114913702011e-12,49,96722
9,-8.73114913702011e-12,49,96722
10,-8.73114913702011e-12,49,96722
11,-28.1439136801089,49,96722
12,-8.73114913702011e-12,49,96722
13,-8.73114913702011e-12,49,96722
14,-28.9962343116184,49,96722
15,-8.73114913702011e-12,49,96722
16,-8.73114913702011e-12,49,96722
17,-8.73114913702011e-12,49,96722
