"site","mean_value","id","zip"
14,-33.9330163573056,215,96744
15,4.85063840945562e-13,215,96744
16,4.85063840945562e-13,215,96744
17,4.85063840945562e-13,215,96744
18,4.85063840945562e-13,215,96744
19,4.85063840945562e-13,215,96744
20,4.85063840945562e-13,215,96744
21,4.85063840945562e-13,215,96744
22,4.85063840945562e-13,215,96744
23,-33.9330163573056,215,96744
1,-1.45519152283669e-12,217,96734
2,-1.45519152283669e-12,217,96734
3,-1.45519152283669e-12,217,96734
4,-1.45519152283669e-12,217,96734
5,-1.45519152283669e-12,217,96734
6,-1.45519152283669e-12,217,96734
7,-1.45519152283669e-12,217,96734
8,-28.5920488120057,217,96734
9,-1.45519152283669e-12,217,96734
10,-1.45519152283669e-12,217,96734
11,-1.45519152283669e-12,217,96734
12,-1.45519152283669e-12,217,96734
13,-1.45519152283669e-12,217,96734
14,-1.45519152283669e-12,217,96734
15,-1.45519152283669e-12,217,96734
16,-1.45519152283669e-12,217,96734
17,-1.45519152283669e-12,217,96734
18,-1.45519152283669e-12,217,96734
19,-1.45519152283669e-12,217,96734
20,-1.45519152283669e-12,217,96734
21,-1.45519152283669e-12,217,96734
22,-1.45519152283669e-12,217,96734
23,-28.5920488120057,217,96734
1,1.45519152283669e-12,230,96795
2,1.45519152283669e-12,230,96795
3,1.45519152283669e-12,230,96795
4,1.45519152283669e-12,230,96795
5,1.45519152283669e-12,230,96795
6,1.45519152283669e-12,230,96795
7,1.45519152283669e-12,230,96795
8,-29.777915160371,230,96795
9,1.45519152283669e-12,230,96795
10,1.45519152283669e-12,230,96795
11,1.45519152283669e-12,230,96795
12,1.45519152283669e-12,230,96795
13,1.45519152283669e-12,230,96795
14,1.45519152283669e-12,230,96795
15,1.45519152283669e-12,230,96795
16,1.45519152283669e-12,230,96795
17,1.45519152283669e-12,230,96795
18,-102.858515906544,230,96795
19,1.45519152283669e-12,230,96795
20,1.45519152283669e-12,230,96795
21,1.45519152283669e-12,230,96795
22,1.45519152283669e-12,230,96795
23,-132.892900244605,230,96795
1,2.91038304567337e-12,241,96734
2,2.91038304567337e-12,241,96734
3,2.91038304567337e-12,241,96734
4,2.91038304567337e-12,241,96734
5,2.91038304567337e-12,241,96734
6,2.91038304567337e-12,241,96734
7,2.91038304567337e-12,241,96734
8,2.91038304567337e-12,241,96734
9,2.91038304567337e-12,241,96734
10,2.91038304567337e-12,241,96734
11,2.91038304567337e-12,241,96734
12,2.91038304567337e-12,241,96734
13,2.91038304567337e-12,241,96734
14,2.91038304567337e-12,241,96734
15,2.91038304567337e-12,241,96734
16,2.91038304567337e-12,241,96734
17,2.91038304567337e-12,241,96734
18,2.91038304567337e-12,241,96734
19,2.91038304567337e-12,241,96734
20,2.91038304567337e-12,241,96734
21,2.91038304567337e-12,241,96734
22,-13.9668167216404,241,96734
23,-13.9668167217295,241,96734
1,-1.94025536378225e-12,244,96815
2,-1.94025536378225e-12,244,96815
3,-1.94025536378225e-12,244,96815
4,-1.94025536378225e-12,244,96815
5,-1.94025536378225e-12,244,96815
6,-1.94025536378225e-12,244,96815
7,-1.94025536378225e-12,244,96815
8,-1.94025536378225e-12,244,96815
9,-1.94025536378225e-12,244,96815
10,-4.59502594443232,244,96815
11,-1.94025536378225e-12,244,96815
12,-1.94025536378225e-12,244,96815
13,-1.94025536378225e-12,244,96815
14,-1.94025536378225e-12,244,96815
15,-1.94025536378225e-12,244,96815
16,-1.94025536378225e-12,244,96815
17,-1.94025536378225e-12,244,96815
18,-1.94025536378225e-12,244,96815
19,-1.94025536378225e-12,244,96815
20,-1.94025536378225e-12,244,96815
21,-1.94025536378225e-12,244,96815
22,-4.14306177267475,244,96815
23,-8.74013072759553,244,96815
1,1.94025536378225e-12,258,96792
2,1.94025536378225e-12,258,96792
3,1.94025536378225e-12,258,96792
4,1.94025536378225e-12,258,96792
5,1.94025536378225e-12,258,96792
6,1.94025536378225e-12,258,96792
7,1.94025536378225e-12,258,96792
8,-6.06849847246194,258,96792
9,1.94025536378225e-12,258,96792
10,1.94025536378225e-12,258,96792
11,1.94025536378225e-12,258,96792
12,1.94025536378225e-12,258,96792
13,1.94025536378225e-12,258,96792
14,1.94025536378225e-12,258,96792
15,1.94025536378225e-12,258,96792
16,1.94025536378225e-12,258,96792
17,1.94025536378225e-12,258,96792
18,1.94025536378225e-12,258,96792
19,1.94025536378225e-12,258,96792
20,1.94025536378225e-12,258,96792
21,1.94025536378225e-12,258,96792
22,1.94025536378225e-12,258,96792
23,-6.06849847246194,258,96792
1,2.91038304567337e-12,264,96744
2,2.91038304567337e-12,264,96744
3,-135.617638283772,264,96744
4,2.91038304567337e-12,264,96744
5,2.91038304567337e-12,264,96744
6,2.91038304567337e-12,264,96744
7,2.91038304567337e-12,264,96744
8,2.91038304567337e-12,264,96744
9,2.91038304567337e-12,264,96744
10,2.91038304567337e-12,264,96744
11,2.91038304567337e-12,264,96744
12,2.91038304567337e-12,264,96744
13,2.91038304567337e-12,264,96744
14,2.91038304567337e-12,264,96744
15,2.91038304567337e-12,264,96744
16,2.91038304567337e-12,264,96744
17,2.91038304567337e-12,264,96744
18,2.91038304567337e-12,264,96744
19,2.91038304567337e-12,264,96744
20,2.91038304567337e-12,264,96744
21,2.91038304567337e-12,264,96744
22,2.91038304567337e-12,264,96744
23,-135.617638283772,264,96744
1,-9.70127681891123e-13,278,96818
2,-9.70127681891123e-13,278,96818
3,-9.70127681891123e-13,278,96818
4,-9.70127681891123e-13,278,96818
5,-9.70127681891123e-13,278,96818
6,-9.70127681891123e-13,278,96818
7,-9.70127681891123e-13,278,96818
8,-18.1963779539258,278,96818
9,-9.70127681891123e-13,278,96818
10,-9.70127681891123e-13,278,96818
11,-9.70127681891123e-13,278,96818
12,-9.70127681891123e-13,278,96818
13,-9.70127681891123e-13,278,96818
14,-9.70127681891123e-13,278,96818
15,-9.70127681891123e-13,278,96818
16,-9.70127681891123e-13,278,96818
17,-9.70127681891123e-13,278,96818
18,-9.70127681891123e-13,278,96818
19,-9.70127681891123e-13,278,96818
20,-9.70127681891123e-13,278,96818
21,-9.70127681891123e-13,278,96818
22,-9.70127681891123e-13,278,96818
23,-18.1963779539258,278,96818
1,-2.66785112520059e-12,281,96817
2,-2.66785112520059e-12,281,96817
3,-2.66785112520059e-12,281,96817
4,-2.66785112520059e-12,281,96817
5,-2.66785112520059e-12,281,96817
6,-2.66785112520059e-12,281,96817
7,-2.66785112520059e-12,281,96817
8,-2.66785112520059e-12,281,96817
9,-2.66785112520059e-12,281,96817
10,-2.66785112520059e-12,281,96817
11,-2.66785112520059e-12,281,96817
12,-2.66785112520059e-12,281,96817
13,-2.66785112520059e-12,281,96817
14,-2.66785112520059e-12,281,96817
15,-2.66785112520059e-12,281,96817
16,-2.66785112520059e-12,281,96817
17,-2.66785112520059e-12,281,96817
18,-69.0324343837584,281,96817
19,-2.66785112520059e-12,281,96817
20,-2.66785112520059e-12,281,96817
21,-2.66785112520059e-12,281,96817
22,-2.66785112520059e-12,281,96817
23,-69.0324343837584,281,96817
1,-5.33570225040118e-12,294,96813
2,-5.33570225040118e-12,294,96813
3,-5.33570225040118e-12,294,96813
4,-5.33570225040118e-12,294,96813
5,-5.33570225040118e-12,294,96813
6,-5.33570225040118e-12,294,96813
7,-5.33570225040118e-12,294,96813
8,-5.33570225040118e-12,294,96813
9,-5.33570225040118e-12,294,96813
10,-5.33570225040118e-12,294,96813
11,-5.33570225040118e-12,294,96813
12,-5.33570225040118e-12,294,96813
13,-5.33570225040118e-12,294,96813
14,-22.5771500364913,294,96813
15,-5.33570225040118e-12,294,96813
16,-5.33570225040118e-12,294,96813
17,-5.33570225040118e-12,294,96813
18,-5.33570225040118e-12,294,96813
19,-5.33570225040118e-12,294,96813
20,-5.33570225040118e-12,294,96813
21,-5.33570225040118e-12,294,96813
22,-5.33570225040118e-12,294,96813
23,-22.5771500484683,294,96813
1,-2.91038304567337e-12,298,96825
2,-2.91038304567337e-12,298,96825
3,-2.91038304567337e-12,298,96825
4,-2.91038304567337e-12,298,96825
5,-2.91038304567337e-12,298,96825
6,-2.91038304567337e-12,298,96825
7,-2.91038304567337e-12,298,96825
8,-2.91038304567337e-12,298,96825
9,-2.91038304567337e-12,298,96825
10,-2.91038304567337e-12,298,96825
11,-2.91038304567337e-12,298,96825
12,-2.91038304567337e-12,298,96825
13,-2.91038304567337e-12,298,96825
14,-42.6113564669407,298,96825
15,-2.91038304567337e-12,298,96825
16,-2.91038304567337e-12,298,96825
17,-2.91038304567337e-12,298,96825
18,-2.91038304567337e-12,298,96825
19,-2.91038304567337e-12,298,96825
20,-2.91038304567337e-12,298,96825
21,-2.91038304567337e-12,298,96825
22,-2.91038304567337e-12,298,96825
23,-42.6113564669407,298,96825
1,7.27595761418343e-12,303,96738
2,7.27595761418343e-12,303,96738
3,7.27595761418343e-12,303,96738
4,7.27595761418343e-12,303,96738
5,7.27595761418343e-12,303,96738
6,7.27595761418343e-12,303,96738
7,7.27595761418343e-12,303,96738
8,7.27595761418343e-12,303,96738
9,7.27595761418343e-12,303,96738
10,7.27595761418343e-12,303,96738
11,7.27595761418343e-12,303,96738
12,7.27595761418343e-12,303,96738
