"site","mean_value","id","zip"
5,-1.94025536378225e-12,30,96817
6,-1.94025536378225e-12,30,96817
7,-1.94025536378225e-12,30,96817
8,-20.1128569266045,30,96817
9,-1.94025536378225e-12,30,96817
10,-1.94025536378225e-12,30,96817
11,-1.94025536378225e-12,30,96817
12,-1.94025536378225e-12,30,96817
13,-1.94025536378225e-12,30,96817
14,-1.94025536378225e-12,30,96817
15,-1.94025536378225e-12,30,96817
16,-1.94025536378225e-12,30,96817
17,-1.94025536378225e-12,30,96817
18,-1.94025536378225e-12,30,96817
19,-1.94025536378225e-12,30,96817
20,-1.94025536378225e-12,30,96817
21,-1.94025536378225e-12,30,96817
22,-20.1128569315779,30,96817
1,-1.84324259559313e-11,33,96789
2,-1.84324259559313e-11,33,96789
3,-1.84324259559313e-11,33,96789
4,-1.84324259559313e-11,33,96789
5,-1.84324259559313e-11,33,96789
6,-1.84324259559313e-11,33,96789
7,-1.84324259559313e-11,33,96789
8,-1.84324259559313e-11,33,96789
9,-1.84324259559313e-11,33,96789
10,-1.84324259559313e-11,33,96789
11,-1.84324259559313e-11,33,96789
12,-1.84324259559313e-11,33,96789
13,-1.84324259559313e-11,33,96789
14,-1.84324259559313e-11,33,96789
15,-1.84324259559313e-11,33,96789
16,-1.84324259559313e-11,33,96789
17,-1.84324259559313e-11,33,96789
18,-1.84324259559313e-11,33,96789
19,-1.84324259559313e-11,33,96789
20,-1.84324259559313e-11,33,96789
21,-18.8662810618276,33,96789
22,-18.8662810618276,33,96789
1,-2.3283064365387e-11,35,96746
2,-2.3283064365387e-11,35,96746
3,-2.3283064365387e-11,35,96746
4,-2.3283064365387e-11,35,96746
5,-2.3283064365387e-11,35,96746
6,-35.5977592099657,35,96746
7,-2.3283064365387e-11,35,96746
8,-2.3283064365387e-11,35,96746
9,-2.3283064365387e-11,35,96746
10,-2.3283064365387e-11,35,96746
11,-28.1370329985516,35,96746
12,-2.3283064365387e-11,35,96746
13,-2.3283064365387e-11,35,96746
14,-2.3283064365387e-11,35,96746
15,-2.3283064365387e-11,35,96746
16,-2.3283064365387e-11,35,96746
17,-2.3283064365387e-11,35,96746
18,-2.3283064365387e-11,35,96746
19,-2.3283064365387e-11,35,96746
20,-2.3283064365387e-11,35,96746
21,-2.3283064365387e-11,35,96746
22,-63.8340941214473,35,96746
1,-3.39544688661893e-12,39,96822
2,-3.39544688661893e-12,39,96822
3,-3.39544688661893e-12,39,96822
4,-3.39544688661893e-12,39,96822
5,-3.39544688661893e-12,39,96822
6,-3.39544688661893e-12,39,96822
7,-3.39544688661893e-12,39,96822
8,-3.39544688661893e-12,39,96822
9,-3.39544688661893e-12,39,96822
10,-3.39544688661893e-12,39,96822
11,-3.39544688661893e-12,39,96822
12,-3.39544688661893e-12,39,96822
13,-26.8732364605714,39,96822
14,-3.39544688661893e-12,39,96822
15,-3.39544688661893e-12,39,96822
16,-3.39544688661893e-12,39,96822
17,-3.39544688661893e-12,39,96822
18,-3.39544688661893e-12,39,96822
19,-3.39544688661893e-12,39,96822
20,-3.39544688661893e-12,39,96822
21,-3.39544688661893e-12,39,96822
22,-26.8732364605714,39,96822
1,-3.88051072756449e-12,42,96722
2,-3.88051072756449e-12,42,96722
3,-3.88051072756449e-12,42,96722
4,-3.88051072756449e-12,42,96722
5,-3.88051072756449e-12,42,96722
6,-3.88051072756449e-12,42,96722
7,-3.88051072756449e-12,42,96722
8,-3.88051072756449e-12,42,96722
9,-3.88051072756449e-12,42,96722
10,-3.88051072756449e-12,42,96722
11,-28.6163858976889,42,96722
12,-3.88051072756449e-12,42,96722
13,-3.88051072756449e-12,42,96722
14,-3.88051072756449e-12,42,96722
15,-3.88051072756449e-12,42,96722
16,-3.88051072756449e-12,42,96722
17,-3.88051072756449e-12,42,96722
18,-3.88051072756449e-12,42,96722
19,-3.88051072756449e-12,42,96722
20,-3.88051072756449e-12,42,96722
21,-3.88051072756449e-12,42,96722
22,-28.6163858976889,42,96722
1,-6.79089377323786e-12,43,96813
2,-6.79089377323786e-12,43,96813
3,-6.79089377323786e-12,43,96813
4,-6.79089377323786e-12,43,96813
5,-6.79089377323786e-12,43,96813
6,-6.79089377323786e-12,43,96813
7,-6.79089377323786e-12,43,96813
8,-6.79089377323786e-12,43,96813
9,-6.79089377323786e-12,43,96813
10,-6.79089377323786e-12,43,96813
11,-6.79089377323786e-12,43,96813
12,-6.79089377323786e-12,43,96813
13,-6.79089377323786e-12,43,96813
14,-6.79089377323786e-12,43,96813
15,-6.79089377323786e-12,43,96813
16,-6.79089377323786e-12,43,96813
17,-6.79089377323786e-12,43,96813
18,-6.79089377323786e-12,43,96813
19,-453.94865520056,43,96813
20,-6.79089377323786e-12,43,96813
21,-6.79089377323786e-12,43,96813
22,-453.948658820639,43,96813
1,-2.42531920472781e-12,44,96749
2,-2.42531920472781e-12,44,96749
3,-2.42531920472781e-12,44,96749
4,-2.42531920472781e-12,44,96749
5,-2.42531920472781e-12,44,96749
6,-2.42531920472781e-12,44,96749
7,-2.42531920472781e-12,44,96749
8,-2.42531920472781e-12,44,96749
9,-2.42531920472781e-12,44,96749
10,-2.42531920472781e-12,44,96749
11,-2.42531920472781e-12,44,96749
12,-2.42531920472781e-12,44,96749
13,-2.42531920472781e-12,44,96749
14,-2.42531920472781e-12,44,96749
15,-2.42531920472781e-12,44,96749
16,-2.42531920472781e-12,44,96749
17,-2.42531920472781e-12,44,96749
18,-2.42531920472781e-12,44,96749
19,-26.5569145614616,44,96749
20,-2.42531920472781e-12,44,96749
21,-2.42531920472781e-12,44,96749
22,-26.5569145614616,44,96749
1,-4.85063840945562e-12,50,96746
2,-30.1133936486377,50,96746
3,-31.49512512973,50,96746
4,-4.85063840945562e-12,50,96746
5,-4.85063840945562e-12,50,96746
6,-34.2107195260236,50,96746
7,-4.85063840945562e-12,50,96746
8,-4.85063840945562e-12,50,96746
9,-4.85063840945562e-12,50,96746
10,-4.85063840945562e-12,50,96746
11,-4.85063840945562e-12,50,96746
12,-4.85063840945562e-12,50,96746
13,-4.85063840945562e-12,50,96746
14,-4.85063840945562e-12,50,96746
15,-4.85063840945562e-12,50,96746
16,-4.85063840945562e-12,50,96746
17,-4.85063840945562e-12,50,96746
18,-4.85063840945562e-12,50,96746
19,-4.85063840945562e-12,50,96746
20,-4.85063840945562e-12,50,96746
21,-4.85063840945562e-12,50,96746
22,-96.0876520358982,50,96746
1,-3.88051072756449e-12,51,96722
2,-3.88051072756449e-12,51,96722
3,-3.88051072756449e-12,51,96722
4,-3.88051072756449e-12,51,96722
5,-3.88051072756449e-12,51,96722
6,-3.88051072756449e-12,51,96722
7,-3.88051072756449e-12,51,96722
8,-3.88051072756449e-12,51,96722
9,-3.88051072756449e-12,51,96722
10,-3.88051072756449e-12,51,96722
11,-3.88051072756449e-12,51,96722
12,-3.88051072756449e-12,51,96722
13,-3.88051072756449e-12,51,96722
14,-3.88051072756449e-12,51,96722
15,-3.88051072756449e-12,51,96722
16,-32.1699711301461,51,96722
17,-3.88051072756449e-12,51,96722
18,-3.88051072756449e-12,51,96722
19,-3.88051072756449e-12,51,96722
20,-3.88051072756449e-12,51,96722
21,-3.88051072756449e-12,51,96722
22,-32.1699711301461,51,96722
1,2.42531920472781e-12,55,96734
2,2.42531920472781e-12,55,96734
3,2.42531920472781e-12,55,96734
4,2.42531920472781e-12,55,96734
5,2.42531920472781e-12,55,96734
6,2.42531920472781e-12,55,96734
7,2.42531920472781e-12,55,96734
8,-221.241746625306,55,96734
9,2.42531920472781e-12,55,96734
10,2.42531920472781e-12,55,96734
11,2.42531920472781e-12,55,96734
12,2.42531920472781e-12,55,96734
13,-125.354999672146,55,96734
14,2.42531920472781e-12,55,96734
15,2.42531920472781e-12,55,96734
16,2.42531920472781e-12,55,96734
17,2.42531920472781e-12,55,96734
18,2.42531920472781e-12,55,96734
19,2.42531920472781e-12,55,96734
20,2.42531920472781e-12,55,96734
21,2.42531920472781e-12,55,96734
22,-347.426365200155,55,96734
1,-3.88051072756449e-12,57,96738
2,-3.88051072756449e-12,57,96738
3,-3.88051072756449e-12,57,96738
4,-3.88051072756449e-12,57,96738
5,-3.88051072756449e-12,57,96738
6,-3.88051072756449e-12,57,96738
7,-3.88051072756449e-12,57,96738
8,-3.88051072756449e-12,57,96738
9,-3.88051072756449e-12,57,96738
10,-3.88051072756449e-12,57,96738
11,-3.88051072756449e-12,57,96738
12,-3.88051072756449e-12,57,96738
13,-3.88051072756449e-12,57,96738
14,-3.88051072756449e-12,57,96738
15,-122.311547375504,57,96738
16,-3.88051072756449e-12,57,96738
17,-3.88051072756449e-12,57,96738
18,-3.88051072756449e-12,57,96738
19,-3.88051072756449e-12,57,96738
20,-3.88051072756449e-12,57,96738
21,-3.88051072756449e-12,57,96738
22,-122.311547492824,57,96738
1,-6.79089377323786e-12,68,96791
2,-6.79089377323786e-12,68,96791
3,-6.79089377323786e-12,68,96791
4,-6.79089377323786e-12,68,96791
5,-6.79089377323786e-12,68,96791
6,-6.79089377323786e-12,68,96791
7,-6.79089377323786e-12,68,96791
8,-6.79089377323786e-12,68,96791
9,-6.79089377323786e-12,68,96791
10,-6.79089377323786e-12,68,96791
11,-6.79089377323786e-12,68,96791
12,-6.79089377323786e-12,68,96791
13,-27.7498973304838,68,96791
14,-6.79089377323786e-12,68,96791
15,-6.79089377323786e-12,68,96791
16,-6.79089377323786e-12,68,96791
17,-6.79089377323786e-12,68,96791
18,-6.79089377323786e-12,68,96791
19,-6.79089377323786e-12,68,96791
20,-6.79089377323786e-12,68,96791
21,-6.79089377323786e-12,68,96791
22,-27.7498973304838,68,96791
1,-5.33570225040118e-12,86,96826
2,-5.33570225040118e-12,86,96826
3,-5.33570225040118e-12,86,96826
4,-5.33570225040118e-12,86,96826
5,-5.33570225040118e-12,86,96826
6,-5.33570225040118e-12,86,96826
7,-5.33570225040118e-12,86,96826
8,-5.33570225040118e-12,86,96826
9,-5.33570225040118e-12,86,96826
10,-5.33570225040118e-12,86,96826
11,-5.33570225040118e-12,86,96826
12,-5.33570225040118e-12,86,96826
13,-69.8152416128847,86,96826
14,-5.33570225040118e-12,86,96826
15,-5.33570225040118e-12,86,96826
16,-5.33570225040118e-12,86,96826
17,-5.33570225040118e-12,86,96826
18,-5.33570225040118e-12,86,96826
19,-5.33570225040118e-12,86,96826
20,-5.33570225040118e-12,86,96826
21,-5.33570225040118e-12,86,96826
22,-69.8152416128847,86,96826
1,-1.06714045008024e-11,88,96701
2,-1.06714045008024e-11,88,96701
3,-1.06714045008024e-11,88,96701
4,-1.06714045008024e-11,88,96701
5,-1.06714045008024e-11,88,96701
6,-1.06714045008024e-11,88,96701
7,-1.06714045008024e-11,88,96701
8,-1.06714045008024e-11,88,96701
9,-1.06714045008024e-11,88,96701
10,-1.06714045008024e-11,88,96701
11,-1.06714045008024e-11,88,96701
12,-1.06714045008024e-11,88,96701
13,-1.06714045008024e-11,88,96701
14,-1.06714045008024e-11,88,96701
15,-1.06714045008024e-11,88,96701
16,-1.06714045008024e-11,88,96701
17,-1.06714045008024e-11,88,96701
18,-1.06714045008024e-11,88,96701
19,-1.06714045008024e-11,88,96701
20,-1.06714045008024e-11,88,96701
21,-12.9635006801162,88,96701
22,-12.9635006801162,88,96701
1,3.88051072756449e-12,91,96782
2,3.88051072756449e-12,91,96782
3,3.88051072756449e-12,91,96782
4,3.88051072756449e-12,91,96782
5,3.88051072756449e-12,91,96782
6,3.88051072756449e-12,91,96782
7,3.88051072756449e-12,91,96782
8,-19.184514264758,91,96782
9,3.88051072756449e-12,91,96782
10,3.88051072756449e-12,91,96782
11,3.88051072756449e-12,91,96782
12,3.88051072756449e-12,91,96782
13,3.88051072756449e-12,91,96782
14,3.88051072756449e-12,91,96782
15,3.88051072756449e-12,91,96782
16,3.88051072756449e-12,91,96782
17,3.88051072756449e-12,91,96782
18,3.88051072756449e-12,91,96782
19,3.88051072756449e-12,91,96782
20,3.88051072756449e-12,91,96782
21,-12.2615894874941,91,96782
22,-31.4692854778618,91,96782
1,-4.85063840945562e-12,93,96781
2,-4.85063840945562e-12,93,96781
3,-4.85063840945562e-12,93,96781
4,-4.85063840945562e-12,93,96781
5,-4.85063840945562e-12,93,96781
6,-4.85063840945562e-12,93,96781
7,-32.3531982842139,93,96781
8,-4.85063840945562e-12,93,96781
9,-4.85063840945562e-12,93,96781
10,-4.85063840945562e-12,93,96781
11,-4.85063840945562e-12,93,96781
12,-4.85063840945562e-12,93,96781
13,-4.85063840945562e-12,93,96781
14,-4.85063840945562e-12,93,96781
15,-4.85063840945562e-12,93,96781
16,-4.85063840945562e-12,93,96781
17,-4.85063840945562e-12,93,96781
18,-4.85063840945562e-12,93,96781
19,-4.85063840945562e-12,93,96781
20,-4.85063840945562e-12,93,96781
21,-4.85063840945562e-12,93,96781
22,-32.3531982842139,93,96781
1,-1.45519152283669e-12,99,96746
2,-1.45519152283669e-12,99,96746
3,-1.45519152283669e-12,99,96746
4,-1.45519152283669e-12,99,96746
5,-1.45519152283669e-12,99,96746
6,-1.45519152283669e-12,99,96746
7,-1.45519152283669e-12,99,96746
8,-1.45519152283669e-12,99,96746
9,-1.45519152283669e-12,99,96746
10,-1.45519152283669e-12,99,96746
11,-1.45519152283669e-12,99,96746
12,-1.45519152283669e-12,99,96746
13,-1.45519152283669e-12,99,96746
14,-1.45519152283669e-12,99,96746
15,-1.45519152283669e-12,99,96746
16,-30.1032296743329,99,96746
17,-1.45519152283669e-12,99,96746
18,-1.45519152283669e-12,99,96746
19,-1.45519152283669e-12,99,96746
20,-1.45519152283669e-12,99,96746
21,-1.45519152283669e-12,99,96746
22,-30.103229676546,99,96746
1,-4.36557456851006e-12,108,96703
2,-4.36557456851006e-12,108,96703
3,-4.36557456851006e-12,108,96703
4,-4.36557456851006e-12,108,96703
5,-4.36557456851006e-12,108,96703
6,-29.9854996082101,108,96703
7,-4.36557456851006e-12,108,96703
8,-4.36557456851006e-12,108,96703
9,-4.36557456851006e-12,108,96703
10,-4.36557456851006e-12,108,96703
11,-4.36557456851006e-12,108,96703
12,-4.36557456851006e-12,108,96703
13,-4.36557456851006e-12,108,96703
14,-4.36557456851006e-12,108,96703
15,-4.36557456851006e-12,108,96703
16,-4.36557456851006e-12,108,96703
17,-4.36557456851006e-12,108,96703
18,-4.36557456851006e-12,108,96703
19,-4.36557456851006e-12,108,96703
20,-4.36557456851006e-12,108,96703
21,-4.36557456851006e-12,108,96703
22,-29.9854996082101,108,96703
1,-5.82076609134674e-12,109,96752
2,-5.82076609134674e-12,109,96752
3,-5.82076609134674e-12,109,96752
4,-5.82076609134674e-12,109,96752
5,-5.82076609134674e-12,109,96752
6,-5.82076609134674e-12,109,96752
7,-5.82076609134674e-12,109,96752
8,-5.82076609134674e-12,109,96752
9,-5.82076609134674e-12,109,96752
10,-5.82076609134674e-12,109,96752
11,-5.82076609134674e-12,109,96752
12,-5.82076609134674e-12,109,96752
13,-5.82076609134674e-12,109,96752
14,-10.2103513313592,109,96752
15,-5.82076609134674e-12,109,96752
16,-5.82076609134674e-12,109,96752
17,-5.82076609134674e-12,109,96752
18,-5.82076609134674e-12,109,96752
19,-5.82076609134674e-12,109,96752
20,-5.82076609134674e-12,109,96752
21,-5.82076609134674e-12,109,96752
22,-10.210351331533,109,96752
1,-1.94025536378225e-12,114,96727
2,-1.94025536378225e-12,114,96727
3,-1.94025536378225e-12,114,96727
4,-1.94025536378225e-12,114,96727
5,-1.94025536378225e-12,114,96727
6,-1.94025536378225e-12,114,96727
7,-1.94025536378225e-12,114,96727
8,-1.94025536378225e-12,114,96727
9,-1.94025536378225e-12,114,96727
10,-1.94025536378225e-12,114,96727
11,-1.94025536378225e-12,114,96727
12,-1.94025536378225e-12,114,96727
13,-1.94025536378225e-12,114,96727
14,-132.619379214259,114,96727
15,-1.94025536378225e-12,114,96727
16,-1.94025536378225e-12,114,96727
17,-1.94025536378225e-12,114,96727
18,-1.94025536378225e-12,114,96727
19,-1.94025536378225e-12,114,96727
20,-1.94025536378225e-12,114,96727
21,-1.94025536378225e-12,114,96727
22,-132.619379569471,114,96727
1,-7.27595761418343e-12,122,96813
2,-7.27595761418343e-12,122,96813
3,-7.27595761418343e-12,122,96813
4,-7.27595761418343e-12,122,96813
5,-7.27595761418343e-12,122,96813
6,-7.27595761418343e-12,122,96813
7,-7.27595761418343e-12,122,96813
8,-19.9975976807361,122,96813
9,-7.27595761418343e-12,122,96813
10,-7.27595761418343e-12,122,96813
11,-7.27595761418343e-12,122,96813
12,-7.27595761418343e-12,122,96813
13,-7.27595761418343e-12,122,96813
14,-7.27595761418343e-12,122,96813
15,-7.27595761418343e-12,122,96813
16,-7.27595761418343e-12,122,96813
17,-7.27595761418343e-12,122,96813
18,-7.27595761418343e-12,122,96813
19,-7.27595761418343e-12,122,96813
20,-7.27595761418343e-12,122,96813
21,-7.27595761418343e-12,122,96813
22,-19.9975976807361,122,96813
1,-3.39544688661893e-12,129,96791
2,-3.39544688661893e-12,129,96791
3,-3.39544688661893e-12,129,96791
4,-3.39544688661893e-12,129,96791
5,-3.39544688661893e-12,129,96791
6,-3.39544688661893e-12,129,96791
7,-3.39544688661893e-12,129,96791
8,-24.2028547952058,129,96791
9,-3.39544688661893e-12,129,96791
10,-3.39544688661893e-12,129,96791
11,-3.39544688661893e-12,129,96791
12,-3.39544688661893e-12,129,96791
13,-3.39544688661893e-12,129,96791
14,-3.39544688661893e-12,129,96791
15,-3.39544688661893e-12,129,96791
16,-3.39544688661893e-12,129,96791
17,-3.39544688661893e-12,129,96791
18,-3.39544688661893e-12,129,96791
19,-3.39544688661893e-12,129,96791
20,-3.39544688661893e-12,129,96791
21,-3.39544688661893e-12,129,96791
22,-24.2028547952058,129,96791
1,-7.27595761418343e-12,140,96822
2,-7.27595761418343e-12,140,96822
3,-7.27595761418343e-12,140,96822
4,-7.27595761418343e-12,140,96822
5,-7.27595761418343e-12,140,96822
6,-7.27595761418343e-12,140,96822
7,-7.27595761418343e-12,140,96822
8,-7.27595761418343e-12,140,96822
9,-7.27595761418343e-12,140,96822
10,-7.27595761418343e-12,140,96822
11,-101.226631516516,140,96822
12,-7.27595761418343e-12,140,96822
13,-7.27595761418343e-12,140,96822
14,-7.27595761418343e-12,140,96822
15,-7.27595761418343e-12,140,96822
16,-7.27595761418343e-12,140,96822
17,-7.27595761418343e-12,140,96822
18,-7.27595761418343e-12,140,96822
19,-7.27595761418343e-12,140,96822
20,-7.27595761418343e-12,140,96822
21,-7.27595761418343e-12,140,96822
22,-101.226631546583,140,96822
1,-6.79089377323786e-12,146,96825
2,-6.79089377323786e-12,146,96825
3,-6.79089377323786e-12,146,96825
4,-6.79089377323786e-12,146,96825
5,-6.79089377323786e-12,146,96825
6,-6.79089377323786e-12,146,96825
7,-6.79089377323786e-12,146,96825
8,-287.932891269916,146,96825
9,-6.79089377323786e-12,146,96825
10,-6.79089377323786e-12,146,96825
11,-6.79089377323786e-12,146,96825
12,-6.79089377323786e-12,146,96825
13,-44.8004430621862,146,96825
14,-6.79089377323786e-12,146,96825
15,-6.79089377323786e-12,146,96825
16,-6.79089377323786e-12,146,96825
17,-6.79089377323786e-12,146,96825
18,-6.79089377323786e-12,146,96825
19,-6.79089377323786e-12,146,96825
20,-6.79089377323786e-12,146,96825
21,-6.79089377323786e-12,146,96825
22,-333.230476295005,146,96825
1,4.85063840945562e-13,147,96815
2,4.85063840945562e-13,147,96815
3,4.85063840945562e-13,147,96815
4,4.85063840945562e-13,147,96815
5,4.85063840945562e-13,147,96815
6,4.85063840945562e-13,147,96815
7,4.85063840945562e-13,147,96815
8,4.85063840945562e-13,147,96815
9,4.85063840945562e-13,147,96815
10,4.85063840945562e-13,147,96815
11,4.85063840945562e-13,147,96815
12,4.85063840945562e-13,147,96815
13,-22.9328353866818,147,96815
14,4.85063840945562e-13,147,96815
15,4.85063840945562e-13,147,96815
16,4.85063840945562e-13,147,96815
17,4.85063840945562e-13,147,96815
18,4.85063840945562e-13,147,96815
19,4.85063840945562e-13,147,96815
20,4.85063840945562e-13,147,96815
21,4.85063840945562e-13,147,96815
22,-22.9328353893065,147,96815
1,-1.50369790693124e-11,148,96818
2,-1.50369790693124e-11,148,96818
3,-1.50369790693124e-11,148,96818
4,-1.50369790693124e-11,148,96818
5,-1.50369790693124e-11,148,96818
6,-1.50369790693124e-11,148,96818
7,-1.50369790693124e-11,148,96818
8,-18.309653035334,148,96818
9,-1.50369790693124e-11,148,96818
10,-1.50369790693124e-11,148,96818
11,-1.50369790693124e-11,148,96818
12,-1.50369790693124e-11,148,96818
13,-1.50369790693124e-11,148,96818
14,-1.50369790693124e-11,148,96818
15,-1.50369790693124e-11,148,96818
16,-1.50369790693124e-11,148,96818
17,-1.50369790693124e-11,148,96818
18,-1.50369790693124e-11,148,96818
19,-1.50369790693124e-11,148,96818
20,-1.50369790693124e-11,148,96818
21,-1.50369790693124e-11,148,96818
22,-18.309653035334,148,96818
1,-4.36557456851006e-12,150,96825
2,-4.36557456851006e-12,150,96825
3,-4.36557456851006e-12,150,96825
4,-4.36557456851006e-12,150,96825
