"site","mean_value","id","zip"
19,3.92901711165905e-11,31,96746
20,3.92901711165905e-11,31,96746
21,3.92901711165905e-11,31,96746
22,3.92901711165905e-11,31,96746
23,-36.0834303466424,31,96746
1,1.89174897968769e-11,33,96789
2,1.89174897968769e-11,33,96789
3,1.89174897968769e-11,33,96789
4,1.89174897968769e-11,33,96789
5,1.89174897968769e-11,33,96789
6,1.89174897968769e-11,33,96789
7,1.89174897968769e-11,33,96789
8,1.89174897968769e-11,33,96789
9,1.89174897968769e-11,33,96789
10,1.89174897968769e-11,33,96789
11,1.89174897968769e-11,33,96789
12,1.89174897968769e-11,33,96789
13,1.89174897968769e-11,33,96789
14,-26.2576021897413,33,96789
15,1.89174897968769e-11,33,96789
16,1.89174897968769e-11,33,96789
17,1.89174897968769e-11,33,96789
18,1.89174897968769e-11,33,96789
19,1.89174897968769e-11,33,96789
20,1.89174897968769e-11,33,96789
21,1.89174897968769e-11,33,96789
22,1.89174897968769e-11,33,96789
23,-26.2576021897413,33,96789
1,3.03164900590976e-11,35,96746
2,3.03164900590976e-11,35,96746
3,3.03164900590976e-11,35,96746
4,3.03164900590976e-11,35,96746
5,3.03164900590976e-11,35,96746
6,3.03164900590976e-11,35,96746
7,3.03164900590976e-11,35,96746
8,3.03164900590976e-11,35,96746
9,3.03164900590976e-11,35,96746
10,3.03164900590976e-11,35,96746
11,3.03164900590976e-11,35,96746
12,3.03164900590976e-11,35,96746
13,3.03164900590976e-11,35,96746
14,3.03164900590976e-11,35,96746
15,3.03164900590976e-11,35,96746
16,3.03164900590976e-11,35,96746
17,-99.3994457141695,35,96746
18,3.03164900590976e-11,35,96746
19,3.03164900590976e-11,35,96746
20,3.03164900590976e-11,35,96746
21,3.03164900590976e-11,35,96746
22,3.03164900590976e-11,35,96746
23,-99.3994457141695,35,96746
1,1.94025536378225e-11,39,96822
2,1.94025536378225e-11,39,96822
3,1.94025536378225e-11,39,96822
4,1.94025536378225e-11,39,96822
5,1.94025536378225e-11,39,96822
6,1.94025536378225e-11,39,96822
7,1.94025536378225e-11,39,96822
8,1.94025536378225e-11,39,96822
9,1.94025536378225e-11,39,96822
10,1.94025536378225e-11,39,96822
11,1.94025536378225e-11,39,96822
12,1.94025536378225e-11,39,96822
13,1.94025536378225e-11,39,96822
14,-23.3328607053501,39,96822
15,1.94025536378225e-11,39,96822
16,1.94025536378225e-11,39,96822
17,1.94025536378225e-11,39,96822
18,1.94025536378225e-11,39,96822
19,1.94025536378225e-11,39,96822
20,1.94025536378225e-11,39,96822
21,1.94025536378225e-11,39,96822
22,1.94025536378225e-11,39,96822
23,-23.3328607058929,39,96822
1,2.71635750929515e-11,5168,96720
2,2.71635750929515e-11,5168,96720
3,2.71635750929515e-11,5168,96720
4,2.71635750929515e-11,5168,96720
5,2.71635750929515e-11,5168,96720
6,-21.4200237801673,5168,96720
7,2.71635750929515e-11,5168,96720
8,2.71635750929515e-11,5168,96720
9,2.71635750929515e-11,5168,96720
10,2.71635750929515e-11,5168,96720
11,2.71635750929515e-11,5168,96720
12,2.71635750929515e-11,5168,96720
13,2.71635750929515e-11,5168,96720
14,2.71635750929515e-11,5168,96720
15,2.71635750929515e-11,5168,96720
16,2.71635750929515e-11,5168,96720
17,2.71635750929515e-11,5168,96720
18,2.71635750929515e-11,5168,96720
19,2.71635750929515e-11,5168,96720
20,2.71635750929515e-11,5168,96720
21,2.71635750929515e-11,5168,96720
22,2.71635750929515e-11,5168,96720
23,-21.4200237815637,5168,96720
1,2.3283064365387e-11,40,96815
2,2.3283064365387e-11,40,96815
3,2.3283064365387e-11,40,96815
4,2.3283064365387e-11,40,96815
5,2.3283064365387e-11,40,96815
6,2.3283064365387e-11,40,96815
7,2.3283064365387e-11,40,96815
8,-8.45870667005742,40,96815
9,2.3283064365387e-11,40,96815
10,2.3283064365387e-11,40,96815
11,2.3283064365387e-11,40,96815
12,2.3283064365387e-11,40,96815
13,2.3283064365387e-11,40,96815
14,2.3283064365387e-11,40,96815
15,2.3283064365387e-11,40,96815
16,2.3283064365387e-11,40,96815
17,2.3283064365387e-11,40,96815
18,2.3283064365387e-11,40,96815
19,2.3283064365387e-11,40,96815
20,2.3283064365387e-11,40,96815
21,2.3283064365387e-11,40,96815
22,2.3283064365387e-11,40,96815
23,-8.4587066708152,40,96815
1,2.81337027748426e-11,43,96813
2,2.81337027748426e-11,43,96813
3,2.81337027748426e-11,43,96813
4,2.81337027748426e-11,43,96813
5,2.81337027748426e-11,43,96813
6,2.81337027748426e-11,43,96813
7,2.81337027748426e-11,43,96813
8,2.81337027748426e-11,43,96813
9,2.81337027748426e-11,43,96813
10,2.81337027748426e-11,43,96813
11,2.81337027748426e-11,43,96813
12,2.81337027748426e-11,43,96813
13,2.81337027748426e-11,43,96813
14,2.81337027748426e-11,43,96813
15,-33.388628096781,43,96813
16,2.81337027748426e-11,43,96813
17,2.81337027748426e-11,43,96813
18,2.81337027748426e-11,43,96813
19,2.81337027748426e-11,43,96813
20,2.81337027748426e-11,43,96813
21,2.81337027748426e-11,43,96813
22,2.81337027748426e-11,43,96813
23,-33.388628096781,43,96813
1,4.26856180032094e-11,46,96741
2,4.26856180032094e-11,46,96741
3,4.26856180032094e-11,46,96741
4,4.26856180032094e-11,46,96741
5,4.26856180032094e-11,46,96741
6,4.26856180032094e-11,46,96741
7,4.26856180032094e-11,46,96741
8,-105.893713050908,46,96741
9,4.26856180032094e-11,46,96741
10,4.26856180032094e-11,46,96741
11,4.26856180032094e-11,46,96741
12,4.26856180032094e-11,46,96741
13,4.26856180032094e-11,46,96741
14,4.26856180032094e-11,46,96741
15,4.26856180032094e-11,46,96741
16,4.26856180032094e-11,46,96741
17,4.26856180032094e-11,46,96741
18,4.26856180032094e-11,46,96741
19,4.26856180032094e-11,46,96741
20,4.26856180032094e-11,46,96741
21,4.26856180032094e-11,46,96741
22,4.26856180032094e-11,46,96741
23,-105.893713050908,46,96741
1,2.3283064365387e-11,48,96792
2,2.3283064365387e-11,48,96792
3,2.3283064365387e-11,48,96792
4,2.3283064365387e-11,48,96792
5,2.3283064365387e-11,48,96792
6,-19.6259865377491,48,96792
7,2.3283064365387e-11,48,96792
8,2.3283064365387e-11,48,96792
9,2.3283064365387e-11,48,96792
10,2.3283064365387e-11,48,96792
11,2.3283064365387e-11,48,96792
12,2.3283064365387e-11,48,96792
13,2.3283064365387e-11,48,96792
14,2.3283064365387e-11,48,96792
15,2.3283064365387e-11,48,96792
16,2.3283064365387e-11,48,96792
17,2.3283064365387e-11,48,96792
18,2.3283064365387e-11,48,96792
19,2.3283064365387e-11,48,96792
20,2.3283064365387e-11,48,96792
21,2.3283064365387e-11,48,96792
22,2.3283064365387e-11,48,96792
23,-19.6259865377491,48,96792
1,2.08577451606592e-11,49,96722
2,2.08577451606592e-11,49,96722
3,2.08577451606592e-11,49,96722
4,2.08577451606592e-11,49,96722
5,2.08577451606592e-11,49,96722
6,2.08577451606592e-11,49,96722
7,2.08577451606592e-11,49,96722
8,-20.1271130838169,49,96722
9,2.08577451606592e-11,49,96722
10,2.08577451606592e-11,49,96722
11,2.08577451606592e-11,49,96722
12,2.08577451606592e-11,49,96722
13,2.08577451606592e-11,49,96722
14,2.08577451606592e-11,49,96722
15,2.08577451606592e-11,49,96722
16,2.08577451606592e-11,49,96722
17,2.08577451606592e-11,49,96722
18,2.08577451606592e-11,49,96722
19,2.08577451606592e-11,49,96722
20,2.08577451606592e-11,49,96722
21,2.08577451606592e-11,49,96722
22,2.08577451606592e-11,49,96722
23,-20.1271130838169,49,96722
1,3.44395327071349e-11,55,96734
2,3.44395327071349e-11,55,96734
3,3.44395327071349e-11,55,96734
4,3.44395327071349e-11,55,96734
5,3.44395327071349e-11,55,96734
6,3.44395327071349e-11,55,96734
7,3.44395327071349e-11,55,96734
8,3.44395327071349e-11,55,96734
9,3.44395327071349e-11,55,96734
10,3.44395327071349e-11,55,96734
11,-26.993445150934,55,96734
12,3.44395327071349e-11,55,96734
13,3.44395327071349e-11,55,96734
14,3.44395327071349e-11,55,96734
15,3.44395327071349e-11,55,96734
16,3.44395327071349e-11,55,96734
17,3.44395327071349e-11,55,96734
18,3.44395327071349e-11,55,96734
19,3.44395327071349e-11,55,96734
20,3.44395327071349e-11,55,96734
21,3.44395327071349e-11,55,96734
22,3.44395327071349e-11,55,96734
23,-26.993445150934,55,96734
1,3.63797880709171e-11,5175,96712
2,3.63797880709171e-11,5175,96712
3,3.63797880709171e-11,5175,96712
4,3.63797880709171e-11,5175,96712
5,3.63797880709171e-11,5175,96712
6,3.63797880709171e-11,5175,96712
7,3.63797880709171e-11,5175,96712
8,3.63797880709171e-11,5175,96712
9,3.63797880709171e-11,5175,96712
10,3.63797880709171e-11,5175,96712
11,3.63797880709171e-11,5175,96712
12,3.63797880709171e-11,5175,96712
13,3.63797880709171e-11,5175,96712
14,-33.0887833570009,5175,96712
15,3.63797880709171e-11,5175,96712
16,3.63797880709171e-11,5175,96712
17,3.63797880709171e-11,5175,96712
18,3.63797880709171e-11,5175,96712
19,3.63797880709171e-11,5175,96712
20,3.63797880709171e-11,5175,96712
21,3.63797880709171e-11,5175,96712
22,3.63797880709171e-11,5175,96712
23,-33.0887833570009,5175,96712
1,2.66785112520059e-11,62,96756
2,2.66785112520059e-11,62,96756
3,2.66785112520059e-11,62,96756
4,2.66785112520059e-11,62,96756
5,2.66785112520059e-11,62,96756
6,2.66785112520059e-11,62,96756
7,2.66785112520059e-11,62,96756
8,2.66785112520059e-11,62,96756
9,2.66785112520059e-11,62,96756
10,2.66785112520059e-11,62,96756
11,2.66785112520059e-11,62,96756
12,2.66785112520059e-11,62,96756
13,2.66785112520059e-11,62,96756
14,-24.1037046534226,62,96756
15,2.66785112520059e-11,62,96756
16,2.66785112520059e-11,62,96756
17,2.66785112520059e-11,62,96756
18,2.66785112520059e-11,62,96756
19,2.66785112520059e-11,62,96756
20,2.66785112520059e-11,62,96756
21,2.66785112520059e-11,62,96756
22,2.66785112520059e-11,62,96756
23,-24.1037046545238,62,96756
1,2.81337027748426e-11,63,96813
2,2.81337027748426e-11,63,96813
3,2.81337027748426e-11,63,96813
4,2.81337027748426e-11,63,96813
5,-16.5223975816649,63,96813
6,2.81337027748426e-11,63,96813
7,2.81337027748426e-11,63,96813
8,2.81337027748426e-11,63,96813
9,2.81337027748426e-11,63,96813
10,2.81337027748426e-11,63,96813
11,2.81337027748426e-11,63,96813
12,2.81337027748426e-11,63,96813
13,2.81337027748426e-11,63,96813
14,2.81337027748426e-11,63,96813
15,2.81337027748426e-11,63,96813
16,2.81337027748426e-11,63,96813
17,2.81337027748426e-11,63,96813
18,2.81337027748426e-11,63,96813
19,2.81337027748426e-11,63,96813
20,2.81337027748426e-11,63,96813
21,2.81337027748426e-11,63,96813
22,2.81337027748426e-11,63,96813
23,-16.5223975816649,63,96813
1,1.94025536378225e-11,67,96746
2,1.94025536378225e-11,67,96746
3,1.94025536378225e-11,67,96746
4,1.94025536378225e-11,67,96746
5,1.94025536378225e-11,67,96746
6,1.94025536378225e-11,67,96746
7,1.94025536378225e-11,67,96746
8,1.94025536378225e-11,67,96746
9,1.94025536378225e-11,67,96746
10,1.94025536378225e-11,67,96746
11,1.94025536378225e-11,67,96746
12,1.94025536378225e-11,67,96746
13,1.94025536378225e-11,67,96746
14,-455.381624934495,67,96746
15,1.94025536378225e-11,67,96746
16,1.94025536378225e-11,67,96746
17,1.94025536378225e-11,67,96746
18,1.94025536378225e-11,67,96746
19,1.94025536378225e-11,67,96746
20,1.94025536378225e-11,67,96746
21,1.94025536378225e-11,67,96746
22,1.94025536378225e-11,67,96746
23,-455.381626819289,67,96746
1,2.18278728425503e-11,70,96734
2,2.18278728425503e-11,70,96734
3,2.18278728425503e-11,70,96734
4,2.18278728425503e-11,70,96734
5,2.18278728425503e-11,70,96734
6,2.18278728425503e-11,70,96734
7,2.18278728425503e-11,70,96734
8,2.18278728425503e-11,70,96734
9,2.18278728425503e-11,70,96734
10,2.18278728425503e-11,70,96734
11,2.18278728425503e-11,70,96734
12,2.18278728425503e-11,70,96734
13,2.18278728425503e-11,70,96734
14,-29.6593489274839,70,96734
15,2.18278728425503e-11,70,96734
16,2.18278728425503e-11,70,96734
17,2.18278728425503e-11,70,96734
18,2.18278728425503e-11,70,96734
19,2.18278728425503e-11,70,96734
20,2.18278728425503e-11,70,96734
21,2.18278728425503e-11,70,96734
22,2.18278728425503e-11,70,96734
23,-29.6593489381795,70,96734
1,2.66785112520059e-11,75,96813
2,2.66785112520059e-11,75,96813
3,2.66785112520059e-11,75,96813
4,2.66785112520059e-11,75,96813
5,2.66785112520059e-11,75,96813
6,2.66785112520059e-11,75,96813
7,2.66785112520059e-11,75,96813
8,2.66785112520059e-11,75,96813
9,2.66785112520059e-11,75,96813
10,2.66785112520059e-11,75,96813
11,2.66785112520059e-11,75,96813
12,2.66785112520059e-11,75,96813
13,2.66785112520059e-11,75,96813
14,-33.8596829355112,75,96813
15,2.66785112520059e-11,75,96813
16,2.66785112520059e-11,75,96813
17,2.66785112520059e-11,75,96813
18,2.66785112520059e-11,75,96813
19,2.66785112520059e-11,75,96813
20,2.66785112520059e-11,75,96813
21,2.66785112520059e-11,75,96813
22,2.66785112520059e-11,75,96813
23,-33.8596829355112,75,96813
1,3.15291496614615e-11,5177,96792
2,3.15291496614615e-11,5177,96792
3,3.15291496614615e-11,5177,96792
4,3.15291496614615e-11,5177,96792
5,3.15291496614615e-11,5177,96792
6,-37.4934938257366,5177,96792
7,3.15291496614615e-11,5177,96792
8,3.15291496614615e-11,5177,96792
9,3.15291496614615e-11,5177,96792
10,3.15291496614615e-11,5177,96792
11,3.15291496614615e-11,5177,96792
12,3.15291496614615e-11,5177,96792
13,3.15291496614615e-11,5177,96792
14,3.15291496614615e-11,5177,96792
15,3.15291496614615e-11,5177,96792
16,3.15291496614615e-11,5177,96792
17,3.15291496614615e-11,5177,96792
18,3.15291496614615e-11,5177,96792
19,3.15291496614615e-11,5177,96792
20,3.15291496614615e-11,5177,96792
21,3.15291496614615e-11,5177,96792
22,3.15291496614615e-11,5177,96792
23,-37.4934938257366,5177,96792
1,2.86187666157881e-11,80,96814
2,2.86187666157881e-11,80,96814
3,2.86187666157881e-11,80,96814
4,2.86187666157881e-11,80,96814
5,2.86187666157881e-11,80,96814
6,2.86187666157881e-11,80,96814
7,2.86187666157881e-11,80,96814
8,2.86187666157881e-11,80,96814
9,2.86187666157881e-11,80,96814
10,2.86187666157881e-11,80,96814
11,2.86187666157881e-11,80,96814
12,2.86187666157881e-11,80,96814
13,2.86187666157881e-11,80,96814
14,2.86187666157881e-11,80,96814
15,-9.20774988266533,80,96814
16,2.86187666157881e-11,80,96814
17,2.86187666157881e-11,80,96814
18,2.86187666157881e-11,80,96814
19,2.86187666157881e-11,80,96814
20,2.86187666157881e-11,80,96814
21,2.86187666157881e-11,80,96814
22,2.86187666157881e-11,80,96814
23,-9.20774988267124,80,96814
1,2.95888942976793e-11,89,96726
2,2.95888942976793e-11,89,96726
3,2.95888942976793e-11,89,96726
4,2.95888942976793e-11,89,96726
5,2.95888942976793e-11,89,96726
6,2.95888942976793e-11,89,96726
7,2.95888942976793e-11,89,96726
8,2.95888942976793e-11,89,96726
9,2.95888942976793e-11,89,96726
10,2.95888942976793e-11,89,96726
11,2.95888942976793e-11,89,96726
12,2.95888942976793e-11,89,96726
13,2.95888942976793e-11,89,96726
14,-23.4120806540639,89,96726
15,2.95888942976793e-11,89,96726
16,2.95888942976793e-11,89,96726
17,2.95888942976793e-11,89,96726
18,2.95888942976793e-11,89,96726
19,2.95888942976793e-11,89,96726
20,2.95888942976793e-11,89,96726
21,2.95888942976793e-11,89,96726
22,2.95888942976793e-11,89,96726
23,-23.4120806540639,89,96726
1,1.94025536378225e-11,5181,96746
2,1.94025536378225e-11,5181,96746
3,1.94025536378225e-11,5181,96746
4,1.94025536378225e-11,5181,96746
5,1.94025536378225e-11,5181,96746
6,1.94025536378225e-11,5181,96746
7,1.94025536378225e-11,5181,96746
8,1.94025536378225e-11,5181,96746
9,1.94025536378225e-11,5181,96746
10,1.94025536378225e-11,5181,96746
11,1.94025536378225e-11,5181,96746
12,1.94025536378225e-11,5181,96746
13,1.94025536378225e-11,5181,96746
14,-23.332860700249,5181,96746
15,1.94025536378225e-11,5181,96746
16,1.94025536378225e-11,5181,96746
17,1.94025536378225e-11,5181,96746
18,1.94025536378225e-11,5181,96746
19,1.94025536378225e-11,5181,96746
20,1.94025536378225e-11,5181,96746
21,1.94025536378225e-11,5181,96746
22,1.94025536378225e-11,5181,96746
23,-23.3328607058929,5181,96746
1,2.83762346953154e-11,95,96816
2,2.83762346953154e-11,95,96816
3,2.83762346953154e-11,95,96816
4,2.83762346953154e-11,95,96816
5,2.83762346953154e-11,95,96816
6,-145.951728067473,95,96816
7,2.83762346953154e-11,95,96816
8,2.83762346953154e-11,95,96816
9,2.83762346953154e-11,95,96816
10,2.83762346953154e-11,95,96816
11,2.83762346953154e-11,95,96816
12,2.83762346953154e-11,95,96816
13,2.83762346953154e-11,95,96816
14,2.83762346953154e-11,95,96816
15,2.83762346953154e-11,95,96816
16,2.83762346953154e-11,95,96816
17,-138.538697032003,95,96816
18,2.83762346953154e-11,95,96816
19,2.83762346953154e-11,95,96816
20,2.83762346953154e-11,95,96816
21,2.83762346953154e-11,95,96816
22,2.83762346953154e-11,95,96816
23,-287.187996311708,95,96816
1,2.71635750929515e-11,98,96734
2,2.71635750929515e-11,98,96734
3,2.71635750929515e-11,98,96734
4,2.71635750929515e-11,98,96734
5,2.71635750929515e-11,98,96734
6,-25.3377215110951,98,96734
7,2.71635750929515e-11,98,96734
8,2.71635750929515e-11,98,96734
9,2.71635750929515e-11,98,96734
10,2.71635750929515e-11,98,96734
11,2.71635750929515e-11,98,96734
12,2.71635750929515e-11,98,96734
13,2.71635750929515e-11,98,96734
14,2.71635750929515e-11,98,96734
15,2.71635750929515e-11,98,96734
16,2.71635750929515e-11,98,96734
