"site","mean_value","id","zip"
5,1.69772344330946e-12,61,96734
6,1.69772344330946e-12,61,96734
7,-96.9681184799799,61,96734
8,1.69772344330946e-12,61,96734
9,1.69772344330946e-12,61,96734
10,1.69772344330946e-12,61,96734
11,1.69772344330946e-12,61,96734
12,1.69772344330946e-12,61,96734
13,1.69772344330946e-12,61,96734
14,1.69772344330946e-12,61,96734
15,1.69772344330946e-12,61,96734
16,1.69772344330946e-12,61,96734
17,1.69772344330946e-12,61,96734
18,1.69772344330946e-12,61,96734
19,1.69772344330946e-12,61,96734
20,1.69772344330946e-12,61,96734
21,1.69772344330946e-12,61,96734
22,-96.9681185575852,61,96734
1,1.45519152283668e-12,66,96749
2,1.45519152283668e-12,66,96749
3,1.45519152283668e-12,66,96749
4,1.45519152283668e-12,66,96749
5,1.45519152283668e-12,66,96749
6,1.45519152283668e-12,66,96749
7,1.45519152283668e-12,66,96749
8,1.45519152283668e-12,66,96749
9,1.45519152283668e-12,66,96749
10,1.45519152283668e-12,66,96749
11,1.45519152283668e-12,66,96749
12,1.45519152283668e-12,66,96749
13,1.45519152283668e-12,66,96749
14,1.45519152283668e-12,66,96749
15,1.45519152283668e-12,66,96749
16,1.45519152283668e-12,66,96749
17,1.45519152283668e-12,66,96749
18,1.45519152283668e-12,66,96749
19,-153.585775510604,66,96749
20,1.45519152283668e-12,66,96749
21,1.45519152283668e-12,66,96749
22,-153.585776212365,66,96749
1,-52.6187020986096,67,96746
2,2.42531920472781e-12,67,96746
3,2.42531920472781e-12,67,96746
4,2.42531920472781e-12,67,96746
5,2.42531920472781e-12,67,96746
6,2.42531920472781e-12,67,96746
7,2.42531920472781e-12,67,96746
8,2.42531920472781e-12,67,96746
9,2.42531920472781e-12,67,96746
10,2.42531920472781e-12,67,96746
11,2.42531920472781e-12,67,96746
12,2.42531920472781e-12,67,96746
13,2.42531920472781e-12,67,96746
14,2.42531920472781e-12,67,96746
15,2.42531920472781e-12,67,96746
16,2.42531920472781e-12,67,96746
17,2.42531920472781e-12,67,96746
18,2.42531920472781e-12,67,96746
19,-156.720534317062,67,96746
20,2.42531920472781e-12,67,96746
21,2.42531920472781e-12,67,96746
22,-210.035182319186,67,96746
1,-9.45874489843845e-12,69,96727
2,-9.45874489843845e-12,69,96727
3,-9.45874489843845e-12,69,96727
4,-9.45874489843845e-12,69,96727
5,-9.45874489843845e-12,69,96727
6,-9.45874489843845e-12,69,96727
7,-18.9323615151595,69,96727
8,-9.45874489843845e-12,69,96727
9,-9.45874489843845e-12,69,96727
10,-9.45874489843845e-12,69,96727
11,-9.45874489843845e-12,69,96727
12,-9.45874489843845e-12,69,96727
13,-9.45874489843845e-12,69,96727
14,-9.45874489843845e-12,69,96727
15,-9.45874489843845e-12,69,96727
16,-9.45874489843845e-12,69,96727
17,-9.45874489843845e-12,69,96727
18,-9.45874489843845e-12,69,96727
19,-9.45874489843845e-12,69,96727
20,-9.45874489843845e-12,69,96727
21,-9.45874489843845e-12,69,96727
22,-18.9323615175645,69,96727
1,-6.3058299322923e-12,72,96720
2,-6.3058299322923e-12,72,96720
3,-6.3058299322923e-12,72,96720
4,-6.3058299322923e-12,72,96720
5,-6.3058299322923e-12,72,96720
6,-6.3058299322923e-12,72,96720
7,-6.3058299322923e-12,72,96720
8,-6.3058299322923e-12,72,96720
9,-6.3058299322923e-12,72,96720
10,-6.3058299322923e-12,72,96720
11,-6.3058299322923e-12,72,96720
12,-6.3058299322923e-12,72,96720
13,-109.059990172953,72,96720
14,-6.3058299322923e-12,72,96720
15,-6.3058299322923e-12,72,96720
16,-6.3058299322923e-12,72,96720
17,-6.3058299322923e-12,72,96720
18,-6.3058299322923e-12,72,96720
19,-6.3058299322923e-12,72,96720
20,-6.3058299322923e-12,72,96720
21,-6.3058299322923e-12,72,96720
22,-109.059990172953,72,96720
1,1.94025536378225e-12,73,96734
2,1.94025536378225e-12,73,96734
3,1.94025536378225e-12,73,96734
4,1.94025536378225e-12,73,96734
5,1.94025536378225e-12,73,96734
6,1.94025536378225e-12,73,96734
7,1.94025536378225e-12,73,96734
8,1.94025536378225e-12,73,96734
9,1.94025536378225e-12,73,96734
10,1.94025536378225e-12,73,96734
11,1.94025536378225e-12,73,96734
12,1.94025536378225e-12,73,96734
13,-8.97439748927815,73,96734
14,1.94025536378225e-12,73,96734
15,1.94025536378225e-12,73,96734
16,1.94025536378225e-12,73,96734
17,1.94025536378225e-12,73,96734
18,1.94025536378225e-12,73,96734
19,1.94025536378225e-12,73,96734
20,1.94025536378225e-12,73,96734
21,1.94025536378225e-12,73,96734
22,-8.97439748927815,73,96734
1,7.27595761418344e-13,86,96826
2,7.27595761418344e-13,86,96826
3,7.27595761418344e-13,86,96826
4,7.27595761418344e-13,86,96826
5,7.27595761418344e-13,86,96826
6,7.27595761418344e-13,86,96826
7,7.27595761418344e-13,86,96826
8,7.27595761418344e-13,86,96826
9,7.27595761418344e-13,86,96826
10,7.27595761418344e-13,86,96826
11,7.27595761418344e-13,86,96826
12,7.27595761418344e-13,86,96826
13,7.27595761418344e-13,86,96826
14,7.27595761418344e-13,86,96826
15,7.27595761418344e-13,86,96826
16,7.27595761418344e-13,86,96826
17,7.27595761418344e-13,86,96826
18,7.27595761418344e-13,86,96826
19,-447.416927152775,86,96826
20,7.27595761418344e-13,86,96826
21,7.27595761418344e-13,86,96826
22,-447.416932084467,86,96826
1,-5.82076609134674e-12,85,96792
2,-5.82076609134674e-12,85,96792
3,-5.82076609134674e-12,85,96792
4,-5.82076609134674e-12,85,96792
5,-5.82076609134674e-12,85,96792
6,-5.82076609134674e-12,85,96792
7,-5.82076609134674e-12,85,96792
8,-5.82076609134674e-12,85,96792
9,-5.82076609134674e-12,85,96792
10,-5.82076609134674e-12,85,96792
11,-5.82076609134674e-12,85,96792
12,-5.82076609134674e-12,85,96792
13,-5.82076609134674e-12,85,96792
14,-5.82076609134674e-12,85,96792
15,-5.82076609134674e-12,85,96792
16,-5.82076609134674e-12,85,96792
17,-5.82076609134674e-12,85,96792
18,-5.82076609134674e-12,85,96792
19,-19.4615741387058,85,96792
20,-5.82076609134674e-12,85,96792
21,-5.82076609134674e-12,85,96792
22,-19.4615741387058,85,96792
1,2.42531920472781e-12,92,96743
2,2.42531920472781e-12,92,96743
3,2.42531920472781e-12,92,96743
4,2.42531920472781e-12,92,96743
5,2.42531920472781e-12,92,96743
6,2.42531920472781e-12,92,96743
7,2.42531920472781e-12,92,96743
8,2.42531920472781e-12,92,96743
9,2.42531920472781e-12,92,96743
10,2.42531920472781e-12,92,96743
11,2.42531920472781e-12,92,96743
12,2.42531920472781e-12,92,96743
13,2.42531920472781e-12,92,96743
14,2.42531920472781e-12,92,96743
15,2.42531920472781e-12,92,96743
16,2.42531920472781e-12,92,96743
17,-110.609063058121,92,96743
18,2.42531920472781e-12,92,96743
19,2.42531920472781e-12,92,96743
20,2.42531920472781e-12,92,96743
21,2.42531920472781e-12,92,96743
22,-110.609063899122,92,96743
1,1.45519152283668e-12,94,96704
2,1.45519152283668e-12,94,96704
3,1.45519152283668e-12,94,96704
4,1.45519152283668e-12,94,96704
5,1.45519152283668e-12,94,96704
6,1.45519152283668e-12,94,96704
7,1.45519152283668e-12,94,96704
8,1.45519152283668e-12,94,96704
9,1.45519152283668e-12,94,96704
10,1.45519152283668e-12,94,96704
11,1.45519152283668e-12,94,96704
12,1.45519152283668e-12,94,96704
13,1.45519152283668e-12,94,96704
14,1.45519152283668e-12,94,96704
15,1.45519152283668e-12,94,96704
16,1.45519152283668e-12,94,96704
17,1.45519152283668e-12,94,96704
18,1.45519152283668e-12,94,96704
19,1.45519152283668e-12,94,96704
20,1.45519152283668e-12,94,96704
21,-4.32952643688332,94,96704
22,-4.32952643688332,94,96704
1,-1.40668513874213e-11,5182,96822
2,-1.40668513874213e-11,5182,96822
3,-1.40668513874213e-11,5182,96822
4,-1.40668513874213e-11,5182,96822
5,-1.40668513874213e-11,5182,96822
6,-1.40668513874213e-11,5182,96822
7,-1.40668513874213e-11,5182,96822
8,-1.40668513874213e-11,5182,96822
9,-1.40668513874213e-11,5182,96822
10,-1.40668513874213e-11,5182,96822
11,-1.40668513874213e-11,5182,96822
12,-1.40668513874213e-11,5182,96822
13,-89.5964208058387,5182,96822
14,-1.40668513874213e-11,5182,96822
15,-1.40668513874213e-11,5182,96822
16,-1.40668513874213e-11,5182,96822
17,-1.40668513874213e-11,5182,96822
18,-1.40668513874213e-11,5182,96822
19,-1.40668513874213e-11,5182,96822
20,-1.40668513874213e-11,5182,96822
21,-1.40668513874213e-11,5182,96822
22,-89.5964208058387,5182,96822
1,-6.79089377323786e-12,95,96816
2,-6.79089377323786e-12,95,96816
3,-6.79089377323786e-12,95,96816
4,-6.79089377323786e-12,95,96816
5,-6.79089377323786e-12,95,96816
6,-6.79089377323786e-12,95,96816
7,-6.79089377323786e-12,95,96816
8,-6.79089377323786e-12,95,96816
9,-6.79089377323786e-12,95,96816
10,-6.79089377323786e-12,95,96816
11,-6.79089377323786e-12,95,96816
12,-6.79089377323786e-12,95,96816
13,-26.8701666625968,95,96816
14,-6.79089377323786e-12,95,96816
15,-6.79089377323786e-12,95,96816
16,-6.79089377323786e-12,95,96816
17,-6.79089377323786e-12,95,96816
18,-6.79089377323786e-12,95,96816
19,-6.79089377323786e-12,95,96816
20,-6.79089377323786e-12,95,96816
21,-6.79089377323786e-12,95,96816
22,-26.8701666625968,95,96816
1,-5.82076609134674e-12,101,96789
2,-5.82076609134674e-12,101,96789
3,-5.82076609134674e-12,101,96789
4,-5.82076609134674e-12,101,96789
5,-5.82076609134674e-12,101,96789
6,-5.82076609134674e-12,101,96789
7,-22.8618052137994,101,96789
8,-5.82076609134674e-12,101,96789
9,-5.82076609134674e-12,101,96789
10,-5.82076609134674e-12,101,96789
11,-5.82076609134674e-12,101,96789
12,-5.82076609134674e-12,101,96789
13,-5.82076609134674e-12,101,96789
14,-5.82076609134674e-12,101,96789
15,-5.82076609134674e-12,101,96789
16,-5.82076609134674e-12,101,96789
17,-5.82076609134674e-12,101,96789
18,-5.82076609134674e-12,101,96789
19,-5.82076609134674e-12,101,96789
20,-5.82076609134674e-12,101,96789
21,-5.82076609134674e-12,101,96789
22,-22.8618052137994,101,96789
1,3.8805107275645e-12,103,96816
2,3.8805107275645e-12,103,96816
3,3.8805107275645e-12,103,96816
4,3.8805107275645e-12,103,96816
5,-20.7441273188627,103,96816
6,3.8805107275645e-12,103,96816
7,3.8805107275645e-12,103,96816
8,3.8805107275645e-12,103,96816
9,3.8805107275645e-12,103,96816
10,3.8805107275645e-12,103,96816
11,3.8805107275645e-12,103,96816
12,3.8805107275645e-12,103,96816
13,3.8805107275645e-12,103,96816
14,3.8805107275645e-12,103,96816
15,3.8805107275645e-12,103,96816
16,3.8805107275645e-12,103,96816
17,3.8805107275645e-12,103,96816
18,3.8805107275645e-12,103,96816
19,3.8805107275645e-12,103,96816
20,3.8805107275645e-12,103,96816
21,3.8805107275645e-12,103,96816
22,-20.7441273249526,103,96816
1,-4.85063840945562e-12,104,96720
2,-4.85063840945562e-12,104,96720
3,-4.85063840945562e-12,104,96720
4,-4.85063840945562e-12,104,96720
5,-4.85063840945562e-12,104,96720
6,-4.85063840945562e-12,104,96720
7,-4.85063840945562e-12,104,96720
8,-4.85063840945562e-12,104,96720
9,-4.85063840945562e-12,104,96720
10,-4.85063840945562e-12,104,96720
11,-4.85063840945562e-12,104,96720
12,-4.85063840945562e-12,104,96720
13,-24.5799534921117,104,96720
14,-4.85063840945562e-12,104,96720
15,-4.85063840945562e-12,104,96720
16,-4.85063840945562e-12,104,96720
17,-4.85063840945562e-12,104,96720
18,-4.85063840945562e-12,104,96720
19,-4.85063840945562e-12,104,96720
20,-4.85063840945562e-12,104,96720
21,-4.85063840945562e-12,104,96720
22,-24.5799534921117,104,96720
1,-6.3058299322923e-12,5187,96817
2,-6.3058299322923e-12,5187,96817
3,-6.3058299322923e-12,5187,96817
4,-6.3058299322923e-12,5187,96817
5,-6.3058299322923e-12,5187,96817
6,-6.3058299322923e-12,5187,96817
7,-6.3058299322923e-12,5187,96817
8,-6.3058299322923e-12,5187,96817
9,-6.3058299322923e-12,5187,96817
10,-6.3058299322923e-12,5187,96817
11,-6.3058299322923e-12,5187,96817
12,-6.3058299322923e-12,5187,96817
13,-6.3058299322923e-12,5187,96817
14,-6.3058299322923e-12,5187,96817
15,-6.3058299322923e-12,5187,96817
16,-6.3058299322923e-12,5187,96817
17,-6.3058299322923e-12,5187,96817
18,-6.3058299322923e-12,5187,96817
19,-143.080794636674,5187,96817
20,-6.3058299322923e-12,5187,96817
21,-6.3058299322923e-12,5187,96817
22,-143.080794636674,5187,96817
1,-7.76102145512899e-12,117,96813
2,-7.76102145512899e-12,117,96813
3,-7.76102145512899e-12,117,96813
4,-7.76102145512899e-12,117,96813
5,-7.76102145512899e-12,117,96813
6,-7.76102145512899e-12,117,96813
7,-7.76102145512899e-12,117,96813
8,-7.76102145512899e-12,117,96813
9,-7.76102145512899e-12,117,96813
10,-7.76102145512899e-12,117,96813
11,-7.76102145512899e-12,117,96813
12,-7.76102145512899e-12,117,96813
13,-29.9539155867154,117,96813
14,-7.76102145512899e-12,117,96813
15,-7.76102145512899e-12,117,96813
16,-7.76102145512899e-12,117,96813
17,-7.76102145512899e-12,117,96813
18,-7.76102145512899e-12,117,96813
19,-7.76102145512899e-12,117,96813
20,-7.76102145512899e-12,117,96813
21,-7.76102145512899e-12,117,96813
22,-29.9539155867154,117,96813
1,0,127,96791
2,0,127,96791
3,0,127,96791
4,0,127,96791
5,0,127,96791
6,0,127,96791
7,0,127,96791
8,0,127,96791
9,0,127,96791
10,0,127,96791
11,0,127,96791
12,0,127,96791
13,0,127,96791
14,0,127,96791
15,0,127,96791
16,0,127,96791
17,0,127,96791
18,0,127,96791
19,-24.3365027997279,127,96791
20,0,127,96791
21,0,127,96791
22,-24.3365027997279,127,96791
1,-4.36557456851006e-12,132,96822
2,-4.36557456851006e-12,132,96822
3,-4.36557456851006e-12,132,96822
4,-4.36557456851006e-12,132,96822
5,-4.36557456851006e-12,132,96822
6,-4.36557456851006e-12,132,96822
7,-4.36557456851006e-12,132,96822
8,-87.6265338757396,132,96822
9,-4.36557456851006e-12,132,96822
10,-4.36557456851006e-12,132,96822
11,-4.36557456851006e-12,132,96822
12,-4.36557456851006e-12,132,96822
13,-4.36557456851006e-12,132,96822
14,-4.36557456851006e-12,132,96822
15,-4.36557456851006e-12,132,96822
16,-4.36557456851006e-12,132,96822
17,-4.36557456851006e-12,132,96822
