id,parkname,VisitCount,Permittee,zip,Zip,NoOfGuests,days_visited,year,island_park,parkname_numeric,income,residents_distance_meters,residents_duration,island_live,visited_another_island,travel_distance_km,avg_days_visited,price
3,Kawaikoi,0,3,96814,96814,2,1,2018,Kauai,6,63283,100806,140,Oahu,1,201.612,1,524.1443703389855
3,Keanakolu Ranger & Bunkhouse Cabins,0,3,96814,96814,2,1,2018,Hawaii,7,63283,123521,187.7,Oahu,1,247.042,1,657.3974715243248
3,Kuaokala Trail,0,3,96814,96814,2,1,2018,Oahu,8,63283,72740,82.300003,Oahu,1,145.48,1,95.31372257832284
3,Kulanaahane Trail,0,3,96814,96814,2,1,2018,Oahu,9,63283,12865,16,Oahu,1,25.73,1,20.150000563240628
3,Kuliouou Trail,0,3,96814,96814,2,1,2018,Oahu,10,63283,16033,23,Oahu,1,32.066,1,24.126930356038635
3,Lonomea,0,3,96814,96814,2,1,2018,Kauai,11,63283,82988,103.8,Oahu,1,165.976,1,499.10998427583064
3,Manana Trail,0,3,96814,96814,2,1,2018,Oahu,12,63283,26547,30.700001,Oahu,1,53.094,1,37.32561717468705
3,Peacock Flats Campsite,0,3,96814,96814,2,1,2018,Oahu,13,63283,84619,128.89999,Oahu,1,169.238,1,110.2259539573151
3,Sugi Grove,0,3,96814,96814,2,1,2018,Kauai,14,63283,94918,123.6,Oahu,1,189.836,1,514.0862381988356
3,Waialae Cabin Campsite,0,3,96814,96814,2,1,2018,Kauai,15,63283,67439,86.300003,Oahu,1,134.878,1,479.5906404159139
3,Waikoali,0,3,96814,96814,2,1,2018,Kauai,16,63283,96437,126.9,Oahu,1,192.874,1,515.9931057352184
3,Waikolu,0,3,96814,96814,2,1,2018,Molokai,17,63283,36776,57,Oahu,1,73.552,1,295.82540667640166
3,Waimano Trail,0,3,96814,96814,2,1,2018,Oahu,18,63283,28027,32.900002,Oahu,1,56.054,1,39.18352629505986
3,Waimanu Campsite,1,3,96814,96814,2,1,2018,Hawaii,19,63283,119908,134.8,Oahu,1,239.816,1,636.8619136514147
3,Wiliwili,0,3,96814,96814,2,1,2018,Kauai,20,63283,77837,94.199997,Oahu,1,155.674,1,492.6437073305331
3,Wiliwilinui Ridge Trail,0,3,96814,96814,2,1,2018,Oahu,21,63283,12831,18.6,Oahu,1,25.662,1,20.107318867232063
25,Ainapo Cabin,0,18,96822,96822,7,2,2018,Hawaii,1,77275,132395,184.7,Oahu,1,264.79,2,740.7239917171552
25,Hipalau,0,18,96822,96822,7,2,2018,Kauai,2,77275,90652,115,Oahu,1,181.304,2,575.4081187189952
25,Kaluahaulu,0,18,96822,96822,7,2,2018,Kauai,3,77275,90643,115,Oahu,1,181.286,2,575.3950043537621
25,Kamananui Trail,0,18,96822,96822,7,2,2018,Oahu,4,77275,16255,21.1,Oahu,1,32.51,2,31.686000762556088
25,Kaunala Trail,0,18,96822,96822,7,2,2018,Oahu,5,77275,70154,79.199997,Oahu,1,140.308,2,110.22501983982526
25,Kawaikoi,0,18,96822,96822,7,2,2018,Kauai,6,77275,104001,144.8,Oahu,1,208.002,2,600.1929699963065
25,Keanakolu Ranger & Bunkhouse Cabins,0,18,96822,96822,7,2,2018,Hawaii,7,77275,126716,192.5,Oahu,1,253.432,2,752.4488272551092
25,Kuaokala Trail,0,18,96822,96822,7,2,2018,Oahu,8,77275,75936,87.199997,Oahu,1,151.872,2,118.65027092620483
25,Kulanaahane Trail,0,18,96822,96822,7,2,2018,Oahu,9,77275,16060,20.799999,Oahu,1,32.12,2,31.401856182506968
25,Kuliouou Trail,0,18,96822,96822,7,2,2018,Oahu,10,77275,16615,24.4,Oahu,1,33.23,2,32.21057537187754
25,Lonomea,0,18,96822,96822,7,2,2018,Kauai,11,77275,86183,108.6,Oahu,1,172.366,2,568.8961078049464
25,Manana Trail,0,18,96822,96822,7,2,2018,Oahu,12,77275,29743,35.5,Oahu,1,59.486,2,51.340062791799795
25,Peacock Flats Campsite,0,18,96822,96822,7,2,2018,Oahu,13,77275,87815,133.7,Oahu,1,175.63,2,135.95977588212014
25,Sugi Grove,0,18,96822,96822,7,2,2018,Kauai,14,77275,98113,128.39999,Oahu,1,196.226,2,586.2799274971823
25,Waialae Cabin Campsite,0,18,96822,96822,7,2,2018,Kauai,15,77275,70634,91.099998,Oahu,1,141.268,2,546.2388561373374
25,Waikoali,0,18,96822,96822,7,2,2018,Kauai,16,77275,99632,131.7,Oahu,1,199.264,2,588.4933409181803
25,Waikolu,0,18,96822,96822,7,2,2018,Molokai,17,77275,39971,61.799999,Oahu,1,79.942,2,367.92580476880596
25,Waimano Trail,0,18,96822,96822,7,2,2018,Oahu,18,77275,31223,37.700001,Oahu,1,62.446,2,53.49664729678799
25,Waimanu Campsite,1,18,96822,96822,7,2,2018,Hawaii,19,77275,123103,139.60001,Oahu,1,246.206,2,715.1841381898913
25,Wiliwili,0,18,96822,96822,7,2,2018,Kauai,20,77275,81032,99,Oahu,1,162.064,2,561.390319436572
25,Wiliwilinui Ridge Trail,0,18,96822,96822,7,2,2018,Oahu,21,77275,13412,20,Oahu,1,26.824,2,27.543318500609185
26,Ainapo Cabin,0,21,96740,96740,20,2,2018,Hawaii,1,79506,149497,139.3,Hawaii,0,298.994,2,242.6503037989268
26,Hipalau,0,21,96740,96740,20,2,2018,Kauai,2,79506,81990,95.800003,Hawaii,0,163.98,2,682.9705330797065
26,Kaluahaulu,0,21,96740,96740,20,2,2018,Kauai,3,79506,81981,95.800003,Hawaii,0,163.962,2,682.9571291135119
26,Kamananui Trail,0,21,96740,96740,20,2,2018,Oahu,4,79506,37021,57.700001,Hawaii,0,74.042,2,588.8694813949096
26,Kaunala Trail,0,21,96740,96740,20,2,2018,Oahu,5,79506,82654,106.7,Hawaii,0,165.308,2,656.8320579901351
26,Kawaikoi,0,21,96740,96740,20,2,2018,Kauai,6,79506,95339,125.6,Hawaii,0,190.678,2,708.1849269387485
26,Keanakolu Ranger & Bunkhouse Cabins,1,21,96740,96740,20,2,2018,Hawaii,7,79506,84931,134.39999,Hawaii,0,169.862,2,166.49025031904753
26,Kuaokala Trail,0,21,96740,96740,20,2,2018,Oahu,8,79506,88893,115.3,Hawaii,0,177.786,2,666.1239852221298
26,Kulanaahane Trail,0,21,96740,96740,20,2,2018,Oahu,9,79506,36826,57.400002,Hawaii,0,73.652,2,588.5790621273605
26,Kuliouou Trail,0,21,96740,96740,20,2,2018,Oahu,10,79506,55354,77.699997,Hawaii,0,110.708,2,616.1733605332585
26,Lonomea,0,21,96740,96740,20,2,2018,Kauai,11,79506,77521,89.400002,Hawaii,0,155.042,2,676.3147191993116
26,Manana Trail,0,21,96740,96740,20,2,2018,Oahu,12,79506,41216,62.900002,Hawaii,0,82.432,2,595.1172189711586
26,Peacock Flats Campsite,0,21,96740,96740,20,2,2018,Oahu,13,79506,100304,161.2,Hawaii,0,200.608,2,683.1187250272734
26,Sugi Grove,0,21,96740,96740,20,2,2018,Kauai,14,79506,89451,109.2,Hawaii,0,178.902,2,694.082421055009
26,Waialae Cabin Campsite,0,21,96740,96740,20,2,2018,Kauai,15,79506,61972,71.900002,Hawaii,0,123.944,2,653.157133603818
26,Waikoali,0,21,96740,96740,20,2,2018,Kauai,16,79506,90970,112.5,Hawaii,0,181.94,2,696.3447126827377
26,Waikolu,0,21,96740,96740,20,2,2018,Molokai,17,79506,31309,42.599998,Hawaii,0,62.618,2,633.3840565670174
26,Waimano Trail,0,21,96740,96740,20,2,2018,Oahu,18,79506,54399,83.099998,Hawaii,0,108.798,2,614.7510507870563
26,Waimanu Campsite,0,21,96740,96740,20,2,2018,Hawaii,19,79506,81179,81.300003,Hawaii,0,162.358,2,128.90228574548703
26,Wiliwili,0,21,96740,96740,20,2,2018,Kauai,20,79506,72370,79.800003,Hawaii,0,144.74,2,668.6431825472833
26,Wiliwilinui Ridge Trail,0,21,96740,96740,20,2,2018,Oahu,21,79506,51968,72.5,Hawaii,0,103.936,2,611.130490584944
5166,Ainapo Cabin,0,23,96720,96720,4,2,2018,Hawaii,1,63335,81951,76.199997,Hawaii,0,163.902,2,122.93815941464304
5166,Hipalau,0,23,96720,96720,4,2,2018,Kauai,2,63335,165827,166.89999,Hawaii,0,331.654,2,740.9331960192093
5166,Kaluahaulu,0,23,96720,96720,4,2,2018,Kauai,3,63335,165818,166.89999,Hawaii,0,331.636,2,740.9218911732071
5166,Kamananui Trail,0,23,96720,96720,4,2,2018,Oahu,4,63335,120858,128.8,Hawaii,0,241.716,2,658.3700750892201
5166,Kaunala Trail,0,23,96720,96720,4,2,2018,Oahu,5,63335,166491,177.8,Hawaii,0,332.982,2,715.6894126027148
5166,Kawaikoi,0,23,96720,96720,4,2,2018,Kauai,6,63335,179176,196.7,Hawaii,0,358.352,2,763.0341281619052
5166,Keanakolu Ranger & Bunkhouse Cabins,2,23,96720,96720,4,2,2018,Hawaii,7,63335,59951,103,Hawaii,0,119.902,2,115.30409140910136
5166,Kuaokala Trail,0,23,96720,96720,4,2,2018,Oahu,8,63335,172730,186.39999,Hawaii,0,345.46,2,723.5261830702864
5166,Kulanaahane Trail,0,23,96720,96720,4,2,2018,Oahu,9,63335,120663,128.5,Hawaii,0,241.326,2,658.125136759171
5166,Kuliouou Trail,0,23,96720,96720,4,2,2018,Oahu,10,63335,139191,148.8,Hawaii,0,278.382,2,681.398046395838
5166,Lonomea,0,23,96720,96720,4,2,2018,Kauai,11,63335,161358,160.5,Hawaii,0,322.716,2,735.3197119320836
5166,Manana Trail,0,23,96720,96720,4,2,2018,Oahu,12,63335,125053,134,Hawaii,0,250.106,2,663.6393894202768
5166,Peacock Flats Campsite,0,23,96720,96720,4,2,2018,Oahu,13,63335,184141,232.3,Hawaii,0,368.282,2,737.8594717071608
5166,Sugi Grove,0,23,96720,96720,4,2,2018,Kauai,14,63335,173288,180.3,Hawaii,0,346.576,2,750.3049133550887
5166,Waialae Cabin Campsite,0,23,96720,96720,4,2,2018,Kauai,15,63335,145809,143,Hawaii,0,291.618,2,715.7887063221668
5166,Waikoali,0,23,96720,96720,4,2,2018,Kauai,16,63335,174807,183.60001,Hawaii,0,349.614,2,752.2129201414714
5166,Waikolu,0,23,96720,96720,4,2,2018,Molokai,17,63335,115146,113.7,Hawaii,0,230.292,2,690.5726106267125
5166,Waimano Trail,0,23,96720,96720,4,2,2018,Oahu,18,63335,138236,154.2,Hawaii,0,276.472,2,680.19847662559755
5166,Waimanu Campsite,0,23,96720,96720,4,2,2018,Hawaii,19,63335,102759,101.4,Hawaii,0,205.518,2,137.07496337188448
5166,Wiliwili,0,23,96720,96720,4,2,2018,Kauai,20,63335,156207,150.89999,Hawaii,0,312.414,2,728.8495717367861
5166,Wiliwilinui Ridge Trail,0,23,96720,96720,4,2,2018,Oahu,21,63335,135805,143.60001,Hawaii,0,271.61,2,677.1449121109852
32,Ainapo Cabin,0,28,96744,96744,2,2,2018,Hawaii,1,110939,142890,196.60001,Oahu,0,285.78,2,881.9606202690294
32,Hipalau,0,28,96744,96744,2,2,2018,Kauai,2,110939,101147,126.9,Oahu,0,202.294,2,692.4926075785619
32,Kaluahaulu,0,28,96744,96744,2,2,2018,Kauai,3,110939,101138,126.9,Oahu,0,202.276,2,692.4751233671751
32,Kamananui Trail,0,28,96744,96744,2,2,2018,Oahu,4,110939,25889,32.700001,Oahu,0,51.778,2,58.29430539944438
32,Kaunala Trail,0,28,96744,96744,2,2,2018,Oahu,5,110939,55692,76.599998,Oahu,0,111.384,2,116.19230006202852
32,Kawaikoi,0,28,96744,96744,2,2,2018,Kauai,6,110939,114496,156.7,Oahu,0,228.992,2,723.7589117789502
32,Keanakolu Ranger & Bunkhouse Cabins,0,28,96744,96744,2,2,2018,Hawaii,7,110939,137211,204.39999,Oahu,0,274.422,2,890.9280828839068
32,Kuaokala Trail,0,28,96744,96744,2,2,2018,Oahu,8,110939,79676,92.900002,Oahu,0,159.352,2,162.78578071791614
32,Kulanaahane Trail,0,28,96744,96744,2,2,2018,Oahu,9,110939,25694,32.400002,Oahu,0,51.388,2,57.91548081939526
32,Kuliouou Trail,0,28,96744,96744,2,2,2018,Oahu,10,110939,39548,50.700001,Oahu,0,79.096,2,84.82951021426963
32,Lonomea,0,28,96744,96744,2,2,2018,Kauai,11,110939,96678,120.5,Oahu,0,193.356,2,683.8107252798977
32,Manana Trail,0,28,96744,96744,2,2,2018,Oahu,12,110939,33482,41.200001,Oahu,0,66.964,2,73.04515173951086
32,Peacock Flats Campsite,1,28,96744,96744,2,2,2018,Oahu,13,110939,91554,139.39999,Oahu,0,183.108,2,185.86105436829274
32,Sugi Grove,0,28,96744,96744,2,2,2018,Kauai,14,110939,108608,140.3,Oahu,0,217.216,2,706.9870188182875
32,Waialae Cabin Campsite,0,28,96744,96744,2,2,2018,Kauai,15,110939,81129,103,Oahu,0,162.258,2,653.6038360738272
32,Waikoali,0,28,96744,96744,2,2,2018,Kauai,16,110939,110127,143.60001,Oahu,0,220.254,2,709.9379651623624
32,Waikolu,0,28,96744,96744,2,2,2018,Molokai,17,110939,50466,73.699997,Oahu,0,100.932,2,460.4027188591419
32,Waimano Trail,0,28,96744,96744,2,2,2018,Oahu,18,110939,34962,43.400002,Oahu,0,69.924,2,75.92033316757599
32,Waimanu Campsite,0,28,96744,96744,2,2,2018,Hawaii,19,110939,133598,151.5,Oahu,0,267.196,2,851.9091433571504
32,Wiliwili,0,28,96744,96744,2,2,2018,Kauai,20,110939,91527,110.9,Oahu,0,183.054,2,673.8039282961387
32,Wiliwilinui Ridge Trail,0,28,96744,96744,2,2,2018,Oahu,21,110939,36346,46.200001,Oahu,0,72.692,2,78.60901634084767
5169,Ainapo Cabin,0,40,96813,96813,2,2,2018,Hawaii,1,74170,127282,177.3,Oahu,1,254.564,2,722.3561264111748
5169,Hipalau,0,40,96813,96813,2,2,2018,Kauai,2,74170,85539,107.6,Oahu,1,171.078,2,559.2679267062841
5169,Kaluahaulu,0,40,96813,96813,2,2,2018,Kauai,3,74170,85530,107.6,Oahu,1,171.06,2,559.2552153939358
5169,Kamananui Trail,0,40,96813,96813,2,2,2018,Oahu,4,74170,11141,13.7,Oahu,1,22.282,2,23.73519231930636
5169,Kaunala Trail,0,40,96813,96813,2,2,2018,Oahu,5,74170,65040,71.800003,Oahu,1,130.08,2,99.86041723792172
5169,Kawaikoi,0,40,96813,96813,2,2,2018,Kauai,6,74170,98888,137.39999,Oahu,1,197.776,2,583.4549609884031
5169,Keanakolu Ranger & Bunkhouse Cabins,0,40,96813,96813,2,2,2018,Hawaii,7,74170,121603,185.10001,Oahu,1,243.206,2,734.3352883193212
5169,Kuaokala Trail,0,40,96813,96813,2,2,2018,Oahu,8,74170,70822,79.699997,Oahu,1,141.644,2,108.0267292377628
5169,Kulanaahane Trail,0,40,96813,96813,2,2,2018,Oahu,9,74170,10947,13.4,Oahu,1,21.894,2,23.461192919795952
5169,Kuliouou Trail,0,40,96813,96813,2,2,2018,Oahu,10,74170,18334,24.4,Oahu,1,36.668,2,33.894355621772085
5169,Lonomea,0,40,96813,96813,2,2,2018,Kauai,11,74170,81070,101.2,Oahu,1,162.14,2,552.9560539412738
5169,Manana Trail,0,40,96813,96813,2,2,2018,Oahu,12,74170,24629,28.1,Oahu,1,49.258,2,42.785212425473155
5169,Peacock Flats Campsite,0,40,96813,96813,2,2,2018,Oahu,13,74170,82701,126.3,Oahu,1,165.402,2,124.80424916963963
5169,Sugi Grove,0,40,96813,96813,2,2,2018,Kauai,14,74170,93000,121,Oahu,1,186,2,569.8056046431251
5169,Waialae Cabin Campsite,0,40,96813,96813,2,2,2018,Kauai,15,74170,65521,83.699997,Oahu,1,131.042,2,530.9951433073187
5169,Waikoali,0,40,96813,96813,2,2,2018,Kauai,16,74170,94519,124.3,Oahu,1,189.038,2,571.9509916939309
5169,Waikolu,0,40,96813,96813,2,2,2018,Molokai,17,74170,34858,54.400002,Oahu,1,69.716,2,354.05529311667186
5169,Waimano Trail,0,40,96813,96813,2,2,2018,Oahu,18,74170,26109,30.299999,Oahu,1,52.218,2,44.87551712276903
5169,Waimanu Campsite,1,40,96813,96813,2,2,2018,Hawaii,19,74170,117990,132.2,Oahu,1,235.98,2,697.2324025954496
5169,Wiliwili,0,40,96813,96813,2,2,2018,Kauai,20,74170,75919,91.599998,Oahu,1,151.838,2,545.6809461738609
5169,Wiliwilinui Ridge Trail,0,40,96813,96813,2,2,2018,Oahu,21,74170,15131,20,Oahu,1,30.262,2,29.37054079377296
47,Ainapo Cabin,0,47,96734,96734,7,1,2018,Hawaii,1,102242,143479,194.39999,Oahu,0,286.958,1,818.5360769996214
47,Hipalau,0,47,96734,96734,7,1,2018,Kauai,2,102242,101736,124.7,Oahu,0,203.472,1,640.7786013425532
47,Kaluahaulu,0,47,96734,96734,7,1,2018,Kauai,3,102242,101727,124.7,Oahu,0,203.454,1,640.7622460686662
47,Kamananui Trail,0,47,96734,96734,7,1,2018,Oahu,4,102242,25673,31.1,Oahu,0,51.346,1,50.654327388659205
47,Kaunala Trail,0,47,96734,96734,7,1,2018,Oahu,5,102242,74482,82.699997,Oahu,0,148.964,1,139.3526121825309
47,Kawaikoi,0,47,96734,96734,7,1,2018,Kauai,6,102242,115085,154.5,Oahu,0,230.17,1,667.7037736887746
47,Keanakolu Ranger & Bunkhouse Cabins,0,47,96734,96734,7,1,2018,Hawaii,7,102242,137800,202.2,Oahu,0,275.6,1,818.2158991769985
47,Kuaokala Trail,0,47,96734,96734,7,1,2018,Oahu,8,102242,80264,90.699997,Oahu,0,160.528,1,149.85996702852577
47,Kulanaahane Trail,0,47,96734,96734,7,1,2018,Oahu,9,102242,25478,30.799999,Oahu,0,50.956,1,50.29996312111009
47,Kuliouou Trail,0,47,96734,96734,7,1,2018,Oahu,10,102242,28966,41.299999,Oahu,0,57.932,1,56.63854037860409
47,Lonomea,0,47,96734,96734,7,1,2018,Kauai,11,102242,97267,118.3,Oahu,0,194.534,1,632.6572992313888
47,Manana Trail,0,47,96734,96734,7,1,2018,Oahu,12,102242,34071,39,Oahu,0,68.142,1,65.91561517777463
47,Peacock Flats Campsite,1,47,96734,96734,7,1,2018,Oahu,13,102242,92143,137.2,Oahu,0,184.286,1,171.44711130655654
47,Sugi Grove,0,47,96734,96734,7,1,2018,Kauai,14,102242,109197,138.10001,Oahu,0,218.394,1,654.3371233947787
47,Waialae Cabin Campsite,0,47,96734,96734,7,1,2018,Kauai,15,102242,81718,100.8,Oahu,0,163.436,1,604.4008377128184
47,Waikoali,0,47,96734,96734,7,1,2018,Kauai,16,102242,110716,141.39999,Oahu,0,221.432,1,657.0975301763535
47,Waikolu,0,47,96734,96734,7,1,2018,Molokai,17,102242,51055,71.5,Oahu,0,102.11,1,403.40579892042155
47,Waimano Trail,0,47,96734,96734,7,1,2018,Oahu,18,102242,35551,41.200001,Oahu,0,71.102,1,68.60514910583974
47,Waimanu Campsite,0,47,96734,96734,7,1,2018,Hawaii,19,102242,134187,149.3,Oahu,0,268.374,1,795.6501653377424
47,Wiliwili,0,47,96734,96734,7,1,2018,Kauai,20,102242,92116,108.7,Oahu,0,184.232,1,623.29663081013
47,Wiliwilinui Ridge Trail,0,47,96734,96734,7,1,2018,Oahu,21,102242,30045,37.900002,Oahu,0,60.09,1,58.59935599237588
53,Ainapo Cabin,0,55,96743,96743,8,3,2018,Hawaii,1,90441,140161,135.8,Hawaii,0,280.322,3,260.85160365969045
53,Hipalau,0,55,96743,96743,8,3,2018,Kauai,2,90441,127245,147.5,Hawaii,0,254.49,3,816.5383104615944
53,Kaluahaulu,0,55,96743,96743,8,3,2018,Kauai,3,90441,127236,147.5,Hawaii,0,254.472,3,816.5234870482846
53,Kamananui Trail,0,55,96743,96743,8,3,2018,Oahu,4,90441,82276,109.4,Hawaii,0,164.552,3,710.6669348806589
53,Kaunala Trail,0,55,96743,96743,8,3,2018,Oahu,5,90441,127909,158.39999,Hawaii,0,255.818,3,785.8265814999229
53,Kawaikoi,0,55,96743,96743,8,3,2018,Kauai,6,90441,140594,177.3,Hawaii,0,281.188,3,846.5247264921109
53,Keanakolu Ranger & Bunkhouse Cabins,0,55,96743,96743,8,3,2018,Hawaii,7,90441,69235,121.8,Hawaii,0,138.47,3,174.0332245016707
53,Kuaokala Trail,0,55,96743,96743,8,3,2018,Oahu,8,90441,134148,167,Hawaii,0,268.296,3,796.1025010155714
53,Kulanaahane Trail,0,55,96743,96743,8,3,2018,Oahu,9,90441,82081,109.1,Hawaii,0,164.162,3,710.3457609256099
53,Kuliouou Trail,0,55,96743,96743,8,3,2018,Oahu,10,90441,100609,129.39999,Hawaii,0,201.218,3,740.8622277930461
53,Lonomea,0,55,96743,96743,8,3,2018,Kauai,11,90441,122776,141.10001,Hawaii,0,245.552,3,809.177662230238
53,Manana Trail,0,55,96743,96743,8,3,2018,Oahu,12,90441,86471,114.6,Hawaii,0,172.942,3,717.5762925290234
53,Peacock Flats Campsite,0,55,96743,96743,8,3,2018,Oahu,13,90441,145559,212.89999,Hawaii,0,291.118,3,814.8969420466766
53,Sugi Grove,0,55,96743,96743,8,3,2018,Kauai,14,90441,134706,160.89999,Hawaii,0,269.412,3,828.8269200955508
53,Waialae Cabin Campsite,0,55,96743,96743,8,3,2018,Kauai,15,90441,107227,123.6,Hawaii,0,214.454,3,783.5677451683982
53,Waikoali,0,55,96743,96743,8,3,2018,Kauai,16,90441,136225,164.2,Hawaii,0,272.45,3,831.3287828530872
53,Waikolu,0,55,96743,96743,8,3,2018,Molokai,17,90441,76564,94.300003,Hawaii,0,153.128,3,779.11550614200155
53,Waimano Trail,0,55,96743,96743,8,3,2018,Oahu,18,90441,99654,134.8,Hawaii,0,199.308,3,739.2892989362672
53,Waimanu Campsite,1,55,96743,96743,8,3,2018,Hawaii,19,90441,58326,69.5,Hawaii,0,116.652,3,108.06560052407664
53,Wiliwili,0,55,96743,96743,8,3,2018,Kauai,20,90441,117625,131.5,Hawaii,0,235.25,3,800.6937286791713
53,Wiliwilinui Ridge Trail,0,55,96743,96743,8,3,2018,Oahu,21,90441,97223,124.2,Hawaii,0,194.446,3,735.2853302966548
54,Ainapo Cabin,0,57,96792,96792,5,3,2018,Hawaii,1,66766,163126,215.5,Oahu,0,326.252,3,775.0778880023373
54,Hipalau,0,57,96792,96792,5,3,2018,Kauai,2,66766,121383,145.8,Oahu,0,242.766,3,611.8307672688549
54,Kaluahaulu,0,57,96792,96792,5,3,2018,Kauai,3,66766,121374,145.8,Oahu,0,242.748,3,611.8190170526601
54,Kamananui Trail,0,57,96792,96792,5,3,2018,Oahu,4,66766,49169,54.900002,Oahu,0,98.338,3,76.1940422301162
54,Kaunala Trail,0,57,96792,96792,5,3,2018,Oahu,5,66766,78579,90.699997,Oahu,0,157.158,3,114.5911375948321
54,Kawaikoi,0,57,96792,96792,5,3,2018,Kauai,6,66766,134732,175.60001,Oahu,0,269.464,3,637.2589490445636
54,Keanakolu Ranger & Bunkhouse Cabins,0,57,96792,96792,5,3,2018,Hawaii,7,66766,157447,223.3,Oahu,0,314.894,3,797.6635015835607
54,Kuaokala Trail,0,57,96792,96792,5,3,2018,Oahu,8,66766,21290,31.6,Oahu,0,42.58,3,39.79578919805515
54,Kulanaahane Trail,0,57,96792,96792,5,3,2018,Oahu,9,66766,48974,54.599998,Oahu,0,97.948,3,75.93945421256706
54,Kuliouou Trail,0,57,96792,96792,5,3,2018,Oahu,10,66766,71116,79.800003,Oahu,0,142.232,3,104.8475972103753
54,Lonomea,0,57,96792,96792,5,3,2018,Kauai,11,66766,116914,139.39999,Oahu,0,233.828,3,605.9961321384598
54,Manana Trail,0,57,96792,96792,5,3,2018,Oahu,12,66766,43349,52.299999,Oahu,0,86.698,3,68.59556909095784
54,Peacock Flats Campsite,1,57,96792,96792,5,3,2018,Oahu,13,66766,33168,78.199997,Oahu,0,66.336,3,55.303463415739465
