id,parkname,VisitCount,Permittee,zip,Zip,NoOfGuests,days_visited,year,island_park,parkname_numeric,income,residents_distance_meters,residents_duration,island_live,visited_another_island,travel_distance_km,avg_days_visited,price
5163,Wiliwili,0,12,96792,96792,2,1,2020,Kauai,21,66766,111763,129.8,Oahu,0,223.526,1,536.7546342118002
5163,Wiliwilinui Ridge Trail,0,12,96792,96792,2,1,2020,Oahu,22,66766,67913,75.300003,Oahu,0,135.826,1,93.27951429623948
19,Ainapo Cabin,0,13,96722,96722,3,1,2020,Hawaii,1,66912,151951,196.60001,Kauai,0,303.902,1,702.9962250105356
19,Hipalau,0,13,96722,96722,3,1,2020,Kauai,2,66912,103962,109.8,Kauai,0,207.924,1,140.889025340062
19,Kaluahaulu,0,13,96722,96722,3,1,2020,Kauai,3,66912,103970,109.8,Kauai,0,207.94,1,140.8995591139671
19,Kamananui Trail,0,13,96722,96722,3,1,2020,Oahu,4,66912,65239,88.800003,Kauai,0,130.478,1,472.5201416756991
19,Kaunala Trail,0,13,96722,96722,3,1,2020,Oahu,5,66912,110872,137.8,Kauai,0,221.744,1,532.6061047520448
19,Kawaikoi,0,13,96722,96722,3,1,2020,Kauai,6,66912,120606,141.2,Kauai,0,241.212,1,165.47120861625896
19,Keanakolu Ranger & Bunkhouse Cabins,0,13,96722,96722,3,1,2020,Hawaii,7,66912,146272,204.39999,Kauai,0,292.544,1,705.5185622596631
19,Kuaokala Trail,0,13,96722,96722,3,1,2020,Oahu,8,66912,117111,146.39999,Kauai,0,234.222,1,540.8211316762734
19,Kulanaahane Trail,0,13,96722,96722,3,1,2020,Oahu,9,66912,65044,88.5,Kauai,0,130.088,1,472.26338093676264
19,Kuliouou Trail,0,13,96722,96722,3,1,2020,Oahu,10,66912,83572,108.8,Kauai,0,167.144,1,496.6596013009406
19,Lonomea,0,13,96722,96722,3,1,2020,Kauai,11,66912,103991,109.9,Kauai,0,207.982,1,140.92721027046795
19,Maakua Ridge Trail,0,13,96722,96722,3,1,2020,Oahu,12,66912,107360,142.10001,Kauai,0,214.72,1,527.9817780077123
19,Manana Trail,0,13,96722,96722,3,1,2020,Oahu,13,66912,69434,94,Kauai,0,138.868,1,478.0437893671783
19,Peacock Flats Campsite,0,13,96722,96722,3,1,2020,Oahu,14,66912,128522,192.3,Kauai,0,257.044,1,555.8462434301396
19,Sugi Grove,1,13,96722,96722,3,1,2020,Kauai,15,66912,114354,129.39999,Kauai,0,228.708,1,154.57239764276804
19,Waialae Cabin Campsite,0,13,96722,96722,3,1,2020,Kauai,16,66912,86838,92.199997,Kauai,0,173.676,1,118.34148229622654
19,Waikoali,0,13,96722,96722,3,1,2020,Kauai,17,66912,115856,132.7,Kauai,0,231.712,1,156.55011369344783
19,Waikolu,0,13,96722,96722,3,1,2020,Molokai,18,66912,59527,73.699997,Kauai,0,119.054,1,591.272261100549
19,Waimano Trail,0,13,96722,96722,3,1,2020,Oahu,19,66912,82617,114.2,Kauai,0,165.234,1,495.40213204102105
19,Waimanu Campsite,0,13,96722,96722,3,1,2020,Hawaii,20,66912,142659,151.5,Kauai,0,285.318,1,684.7612466197788
19,Wiliwili,0,13,96722,96722,3,1,2020,Kauai,21,66912,103990,109.9,Kauai,0,207.98,1,140.9258935487298
19,Wiliwilinui Ridge Trail,0,13,96722,96722,3,1,2020,Oahu,22,66912,80186,103.6,Kauai,0,160.372,1,492.2011814956132
55,Ainapo Cabin,0,58,96734,96734,4,1,2020,Hawaii,1,102242,143479,194.39999,Oahu,0,286.958,1,805.9647518486419
55,Hipalau,0,58,96734,96734,4,1,2020,Kauai,2,102242,101736,124.7,Oahu,0,203.472,1,631.1450808915906
55,Kaluahaulu,0,58,96734,96734,4,1,2020,Kauai,3,102242,101727,124.7,Oahu,0,203.454,1,631.128644290178
55,Kamananui Trail,0,58,96734,96734,4,1,2020,Oahu,4,102242,25673,31.1,Oahu,0,51.346,1,50.886318673542036
55,Kaunala Trail,0,58,96734,96734,4,1,2020,Oahu,5,102242,74482,82.699997,Oahu,0,148.964,1,140.0256607113605
55,Kawaikoi,0,58,96734,96734,4,1,2020,Kauai,6,102242,115085,154.5,Oahu,0,230.17,1,658.1908800310151
55,Keanakolu Ranger & Bunkhouse Cabins,0,58,96734,96734,4,1,2020,Hawaii,7,102242,137800,202.2,Oahu,0,275.6,1,805.5932563573847
55,Kuaokala Trail,1,58,96734,96734,4,1,2020,Oahu,8,102242,80264,90.699997,Oahu,0,160.528,1,150.58526397433795
55,Kulanaahane Trail,0,58,96734,96734,4,1,2020,Oahu,9,102242,25478,30.799999,Oahu,0,50.956,1,50.53019230960558
55,Kuliouou Trail,0,58,96734,96734,4,1,2020,Oahu,10,102242,28966,41.299999,Oahu,0,57.932,1,56.90028850145362
55,Lonomea,0,58,96734,96734,4,1,2020,Kauai,11,102242,97267,118.3,Oahu,0,194.534,1,622.9833951457853
55,Maakua Ridge Trail,0,58,96734,96734,4,1,2020,Oahu,12,102242,39772,57.799999,Oahu,0,79.544,1,76.63516793067089
55,Manana Trail,0,58,96734,96734,4,1,2020,Oahu,13,102242,34071,39,Oahu,0,68.142,1,66.22349408040552
55,Peacock Flats Campsite,1,58,96734,96734,4,1,2020,Oahu,14,102242,92143,137.2,Oahu,0,184.286,1,172.27975154972867
55,Sugi Grove,0,58,96734,96734,4,1,2020,Kauai,15,102242,109197,138.10001,Oahu,0,218.394,1,644.7710234625133
55,Waialae Cabin Campsite,0,58,96734,96734,4,1,2020,Kauai,16,102242,81718,100.8,Oahu,0,163.436,1,594.5864267722059
55,Waikoali,0,58,96734,96734,4,1,2020,Kauai,17,102242,110716,141.39999,Oahu,0,221.432,1,647.545156523126
55,Waikolu,0,58,96734,96734,4,1,2020,Molokai,18,102242,51055,71.5,Oahu,0,102.11,1,399.46054740019383
55,Waimano Trail,0,58,96734,96734,4,1,2020,Oahu,19,102242,35551,41.200001,Oahu,0,71.102,1,68.92640186823095
55,Waimanu Campsite,0,58,96734,96734,4,1,2020,Hawaii,20,102242,134187,149.3,Oahu,0,268.374,1,782.9948740348082
55,Wiliwili,0,58,96734,96734,4,1,2020,Kauai,21,102242,92116,108.7,Oahu,0,184.232,1,613.5761802707253
55,Wiliwilinui Ridge Trail,0,58,96734,96734,4,1,2020,Oahu,22,102242,30045,37.900002,Oahu,0,60.09,1,58.87085438190202
56,Ainapo Cabin,0,59,96722,96722,3,2,2020,Hawaii,1,66912,151951,196.60001,Kauai,0,303.902,2,735.4829974973079
56,Hipalau,0,59,96722,96722,3,2,2020,Kauai,2,66912,103962,109.8,Kauai,0,207.924,2,144.889025340062
56,Kaluahaulu,0,59,96722,96722,3,2,2020,Kauai,3,66912,103970,109.8,Kauai,0,207.94,2,144.8995591139671
56,Kamananui Trail,0,59,96722,96722,3,2,2020,Oahu,4,66912,65239,88.800003,Kauai,0,130.478,2,495.5677607233182
56,Kaunala Trail,0,59,96722,96722,3,2,2020,Oahu,5,66912,110872,137.8,Kauai,0,221.744,2,555.6537237996638
56,Kawaikoi,1,59,96722,96722,3,2,2020,Kauai,6,66912,120606,141.2,Kauai,0,241.212,2,172.13787528292565
56,Keanakolu Ranger & Bunkhouse Cabins,0,59,96722,96722,3,2,2020,Hawaii,7,66912,146272,204.39999,Kauai,0,292.544,2,748.0053347464354
56,Kuaokala Trail,0,59,96722,96722,3,2,2020,Oahu,8,66912,117111,146.39999,Kauai,0,234.222,2,563.8687507238924
56,Kulanaahane Trail,0,59,96722,96722,3,2,2020,Oahu,9,66912,65044,88.5,Kauai,0,130.088,2,495.31099998438174
56,Kuliouou Trail,0,59,96722,96722,3,2,2020,Oahu,10,66912,83572,108.8,Kauai,0,167.144,2,519.7072203485596
56,Lonomea,0,59,96722,96722,3,2,2020,Kauai,11,66912,103991,109.9,Kauai,0,207.982,2,144.92721027046795
56,Maakua Ridge Trail,0,59,96722,96722,3,2,2020,Oahu,12,66912,107360,142.10001,Kauai,0,214.72,2,551.0293970553313
56,Manana Trail,0,59,96722,96722,3,2,2020,Oahu,13,66912,69434,94,Kauai,0,138.868,2,501.0914084147974
56,Peacock Flats Campsite,0,59,96722,96722,3,2,2020,Oahu,14,66912,128522,192.3,Kauai,0,257.044,2,578.8938624777586
56,Sugi Grove,0,59,96722,96722,3,2,2020,Kauai,15,66912,114354,129.39999,Kauai,0,228.708,2,158.57239764276804
56,Waialae Cabin Campsite,0,59,96722,96722,3,2,2020,Kauai,16,66912,86838,92.199997,Kauai,0,173.676,2,122.34148229622654
56,Waikoali,0,59,96722,96722,3,2,2020,Kauai,17,66912,115856,132.7,Kauai,0,231.712,2,160.55011369344783
56,Waikolu,0,59,96722,96722,3,2,2020,Molokai,18,66912,59527,73.699997,Kauai,0,119.054,2,629.9283457566337
56,Waimano Trail,0,59,96722,96722,3,2,2020,Oahu,19,66912,82617,114.2,Kauai,0,165.234,2,518.4497510886401
56,Waimanu Campsite,0,59,96722,96722,3,2,2020,Hawaii,20,66912,142659,151.5,Kauai,0,285.318,2,711.2480191065512
56,Wiliwili,0,59,96722,96722,3,2,2020,Kauai,21,66912,103990,109.9,Kauai,0,207.98,2,144.9258935487298
56,Wiliwilinui Ridge Trail,0,59,96722,96722,3,2,2020,Oahu,22,66912,80186,103.6,Kauai,0,160.372,2,515.2488005432323
64,Ainapo Cabin,0,69,96734,96734,1,1,2020,Hawaii,1,102242,143479,194.39999,Oahu,1,286.958,1,805.9647518486419
64,Hipalau,0,69,96734,96734,1,1,2020,Kauai,2,102242,101736,124.7,Oahu,1,203.472,1,631.1450808915906
64,Kaluahaulu,0,69,96734,96734,1,1,2020,Kauai,3,102242,101727,124.7,Oahu,1,203.454,1,631.128644290178
64,Kamananui Trail,0,69,96734,96734,1,1,2020,Oahu,4,102242,25673,31.1,Oahu,1,51.346,1,50.886318673542036
64,Kaunala Trail,0,69,96734,96734,1,1,2020,Oahu,5,102242,74482,82.699997,Oahu,1,148.964,1,140.0256607113605
64,Kawaikoi,0,69,96734,96734,1,1,2020,Kauai,6,102242,115085,154.5,Oahu,1,230.17,1,658.1908800310151
64,Keanakolu Ranger & Bunkhouse Cabins,0,69,96734,96734,1,1,2020,Hawaii,7,102242,137800,202.2,Oahu,1,275.6,1,805.5932563573847
64,Kuaokala Trail,0,69,96734,96734,1,1,2020,Oahu,8,102242,80264,90.699997,Oahu,1,160.528,1,150.58526397433795
64,Kulanaahane Trail,0,69,96734,96734,1,1,2020,Oahu,9,102242,25478,30.799999,Oahu,1,50.956,1,50.53019230960558
64,Kuliouou Trail,0,69,96734,96734,1,1,2020,Oahu,10,102242,28966,41.299999,Oahu,1,57.932,1,56.90028850145362
64,Lonomea,0,69,96734,96734,1,1,2020,Kauai,11,102242,97267,118.3,Oahu,1,194.534,1,622.9833951457853
64,Maakua Ridge Trail,0,69,96734,96734,1,1,2020,Oahu,12,102242,39772,57.799999,Oahu,1,79.544,1,76.63516793067089
64,Manana Trail,0,69,96734,96734,1,1,2020,Oahu,13,102242,34071,39,Oahu,1,68.142,1,66.22349408040552
64,Peacock Flats Campsite,0,69,96734,96734,1,1,2020,Oahu,14,102242,92143,137.2,Oahu,1,184.286,1,172.27975154972867
64,Sugi Grove,0,69,96734,96734,1,1,2020,Kauai,15,102242,109197,138.10001,Oahu,1,218.394,1,644.7710234625133
64,Waialae Cabin Campsite,0,69,96734,96734,1,1,2020,Kauai,16,102242,81718,100.8,Oahu,1,163.436,1,594.5864267722059
64,Waikoali,0,69,96734,96734,1,1,2020,Kauai,17,102242,110716,141.39999,Oahu,1,221.432,1,647.545156523126
64,Waikolu,0,69,96734,96734,1,1,2020,Molokai,18,102242,51055,71.5,Oahu,1,102.11,1,399.46054740019383
64,Waimano Trail,0,69,96734,96734,1,1,2020,Oahu,19,102242,35551,41.200001,Oahu,1,71.102,1,68.92640186823095
64,Waimanu Campsite,1,69,96734,96734,1,1,2020,Hawaii,20,102242,134187,149.3,Oahu,1,268.374,1,782.9948740348082
64,Wiliwili,0,69,96734,96734,1,1,2020,Kauai,21,102242,92116,108.7,Oahu,1,184.232,1,613.5761802707253
64,Wiliwilinui Ridge Trail,0,69,96734,96734,1,1,2020,Oahu,22,102242,30045,37.900002,Oahu,1,60.09,1,58.87085438190202
77,Ainapo Cabin,0,85,96744,96744,6,1.5,2020,Hawaii,1,110939,142890,196.60001,Oahu,0,285.78,1.5,853.4051367044849
77,Hipalau,0,85,96744,96744,6,1.5,2020,Kauai,2,110939,101147,126.9,Oahu,0,202.294,1.5,669.6103784494841
77,Kaluahaulu,0,85,96744,96744,6,1.5,2020,Kauai,3,110939,101138,126.9,Oahu,0,202.276,1.5,669.5928129105718
77,Kamananui Trail,0,85,96744,96744,6,1.5,2020,Oahu,4,110939,25889,32.700001,Oahu,0,51.778,1.5,56.52824854494088
77,Kaunala Trail,0,85,96744,96744,6,1.5,2020,Oahu,5,110939,55692,76.599998,Oahu,0,111.384,1.5,114.69555479025252
77,Kawaikoi,0,85,96744,96744,6,1.5,2020,Kauai,6,110939,114496,156.7,Oahu,0,228.992,1.5,699.6639761097421
77,Keanakolu Ranger & Bunkhouse Cabins,0,85,96744,96744,6,1.5,2020,Hawaii,7,110939,137211,204.39999,Oahu,0,274.422,1.5,857.3212816507279
77,Kuaokala Trail,0,85,96744,96744,6,1.5,2020,Oahu,8,110939,79676,92.900002,Oahu,0,159.352,1.5,161.5057642653911
77,Kulanaahane Trail,0,85,96744,96744,6,1.5,2020,Oahu,9,110939,25694,32.400002,Oahu,0,51.388,1.5,56.14766186850442
77,Kuliouou Trail,0,85,96744,96744,6,1.5,2020,Oahu,10,110939,39548,50.700001,Oahu,0,79.096,1.5,83.18688143440542
77,Lonomea,0,85,96744,96744,6,1.5,2020,Kauai,11,110939,96678,120.5,Oahu,0,193.356,1.5,660.8881125161789
77,Maakua Ridge Trail,0,85,96744,96744,6,1.5,2020,Oahu,12,110939,26972,39.099998,Oahu,0,53.944,1.5,58.64196839407259
77,Manana Trail,0,85,96744,96744,6,1.5,2020,Oahu,13,110939,33482,41.200001,Oahu,0,66.964,1.5,71.34770820741282
77,Peacock Flats Campsite,1,85,96744,96744,6,1.5,2020,Oahu,14,110939,91554,139.39999,Oahu,0,183.108,1.5,184.68837217673595
77,Sugi Grove,0,85,96744,96744,6,1.5,2020,Kauai,15,110939,108608,140.3,Oahu,0,217.216,1.5,684.1722102079067
77,Waialae Cabin Campsite,0,85,96744,96744,6,1.5,2020,Kauai,16,110939,81129,103,Oahu,0,162.258,1.5,630.5407164550994
77,Waikoali,0,85,96744,96744,6,1.5,2020,Kauai,17,110939,110127,143.60001,Oahu,0,220.254,1.5,687.1368828310195
77,Waikolu,0,85,96744,96744,6,1.5,2020,Molokai,18,110939,50466,73.699997,Oahu,0,100.932,1.5,437.38865284069317
77,Waimano Trail,0,85,96744,96744,6,1.5,2020,Oahu,19,110939,34962,43.400002,Oahu,0,69.924,1.5,74.23626349523825
77,Waimanu Campsite,0,85,96744,96744,6,1.5,2020,Hawaii,20,110939,133598,151.5,Oahu,0,267.196,1.5,826.2696936406513
77,Wiliwili,0,85,96744,96744,6,1.5,2020,Kauai,21,110939,91527,110.9,Oahu,0,183.054,1.5,650.8347690786189
77,Wiliwilinui Ridge Trail,0,85,96744,96744,6,1.5,2020,Oahu,22,110939,36346,46.200001,Oahu,0,72.692,1.5,76.93745303466419
83,Ainapo Cabin,0,90,96722,96722,5,1,2020,Hawaii,1,66912,151951,196.60001,Kauai,0,303.902,1,702.9962250105356
83,Hipalau,0,90,96722,96722,5,1,2020,Kauai,2,66912,103962,109.8,Kauai,0,207.924,1,140.889025340062
83,Kaluahaulu,0,90,96722,96722,5,1,2020,Kauai,3,66912,103970,109.8,Kauai,0,207.94,1,140.8995591139671
83,Kamananui Trail,0,90,96722,96722,5,1,2020,Oahu,4,66912,65239,88.800003,Kauai,0,130.478,1,472.5201416756991
