id,parkname,VisitCount,Permittee,zip,Zip,NoOfGuests,days_visited,year,island_park,parkname_numeric,income,residents_distance_meters,residents_duration,island_live,visited_another_island,travel_distance_km,avg_days_visited,price
17,Lonomea,0,10,96795,96795,5,1.5,2023,Kauai,11,92321,104218,127.3,Oahu,0,208.436,1.5,582.9948037926137
17,Manana Trail,0,10,96795,96795,5,1.5,2023,Oahu,12,92321,41022,48.099998,Oahu,0,82.044,1.5,75.11278263371882
17,Peacock Flats Campsite,2,10,96795,96795,5,1.5,2023,Oahu,13,92321,99094,146.2,Oahu,0,198.188,1.5,172.9509551534721
17,Sugi Grove,0,10,96795,96795,5,1.5,2023,Kauai,14,92321,116148,147.10001,Oahu,0,232.296,1.5,603.094152844836
17,Waialae Cabin Campsite,0,10,96795,96795,5,1.5,2023,Kauai,15,92321,88669,109.8,Oahu,0,177.338,1.5,556.7982590807104
17,Waikoali,0,10,96795,96795,5,1.5,2023,Kauai,16,92321,117667,150.39999,Oahu,0,235.334,1.5,605.6533239437736
17,Waikolu,0,10,96795,96795,5,1.5,2023,Molokai,17,92321,58006,80.5,Oahu,0,116.012,1.5,468.8555486333754
17,Waimano Trail,0,10,96795,96795,5,1.5,2023,Oahu,18,92321,42502,50.200001,Oahu,0,85.004,1.5,77.60624756224264
17,Waimanu Campsite,0,10,96795,96795,5,1.5,2023,Hawaii,19,92321,141138,158.3,Oahu,0,282.276,1.5,725.1725314009528
17,Wiliwili,0,10,96795,96795,5,1.5,2023,Kauai,20,92321,99067,117.7,Oahu,0,198.134,1.5,574.3165349771904
17,Wiliwilinui Ridge Trail,0,10,96795,96795,5,1.5,2023,Oahu,21,92321,26080,36.900002,Oahu,0,52.16,1.5,49.93889549723043
18,Ainapo Cabin,1,11,96785,96785,2,1,2023,Hawaii,1,55731,31495,67,Hawaii,0,62.99,1,46.440761129685406
18,Hipalau,0,11,96785,96785,2,1,2023,Kauai,2,55731,240548,279.39999,Hawaii,0,481.096,1,707.5480684953479
18,Kaluahaulu,0,11,96785,96785,2,1,2023,Kauai,3,55731,240539,279.39999,Hawaii,0,481.078,1,707.5376551964064
18,Kamananui Trail,0,11,96785,96785,2,1,2023,Oahu,4,55731,195579,241.3,Hawaii,0,391.158,1,636.3077105985476
18,Kaunala Trail,0,11,96785,96785,2,1,2023,Oahu,5,55731,241212,290.29999,Hawaii,0,482.424,1,689.1066073323444
18,Kawaikoi,0,11,96785,96785,2,1,2023,Kauai,6,55731,253897,309.20001,Hawaii,0,507.794,1,725.6599715589084
18,Keanakolu Ranger & Bunkhouse Cabins,0,11,96785,96785,2,1,2023,Hawaii,7,55731,143668,215.89999,Hawaii,0,287.336,1,186.228648038725
18,Kuaokala Trail,0,11,96785,96785,2,1,2023,Oahu,8,55731,247451,298.89999,Hawaii,0,494.902,1,696.3253375653372
18,Kulanaahane Trail,0,11,96785,96785,2,1,2023,Oahu,9,55731,195384,241,Hawaii,0,390.768,1,636.0820891214785
18,Kuliouou Trail,0,11,96785,96785,2,1,2023,Oahu,10,55731,213912,261.29999,Hawaii,0,427.824,1,657.5196005426823
18,Lonomea,0,11,96785,96785,2,1,2023,Kauai,11,55731,236079,273,Hawaii,0,472.158,1,702.3772870542125
18,Manana Trail,0,11,96785,96785,2,1,2023,Oahu,12,55731,199774,246.5,Hawaii,0,399.548,1,641.1614649385707
18,Peacock Flats Campsite,0,11,96785,96785,2,1,2023,Oahu,13,55731,258862,344.79999,Hawaii,0,517.724,1,709.5282435901297
18,Sugi Grove,0,11,96785,96785,2,1,2023,Kauai,14,55731,248009,292.79999,Hawaii,0,496.018,1,716.1806933179732
18,Waialae Cabin Campsite,0,11,96785,96785,2,1,2023,Kauai,15,55731,220530,255.5,Hawaii,0,441.06,1,684.3865775826938
18,Waikoali,0,11,96785,96785,2,1,2023,Kauai,16,55731,249528,296.10001,Hawaii,0,499.056,1,717.9382267726801
18,Waikolu,0,11,96785,96785,2,1,2023,Molokai,17,55731,189867,226.2,Hawaii,0,379.734,1,695.6776542287146
18,Waimano Trail,0,11,96785,96785,2,1,2023,Oahu,18,55731,212957,266.70001,Hawaii,0,425.914,1,656.4146338216519
18,Waimanu Campsite,0,11,96785,96785,2,1,2023,Hawaii,19,55731,148432,178.5,Hawaii,0,296.864,1,175.74075427850337
18,Wiliwili,0,11,96785,96785,2,1,2023,Kauai,20,55731,230928,263.39999,Hawaii,0,461.856,1,696.4174089599433
18,Wiliwilinui Ridge Trail,0,11,96785,96785,2,1,2023,Oahu,21,55731,210526,256.10001,Hawaii,0,421.052,1,653.6018860741915
21,Ainapo Cabin,0,14,96826,96826,2,2,2023,Hawaii,1,51649,130799,181.2,Oahu,0,261.598,2,587.6630951257296
21,Hipalau,0,14,96826,96826,2,2,2023,Kauai,2,51649,89056,111.5,Oahu,0,178.112,2,454.80426378435664
21,Kaluahaulu,0,14,96826,96826,2,2,2023,Kauai,3,51649,89047,111.5,Oahu,0,178.094,2,454.794380360415
21,Kamananui Trail,0,14,96826,96826,2,2,2023,Oahu,4,51649,14659,17.6,Oahu,0,29.318,2,24.097901284511302
21,Kaunala Trail,0,14,96826,96826,2,2,2023,Oahu,5,51649,68558,75.699997,Oahu,0,137.116,2,83.28753095460303
21,Kawaikoi,0,14,96826,96826,2,2,2023,Kauai,6,51649,102405,141.3,Oahu,0,204.81,2,474.7969111395838
21,Keanakolu Ranger & Bunkhouse Cabins,0,14,96826,96826,2,2,2023,Hawaii,7,51649,125120,189,Oahu,0,250.24,2,601.4266546185505
21,Kuaokala Trail,0,14,96826,96826,2,2,2023,Oahu,8,51649,74340,83.699997,Oahu,0,148.68,2,89.63708175800329
21,Kulanaahane Trail,0,14,96826,96826,2,2,2023,Oahu,9,51649,14464,17.4,Oahu,0,28.928,2,23.883760432442287
21,Kuliouou Trail,0,14,96826,96826,2,2,2023,Oahu,10,51649,13773,19.700001,Oahu,0,27.546,2,23.124933105366953
21,Lonomea,0,14,96826,96826,2,2,2023,Kauai,11,51649,84587,105.1,Oahu,0,169.174,2,449.89659471822114
21,Manana Trail,0,14,96826,96826,2,2,2023,Oahu,12,51649,28147,32.099998,Oahu,0,56.294,2,38.90985929839277
21,Peacock Flats Campsite,1,14,96826,96826,2,2,2023,Oahu,13,51649,86218,130.2,Oahu,0,172.436,2,102.6810050445457
21,Sugi Grove,0,14,96826,96826,2,2,2023,Kauai,14,51649,96517,124.9,Oahu,0,193.034,2,462.9976222319819
21,Waialae Cabin Campsite,0,14,96826,96826,2,2,2023,Kauai,15,51649,69038,87.599998,Oahu,0,138.076,2,432.8213326217025
21,Waikoali,0,14,96826,96826,2,2,2023,Kauai,16,51649,98036,128.2,Oahu,0,196.072,2,464.66572456168876
21,Waikolu,0,14,96826,96826,2,2,2023,Molokai,17,51649,38375,58.299999,Oahu,0,76.75,2,368.6861155329348
21,Waimano Trail,0,14,96826,96826,2,2,2023,Oahu,18,51649,29626,34.200001,Oahu,0,59.252,2,40.53403529947008
21,Waimanu Campsite,0,14,96826,96826,2,2,2023,Hawaii,19,51649,121507,136.10001,Oahu,0,243.014,2,565.459008985087
21,Wiliwili,0,14,96826,96826,2,2,2023,Kauai,20,51649,79436,95.5,Oahu,0,158.872,2,444.2399817489519
21,Wiliwilinui Ridge Trail,0,14,96826,96826,2,2,2023,Oahu,21,51649,10570,15.3,Oahu,0,21.14,2,19.6075323403564
23,Ainapo Cabin,0,16,96786,96786,4,2,2023,Hawaii,1,63565,167061,232,Oahu,0,334.122,2,676.2188286717637
23,Hipalau,0,16,96786,96786,4,2,2023,Kauai,2,63565,125318,162.3,Oahu,0,250.636,2,534.8108975034677
23,Kaluahaulu,0,16,96786,96786,4,2,2023,Kauai,3,63565,125309,162.3,Oahu,0,250.618,2,534.7994672910645
23,Kamananui Trail,0,16,96786,96786,4,2,2023,Oahu,4,63565,53103,71.400002,Oahu,0,106.206,2,75.44206324959463
23,Kaunala Trail,0,16,96786,96786,4,2,2023,Oahu,5,63565,25991,50.299999,Oahu,0,51.982,2,41.00918339679893
23,Kawaikoi,0,16,96786,96786,4,2,2023,Kauai,6,63565,138667,192.10001,Oahu,0,277.334,2,557.0977758779258
23,Keanakolu Ranger & Bunkhouse Cabins,0,16,96786,96786,4,2,2023,Hawaii,7,63565,161382,239.8,Oahu,0,322.764,2,689.0063646453538
23,Kuaokala Trail,0,16,96786,96786,4,2,2023,Oahu,8,63565,82410,115.2,Oahu,0,164.82,2,112.66264490516717
23,Kulanaahane Trail,0,16,96786,96786,4,2,2023,Oahu,9,63565,52908,71.099998,Oahu,0,105.816,2,75.19440864752559
23,Kuliouou Trail,0,16,96786,96786,4,2,2023,Oahu,10,63565,75050,96.199997,Oahu,0,150.1,2,103.31527120656226
23,Lonomea,0,16,96786,96786,4,2,2023,Kauai,11,63565,120849,155.89999,Oahu,0,241.698,2,529.135162033486
23,Manana Trail,0,16,96786,96786,4,2,2023,Oahu,12,63565,48964,69.199997,Oahu,0,97.928,2,70.18543556772971
23,Peacock Flats Campsite,1,16,96786,96786,4,2,2023,Oahu,13,63565,94288,161.8,Oahu,0,188.576,2,127.74798523017111
23,Sugi Grove,0,16,96786,96786,4,2,2023,Kauai,14,63565,132779,175.7,Oahu,0,265.558,2,544.2865435857084
23,Waialae Cabin Campsite,0,16,96786,96786,4,2,2023,Kauai,15,63565,105300,138.39999,Oahu,0,210.6,2,509.38756507158274
23,Waikoali,0,16,96786,96786,4,2,2023,Kauai,16,63565,134298,179,Oahu,0,268.596,2,546.215709434646
23,Waikolu,0,16,96786,96786,4,2,2023,Molokai,17,63565,74637,109.1,Oahu,0,149.274,2,439.98243969435356
23,Waimano Trail,0,16,96786,96786,4,2,2023,Oahu,18,63565,50444,71.300003,Oahu,0,100.888,2,72.06507049625353
23,Waimanu Campsite,0,16,96786,96786,4,2,2023,Hawaii,19,63565,157769,186.89999,Oahu,0,315.538,2,652.417769377275
23,Wiliwili,0,16,96786,96786,4,2,2023,Kauai,20,63565,115698,146.3,Oahu,0,231.396,2,522.5932704680629
23,Wiliwilinui Ridge Trail,0,16,96786,96786,4,2,2023,Oahu,21,63565,71847,91.800003,Oahu,0,143.694,2,99.24738561462863
30,Ainapo Cabin,0,26,96817,96817,3,2,2023,Hawaii,1,65231,131698,182.3,Oahu,0,263.396,2,637.27089565014
30,Hipalau,0,26,96817,96817,3,2,2023,Kauai,2,65231,89955,112.6,Oahu,0,179.91,2,494.6676975876133
30,Kaluahaulu,0,26,96817,96817,3,2,2023,Kauai,3,65231,89946,112.6,Oahu,0,179.892,2,494.6560511155947
30,Kamananui Trail,0,26,96817,96817,3,2,2023,Oahu,4,65231,15557,18.700001,Oahu,0,31.114,2,28.131573910321436
30,Kaunala Trail,0,26,96817,96817,3,2,2023,Oahu,5,65231,69456,76.800003,Oahu,0,138.912,2,97.87970672464392
30,Kawaikoi,0,26,96817,96817,3,2,2023,Kauai,6,65231,103304,142.39999,Oahu,0,206.608,2,517.2753370293789
30,Keanakolu Ranger & Bunkhouse Cabins,0,26,96817,96817,3,2,2023,Hawaii,7,65231,126019,190.10001,Oahu,0,252.038,2,649.9219718064224
30,Kuaokala Trail,1,26,96817,96817,3,2,2023,Oahu,8,65231,75238,84.800003,Oahu,0,150.476,2,105.36191797035187
30,Kulanaahane Trail,0,26,96817,96817,3,2,2023,Oahu,9,65231,15362,18.4,Oahu,0,30.724,2,27.87923368325242
30,Kuliouou Trail,0,26,96817,96817,3,2,2023,Oahu,10,65231,23131,30,Oahu,0,46.262,2,37.932727140171316
30,Lonomea,0,26,96817,96817,3,2,2023,Kauai,11,65231,85486,106.2,Oahu,0,170.972,2,488.88457720417006
30,Manana Trail,0,26,96817,96817,3,2,2023,Oahu,12,65231,29045,33.099998,Oahu,0,58.09,2,45.58575330881828
30,Peacock Flats Campsite,0,26,96817,96817,3,2,2023,Oahu,13,65231,87117,131.3,Oahu,0,174.234,2,120.73396698241771
30,Sugi Grove,0,26,96817,96817,3,2,2023,Kauai,14,65231,97416,126,Oahu,0,194.832,2,504.32262289100777
30,Waialae Cabin Campsite,0,26,96817,96817,3,2,2023,Kauai,15,65231,69937,88.699997,Oahu,0,139.874,2,468.76335571342065
30,Waikoali,0,26,96817,96817,3,2,2023,Kauai,16,65231,98935,129.3,Oahu,0,197.87,2,506.2882885572531
30,Waikolu,0,26,96817,96817,3,2,2023,Molokai,17,65231,39274,59.400002,Oahu,0,78.548,2,398.6214338265761
30,Waimano Trail,0,26,96817,96817,3,2,2023,Oahu,18,65231,30525,35.299999,Oahu,0,61.05,2,47.50095092964979
30,Waimanu Campsite,0,26,96817,96817,3,2,2023,Hawaii,19,65231,122406,137.2,Oahu,0,244.812,2,613.2465603171898
30,Wiliwili,0,26,96817,96817,3,2,2023,Kauai,20,65231,80335,96.599998,Oahu,0,160.67,2,482.2189130522085
30,Wiliwilinui Ridge Trail,0,26,96817,96817,3,2,2023,Oahu,21,65231,19928,25.5,Oahu,0,39.856,2,33.78787715400692
33,Ainapo Cabin,0,29,96789,96789,4,1,2023,Hawaii,1,102228,142445,196.3,Oahu,0,284.89,1,757.3961961764334
33,Hipalau,0,29,96789,96789,4,1,2023,Kauai,2,102228,100702,126.6,Oahu,0,201.404,1,593.7205066569213
33,Kaluahaulu,0,29,96789,96789,4,1,2023,Kauai,3,102228,100693,126.6,Oahu,0,201.386,1,593.7040576897105
33,Kamananui Trail,0,29,96789,96789,4,1,2023,Oahu,4,102228,28487,35.700001,Oahu,0,56.974,1,56.06463654847464
33,Kaunala Trail,0,29,96789,96789,4,1,2023,Oahu,5,102228,40434,56.5,Oahu,0,80.868,1,77.89972668940301
33,Kawaikoi,0,29,96789,96789,4,1,2023,Kauai,6,102228,114051,156.39999,Oahu,0,228.102,1,620.7846470233665
33,Keanakolu Ranger & Bunkhouse Cabins,0,29,96789,96789,4,1,2023,Hawaii,7,102228,136766,204.10001,Oahu,0,273.532,1,757.0168978663695
33,Kuaokala Trail,0,29,96789,96789,4,1,2023,Oahu,8,102228,63474,79.699997,Oahu,0,126.948,1,120.0090827492498
33,Kulanaahane Trail,0,29,96789,96789,4,1,2023,Oahu,9,102228,28292,35.400002,Oahu,0,56.584,1,55.70824225890563
33,Kuliouou Trail,0,29,96789,96789,4,1,2023,Oahu,10,102228,50434,60.599998,Oahu,0,100.868,1,96.17635692371151
33,Lonomea,0,29,96789,96789,4,1,2023,Kauai,11,102228,96233,120.2,Oahu,0,192.466,1,585.5526806052089
33,Manana Trail,0,29,96789,96789,4,1,2023,Oahu,12,102228,24348,33.5,Oahu,0,48.696,1,48.49993929449435
33,Peacock Flats Campsite,0,29,96789,96789,4,1,2023,Oahu,13,102228,75353,126.2,Oahu,0,150.706,1,141.71989180458485
33,Sugi Grove,0,29,96789,96789,4,1,2023,Kauai,14,102228,108163,140,Oahu,0,216.326,1,607.3567004747389
33,Waialae Cabin Campsite,0,29,96789,96789,4,1,2023,Kauai,15,102228,80684,102.7,Oahu,0,161.368,1,557.1343482538825
33,Waikoali,0,29,96789,96789,4,1,2023,Kauai,16,102228,109682,143.3,Oahu,0,219.364,1,610.1329206073303
33,Waikolu,0,29,96789,96789,4,1,2023,Molokai,17,102228,50021,73.400002,Oahu,0,100.042,1,458.9901136066341
33,Waimano Trail,0,29,96789,96789,4,1,2023,Oahu,18,102228,25828,35.700001,Oahu,0,51.656,1,51.204880569172005
33,Waimanu Campsite,0,29,96789,96789,4,1,2023,Hawaii,19,102228,133153,151.2,Oahu,0,266.306,1,734.413551362714
33,Wiliwili,0,29,96789,96789,4,1,2023,Kauai,20,102228,91082,110.6,Oahu,0,182.164,1,576.1383883715166
33,Wiliwilinui Ridge Trail,1,29,96789,96789,4,1,2023,Oahu,21,102228,47231,56.099998,Oahu,0,94.462,1,90.3223522596625
35,Ainapo Cabin,0,31,96746,96746,2,2,2023,Hawaii,1,89212,127718,176.2,Kauai,0,255.436,2,735.063365769317
35,Hipalau,0,31,96746,96746,2,2,2023,Kauai,2,89212,79729,89.400002,Kauai,0,159.458,2,138.75015869511827
35,Kaluahaulu,0,31,96746,96746,2,2,2023,Kauai,3,89212,79738,89.400002,Kauai,0,159.476,2,138.7649180854061
35,Kamananui Trail,0,31,96746,96746,2,2,2023,Oahu,4,89212,41006,68.400002,Kauai,0,82.012,2,476.1579240340436
35,Kaunala Trail,0,31,96746,96746,2,2,2023,Oahu,5,89212,86639,117.4,Kauai,0,173.278,2,550.9929525899558
35,Kawaikoi,1,31,96746,96746,2,2,2023,Kauai,6,89212,96373,120.8,Kauai,0,192.746,2,171.37852446735778
35,Keanakolu Ranger & Bunkhouse Cabins,0,31,96746,96746,2,2,2023,Hawaii,7,89212,122039,184,Kauai,0,244.078,2,745.7501904977148
35,Kuaokala Trail,0,31,96746,96746,2,2,2023,Oahu,8,89212,92878,126,Kauai,0,185.756,2,561.2244899239101
35,Kulanaahane Trail,0,31,96746,96746,2,2,2023,Oahu,9,89212,40811,68.099998,Kauai,0,81.622,2,475.8381372444746
35,Kuliouou Trail,0,31,96746,96746,2,2,2023,Oahu,10,89212,59339,88.400002,Kauai,0,118.678,2,506.2228020502937
35,Lonomea,1,31,96746,96746,2,2,2023,Kauai,11,89212,79758,89.5,Kauai,0,159.516,2,138.7977167304901
35,Manana Trail,0,31,96746,96746,2,2,2023,Oahu,12,89212,45201,73.599998,Kauai,0,90.402,2,483.03743984041296
35,Peacock Flats Campsite,0,31,96746,96746,2,2,2023,Oahu,13,89212,104289,171.89999,Kauai,0,208.578,2,579.9377568765874
35,Sugi Grove,0,31,96746,96746,2,2,2023,Kauai,14,89212,90121,109,Kauai,0,180.242,2,155.79233468076552
35,Waialae Cabin Campsite,0,31,96746,96746,2,2,2023,Kauai,15,89212,62606,71.800003,Kauai,0,125.212,2,110.66959870645029
35,Waikoali,0,31,96746,96746,2,2,2023,Kauai,16,89212,91623,112.3,Kauai,0,183.246,2,158.25551292657406
35,Waikolu,0,31,96746,96746,2,2,2023,Molokai,17,89212,35294,53.299999,Kauai,0,70.588,2,623.6583845226762
35,Waimano Trail,0,31,96746,96746,2,2,2023,Oahu,18,89212,58384,93.800003,Kauai,0,116.768,2,504.6566667475326
35,Waimanu Campsite,0,31,96746,96746,2,2,2023,Hawaii,19,89212,118426,131.10001,Kauai,0,236.852,2,707.82511526329
35,Wiliwili,0,31,96746,96746,2,2,2023,Kauai,20,89212,79757,89.5,Kauai,0,159.514,2,138.7960767982359
35,Wiliwilinui Ridge Trail,0,31,96746,96746,2,2,2023,Oahu,21,89212,55953,83.199997,Kauai,0,111.906,2,500.66999143757226
39,Ainapo Cabin,0,35,96822,96822,4,2,2023,Hawaii,1,77275,132395,184.7,Oahu,0,264.79,2,681.4087835707406
39,Hipalau,0,35,96822,96822,4,2,2023,Kauai,2,77275,90652,115,Oahu,0,181.304,2,530.1646524505215
39,Kaluahaulu,0,35,96822,96822,4,2,2023,Kauai,3,77275,90643,115,Oahu,0,181.286,2,530.1514425746568
39,Kamananui Trail,0,35,96822,96822,4,2,2023,Oahu,4,77275,16255,21.1,Oahu,0,32.51,2,31.858503575676167
39,Kaunala Trail,0,35,96822,96822,4,2,2023,Oahu,5,77275,70154,79.199997,Oahu,0,140.308,2,110.96951460153711
39,Kawaikoi,0,35,96822,96822,4,2,2023,Kauai,6,77275,104001,144.8,Oahu,0,208.002,2,555.0911672192102
39,Keanakolu Ranger & Bunkhouse Cabins,0,35,96822,96822,4,2,2023,Hawaii,7,77275,126716,192.5,Oahu,0,253.432,2,693.0733519001
39,Kuaokala Trail,0,35,96822,96822,4,2,2023,Oahu,8,77275,75936,87.199997,Oahu,0,151.872,2,119.4561259626297
39,Kulanaahane Trail,0,35,96822,96822,4,2,2023,Oahu,9,77275,16060,20.799999,Oahu,0,32.12,2,31.57228959860715
39,Kuliouou Trail,0,35,96822,96822,4,2,2023,Oahu,10,77275,16615,24.4,Oahu,0,33.23,2,32.38689861026512
39,Lonomea,0,35,96822,96822,4,2,2023,Kauai,11,77275,86183,108.6,Oahu,0,172.366,2,523.6052152016936
39,Manana Trail,0,35,96822,96822,4,2,2023,Oahu,12,77275,29743,35.5,Oahu,0,59.486,2,51.655704204942246
39,Peacock Flats Campsite,1,35,96822,96822,4,2,2023,Oahu,13,77275,87815,133.7,Oahu,0,175.63,2,136.89169434008014
39,Sugi Grove,0,35,96822,96822,4,2,2023,Kauai,14,77275,98113,128.39999,Oahu,0,196.226,2,541.1156395423776
39,Waialae Cabin Campsite,0,35,96822,96822,4,2,2023,Kauai,15,77275,70634,91.099998,Oahu,0,141.268,2,500.78295299940584
39,Waikoali,0,35,96822,96822,4,2,2023,Kauai,16,77275,99632,131.7,Oahu,0,199.264,2,543.3451730355459
39,Waikolu,0,35,96822,96822,4,2,2023,Molokai,17,77275,39971,61.799999,Oahu,0,79.942,2,425.3145142087151
39,Waimano Trail,0,35,96822,96822,4,2,2023,Oahu,18,77275,31223,37.700001,Oahu,0,62.446,2,53.82799490269683
39,Waimanu Campsite,0,35,96822,96822,4,2,2023,Hawaii,19,77275,123103,139.60001,Oahu,0,246.206,2,655.7703206224057
39,Wiliwili,0,35,96822,96822,4,2,2023,Kauai,20,77275,81032,99,Oahu,0,162.064,2,516.0447629151167
39,Wiliwilinui Ridge Trail,0,35,96822,96822,4,2,2023,Oahu,21,77275,13412,20,Oahu,0,26.824,2,27.685650566408416
42,Ainapo Cabin,0,39,96722,96722,3,1,2023,Hawaii,1,66912,151951,196.60001,Kauai,0,303.902,1,654.5265816947291
42,Hipalau,0,39,96722,96722,3,1,2023,Kauai,2,66912,103962,109.8,Kauai,0,207.924,1,141.05285912653346
42,Kaluahaulu,0,39,96722,96722,3,1,2023,Kauai,3,66912,103970,109.8,Kauai,0,207.94,1,141.063405507644
42,Kamananui Trail,0,39,96722,96722,3,1,2023,Oahu,4,66912,65239,88.800003,Kauai,0,130.478,1,436.9703068601474
42,Kaunala Trail,0,39,96722,96722,3,1,2023,Oahu,5,66912,110872,137.8,Kauai,0,221.744,1,497.1281830122135
42,Kawaikoi,0,39,96722,96722,3,1,2023,Kauai,6,66912,120606,141.2,Kauai,0,241.212,1,165.66127169364472
42,Keanakolu Ranger & Bunkhouse Cabins,0,39,96722,96722,3,1,2023,Hawaii,7,66912,146272,204.39999,Kauai,0,292.544,1,657.0399694038961
42,Kuaokala Trail,0,39,96722,96722,3,1,2023,Oahu,8,66912,117111,146.39999,Kauai,0,234.222,1,505.35304198078325
42,Kulanaahane Trail,0,39,96722,96722,3,1,2023,Oahu,9,66912,65044,88.5,Kauai,0,130.088,1,436.71323882057834
42,Kuliouou Trail,0,39,96722,96722,3,1,2023,Oahu,10,66912,83572,108.8,Kauai,0,167.144,1,461.1386574725513
42,Lonomea,1,39,96722,96722,3,1,2023,Kauai,11,66912,103991,109.9,Kauai,0,207.982,1,141.09108975805913
42,Manana Trail,0,39,96722,96722,3,1,2023,Oahu,12,66912,69434,94,Kauai,0,138.868,1,442.50056545497824
42,Peacock Flats Campsite,0,39,96722,96722,3,1,2023,Oahu,13,66912,128522,192.3,Kauai,0,257.044,1,520.3961363373065
42,Sugi Grove,0,39,96722,96722,3,1,2023,Kauai,14,66912,114354,129.39999,Kauai,0,228.708,1,154.7526081891038
42,Waialae Cabin Campsite,0,39,96722,96722,3,1,2023,Kauai,15,66912,86838,92.199997,Kauai,0,173.676,1,118.47833035945743
