id,parkname,year,zip,income,loss_rum_observed,loss_mdcev,loss_rum_52wk
4224,Waimanu Campsite,2019,96766,84663,-8.172178039892197,-2.4253192047278097e-12,-17.074656040210016
4243,Waimanu Campsite,2019,96786,63565,-19.717758604194394,-8.488617216547329e-12,-20.66822597682348
4244,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-6.0632980118195194e-12,-210.9828710069966
4247,Waimanu Campsite,2019,96704,52708,-482.10128015006126,-2.4253192047278097e-12,-191.1341851355503
4248,Waimanu Campsite,2019,96822,77275,-19.903444256299263,-8.731149137020109e-12,-20.41315776539696
4251,Waimanu Campsite,2019,96719,65324,-195.67381836265085,-19.151271473218902,-249.7728030792808
4261,Waimanu Campsite,2019,96814,63283,-23.300024745027127,-2.9103830456733697e-12,-25.46212789888933
4264,Waimanu Campsite,2019,96740,79506,-210.8900736188291,-26.6482164955446,-212.29305503810528
4265,Waimanu Campsite,2019,96813,74170,-18.67536661768251,-9.70127681891123e-13,-19.73105528920459
4270,Waimanu Campsite,2019,96782,93832,-14.792753663561868,-1.11564683417479e-11,-16.747660642202685
4272,Waimanu Campsite,2019,96817,65231,-22.824449364855795,-5.5782341708739594e-12,-24.42587196365996
4273,Waimanu Campsite,2019,96813,74170,-37.35073323536502,-487.152159454104,-19.73105528920459
4280,Waimanu Campsite,2019,96744,110939,-11.123027103026502,-1.6492170592149098e-11,-10.247176849323116
4282,Waimanu Campsite,2019,96786,63565,-17.789642135832114,-6.5483618527650794e-12,-18.517405417168323
4289,Waimanu Campsite,2019,96750,64620,-159.51972168712499,-28.9902790353522,-201.30352865661163
429,Waimanu Campsite,2019,96744,110939,-11.123027103026502,-1.6492170592149098e-11,-10.247176849323116
430,Waimanu Campsite,2019,96816,90788,-47.41223584893981,-146.139830462689,-15.275219610013215
4304,Waimanu Campsite,2019,96786,63565,-19.717758604194394,7.27595761418343e-13,-20.66822597682348
4305,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-9.701276818911229e-12,-11.650065493970448
4307,Waimanu Campsite,2019,96734,102242,-27.869555782266698,-1.06714045008024e-11,-13.00630010949524
4310,Waimanu Campsite,2019,96818,79653,-19.39526221822339,-8.731149137020109e-12,-21.536186016296323
4316,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
4320,Waimanu Campsite,2019,96744,110939,-12.472266153966157,-5.8207660913467394e-12,-11.440669766107446
4324,Waimanu Campsite,2019,96717,85365,-17.15481571465428,-5.8207660913467394e-12,-14.79669817553564
4327,Waimanu Campsite,2019,96707,105278,-8.158643611058942,-160.500576543958,-11.083614822708288
4331,Waimanu Campsite,2019,96701,94541,-15.458444648877924,-8.246085296074549e-12,-16.652226821298495
4334,Waimanu Campsite,2019,96754,89471,-9.53151205279996,-1.06714045008024e-11,-14.448846678496672
4336,Waimanu Campsite,2019,96756,68889,-9.744411830528124,-6.3058299322922994e-12,-21.9914461166895
4339,Waimanu Campsite,2019,96778,39418,-164.5284226215954,-23.5490838693308,-226.64332170645014
4342,Waimanu Campsite,2019,96740,79506,-210.8900736188291,-26.6482164955446,-212.29305503810528
4343,Waimanu Campsite,2019,96743,90441,-385.49162589860873,-70.2317008341006,-248.1158560052588
4347,Waimanu Campsite,2019,96821,143032,-8.69819569059868,-1.45519152283669e-11,-7.16178250615528
4353,Waimanu Campsite,2019,96746,89212,-19.12613508340419,-2.4253192047278097e-12,-16.282870633256763
4356,Waimanu Campsite,2019,96706,105161,-9.032004523694164,-157.963254406811,-11.71974492872544
4362,Waimanu Campsite,2019,96766,84663,-26.65735484528954,-3.88051072756449e-12,-18.400230112270883
4369,Waimanu Campsite,2019,96727,59937,-194.28075835615408,-2.9103830456733697e-12,-239.6974745556619
437,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
4370,Waimanu Campsite,2019,96707,105278,-9.20863597580814,-7.275957614183429e-12,-12.37308357585804
4372,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-4.3655745685100594e-12,-22.021718543794105
4373,Waimanu Campsite,2019,96786,63565,-19.717758604194394,-7.275957614183429e-12,-20.66822597682348
4374,Waimanu Campsite,2019,96791,83889,-13.348186775441826,-8.731149137020109e-12,-13.748067913219572
4384,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-26.7787720358274,-210.9828710069966
4386,Waimanu Campsite,2019,96822,77275,-75.71037816106886,1.45519152283669e-12,-19.32199616660998
4389,Waimanu Campsite,2019,96816,90788,-13.64230740745982,-152.897027338495,-13.190290491710485
4391,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-26.7787720461315,-210.9828710069966
440,Waimanu Campsite,2019,96734,102242,-9.852545425349032,-3.88051072756449e-12,-9.345809251592708
4403,Waimanu Campsite,2019,96818,79653,-19.39526221822339,1.9402553637822497e-12,-21.536186016296323
4406,Waimanu Campsite,2019,96822,77275,-17.976511190322416,-2.9103830456733697e-12,-18.288812308640125
4407,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-6.0632980118195194e-12,-210.9828710069966
4410,Waimanu Campsite,2019,96743,90441,-417.3079169676582,-74.3999665489677,-242.23031132159608
4415,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
4418,Waimanu Campsite,2019,96753,79074,-117.74927522710902,-113.00192111015,-32.04424526250544
4424,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-129.451115459886,-22.021718543794105
4425,Waimanu Campsite,2019,96741,88424,-6.550359987036704,-4.8506384094556194e-12,-16.106522600704533
4427,Waimanu Campsite,2019,96818,79653,-19.39526221822339,-8.731149137020109e-12,-21.536186016296323
4428,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-9.701276818911229e-12,-11.650065493970448
4430,Waimanu Campsite,2019,96754,89471,-8.95716960986487,-5.3357022504011794e-12,-13.659602905613168
4431,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-26.7787720461315,-210.9828710069966
4435,Waimanu Campsite,2019,96782,93832,-14.792753663561868,-5.8207660913467394e-12,-16.747660642202685
4436,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-158.477744995872,-11.650065493970448
444,Waimanu Campsite,2019,96720,63335,-136.10074033184864,-9.70127681891123e-13,-214.34232456000328
4448,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-153.415705236303,-13.00630010949524
4455,Waimanu Campsite,2019,96755,75746,-197.79212443369914,-1.9402553637822497e-12,-228.46296123636264
4457,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072322057337,-219.20504090092962
4458,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-1.5522042910258e-11,-13.083050304302843
4470,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-5.8207660913467394e-12,-11.650065493970448
4471,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-3.88051072756449e-12,-22.021718543794105
4473,Waimanu Campsite,2019,96734,102242,-24.91671352565635,-1.2126596023639e-11,-11.650065493970448
4474,Waimanu Campsite,2019,96789,102228,-10.791746239932293,-1.74622982740402e-11,-11.724219801247592
4475,Waimanu Campsite,2019,96712,96297,-9.84898540119173,-9.701276818911229e-12,-9.347782957824853
4478,Waimanu Campsite,2019,96778,39418,-156.0479639156105,-22.7765068506594,-230.2526997912865
4480,Waimanu Campsite,2019,96819,81727,-18.973004980139756,-5.3357022504011794e-12,-20.268157033419666
4486,Waimanu Campsite,2019,96816,90788,-16.960590148900142,-1.11564683417479e-11,-16.437530362962722
4489,Waimanu Campsite,2019,96766,84663,-18.52469311264945,-1.9402553637822497e-12,-19.1009119667781
4490,Waimanu Campsite,2019,96778,39418,-156.0479639156105,-2.1827872842550297e-12,-230.2526997912865
4494,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
4509,Waimanu Campsite,2019,96818,79653,-19.39526221822339,1.9402553637822497e-12,-21.536186016296323
4512,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-5.8207660913467394e-12,-219.20504090092962
4514,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-6.0632980118195194e-12,-210.9828710069966
4517,Waimanu Campsite,2019,96744,110939,-12.472266153966157,-5.8207660913467394e-12,-11.440669766107446
452,Waimanu Campsite,2019,96740,79506,-186.46301910435005,-1.30967237055302e-11,-220.37126687129955
4521,Waimanu Campsite,2019,96707,105278,-9.20863597580814,1.45519152283669e-12,-12.37308357585804
4526,Waimanu Campsite,2019,96746,89212,-9.563067541702095,-5.8207660913467394e-12,-16.282870633256763
4529,Waimanu Campsite,2019,96744,110939,-12.472266153966157,-5.8207660913467394e-12,-11.440669766107446
4530,Waimanu Campsite,2019,96816,90788,-16.960590148900142,-1.50369790693124e-11,-16.437530362962722
4531,Waimanu Campsite,2019,96740,79506,-200.28521959483612,-25.8776858249868,-215.7303731751975
4536,Waimanu Campsite,2019,96714,38710,-30.57514704075551,-1.45519152283669e-12,-28.095175429032476
4539,Waimanu Campsite,2019,96797,93034,-13.797800225888286,3.3954468866189297e-12,-15.946846813292668
4543,Waimanu Campsite,2019,96766,84663,-9.262346556324726,-8.731149137020109e-12,-19.1009119667781
4546,Waimanu Campsite,2019,96754,89471,-9.53151205279996,-7.761021455128989e-12,-14.448846678496672
4547,Waimanu Campsite,2019,96822,77275,-19.903444256299263,-8.731149137020109e-12,-20.41315776539696
4556,Waimanu Campsite,2019,96706,105161,-20.350625745329275,-1.9402553637822497e-11,-13.083050304302843
456,Waimanu Campsite,2019,96725,74276,-180.7569097876127,-7.275957614183429e-12,-193.90742958566565
4561,Waimanu Campsite,2019,96813,74170,-18.67536661768251,-3.3954468866189297e-12,-19.73105528920459
4562,Waimanu Campsite,2019,96734,102242,-11.097041594650683,-3.88051072756449e-12,-10.434747456979864
457,Waimanu Campsite,2019,96822,77275,-19.903444256299263,-8.731149137020109e-12,-20.41315776539696
4572,Waimanu Campsite,2019,96785,55731,-135.82168327233646,-1.9402553637822497e-12,-179.88019256954647
4573,Waimanu Campsite,2019,96797,93034,-13.797800225888286,-8.731149137020109e-12,-15.946846813292668
4574,Waimanu Campsite,2019,96746,89212,-8.441097189064116,-4.3655745685100594e-12,-14.553613152615533
4578,Waimanu Campsite,2019,96701,94541,-29.286879500650823,-9.216212977965669e-12,-15.76138361003676
4579,Waimanu Campsite,2019,96701,94541,-15.458444648877924,-8.246085296074549e-12,-16.652226821298495
4582,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-152.90365761051,-13.083050304302843
4585,Waimanu Campsite,2019,96825,126346,-10.798737342365776,-8.731149137020109e-12,-8.758551344851314
4590,Waimanu Campsite,2019,96797,93034,-9.73860229323762,-6.3058299322922994e-12,-11.463212914360145
4593,Waimanu Campsite,2019,96786,63565,-17.789642135832114,-6.5483618527650794e-12,-18.517405417168323
4596,Waimanu Campsite,2019,96815,63773,-21.018152260394334,-5.3357022504011794e-12,-22.17630400015432
460,Waimanu Campsite,2019,96756,68889,-9.744411830528124,-6.3058299322922994e-12,-21.9914461166895
4604,Waimanu Campsite,2019,96781,57143,-175.44616298982118,-21.7991626035796,-235.62646171137087
4608,Waimanu Campsite,2019,96714,38710,-14.132542926744174,-1.69772344330947e-12,-26.07496882366097
4610,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-1.5522042910258e-11,-13.083050304302843
4611,Waimanu Campsite,2019,96786,63565,-36.841344122697166,-8.246085296074549e-12,-19.20841229530502
4653,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-1.45519152283669e-12,-13.00630010949524
4655,Waimanu Campsite,2019,96773,31792,-215.49685064659295,-12.4508759178115,-289.11815257007777
4657,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072322057337,-219.20504090092962
4658,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-3.3954468866189297e-12,-13.083050304302843
4659,Waimanu Campsite,2019,96825,126346,-32.39621202709733,-3.88051072756449e-12,-8.758551344851314
4660,Waimanu Campsite,2019,96818,79653,-17.503048385751132,-9.70127681891123e-13,-19.296058895970674
4661,Waimanu Campsite,2019,96789,102228,-12.113406740031412,-8.246085296074549e-12,-13.088623786727664
4679,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-3.88051072756449e-12,-22.021718543794105
4683,Waimanu Campsite,2019,96797,93034,-13.797800225888286,3.3954468866189297e-12,-15.946846813292668
4687,Waimanu Campsite,2019,96815,63773,-46.2974553136405,-8.246085296074549e-12,-24.749129696504554
469,Waimanu Campsite,2019,96731,82792,-53.89608403098036,-4.3655745685100594e-12,-12.28361054215528
4694,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-7.761021455128989e-12,-22.021718543794105
4698,Waimanu Campsite,2019,96744,110939,-12.472266153966157,-5.8207660913467394e-12,-11.440669766107446
4700,Waimanu Campsite,2019,96740,79506,-179.70046763440357,-24.3368556282716,-222.7152940525694
4703,Waimanu Campsite,2019,96743,90441,-203.2967835764828,-3.88051072756449e-12,-244.181399594552
4704,Waimanu Campsite,2019,96789,102228,-12.113406740031412,-1.8917489796876898e-11,-13.088623786727664
4705,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-6.0632980118195194e-12,-210.9828710069966
4730,Waimanu Campsite,2019,96786,63565,-19.717758604194394,-2.1827872842550297e-12,-20.66822597682348
4732,Waimanu Campsite,2019,96778,39418,-164.5284226215954,-23.5490838617612,-226.64332170645014
4733,Waimanu Campsite,2019,96750,64620,-150.40166170563649,-28.2188551067256,-204.53183635316228
4734,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072322057337,-219.20504090092962
4737,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-9.701276818911229e-12,-11.650065493970448
474,Waimanu Campsite,2019,96744,110939,-36.3736371547824,-8.731149137020109e-12,-11.129907176768167
4749,Waimanu Campsite,2019,96816,90788,-12.16257090235734,-157.968734491744,-11.814831681086
4752,Waimanu Campsite,2019,96816,90788,-10.807466087991337,-8.246085296074549e-12,-10.582310941422149
4764,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072322003829,-219.20504090092962
4767,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072321994533,-219.20504090092962
477,Waimanu Campsite,2019,96701,94541,-30.916889297755848,-6.7908937732378594e-12,-16.652226821298495
4771,Waimanu Campsite,2019,96816,90788,-13.64230740745982,-152.897027513143,-13.190290491710485
478,Waimanu Campsite,2019,96743,90441,-385.49162589860873,-8.731149137020109e-12,-248.1158560052588
4784,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-158.477744809846,-11.650065493970448
4788,Waimanu Campsite,2019,96778,39418,-164.5284226215954,-23.5490838695795,-226.64332170645014
4795,Waimanu Campsite,2019,96744,110939,-12.472266153966157,-3.88051072756449e-12,-11.440669766107446
4815,Waimanu Campsite,2019,96720,63335,-272.2014806636973,-93.8925657881729,-214.34232456000328
4817,Waimanu Campsite,2019,96818,79653,-17.503048385751132,-9.70127681891123e-13,-19.296058895970674
4820,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-1.5522042910258e-11,-13.083050304302843
4822,Waimanu Campsite,2019,96786,63565,-53.368926407496346,3.6379788070917097e-12,-18.517405417168323
4837,Waimanu Campsite,2019,96822,77275,-19.903444256299263,-8.731149137020109e-12,-20.41315776539696
4841,Waimanu Campsite,2019,96727,59937,-194.28075835615408,-2.9103830456733697e-12,-239.6974745556619
4843,Waimanu Campsite,2019,96818,79653,-19.39526221822339,1.9402553637822497e-12,-21.536186016296323
4849,Waimanu Campsite,2019,96743,90441,-203.2967835764828,-20.2315056043362,-244.181399594552
485,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
4867,Waimanu Campsite,2019,96818,79653,-19.39526221822339,-8.731149137020109e-12,-21.536186016296323
4886,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-1.5522042910258e-11,-13.083050304302843
4888,Waimanu Campsite,2019,96741,88424,-10.79119892603156,2.4253192047278097e-12,-13.611691934183124
489,Waimanu Campsite,2019,96789,102228,-12.113406740031412,-1.8917489796876898e-11,-13.088623786727664
4891,Waimanu Campsite,2019,96778,39418,-164.5284226215954,-23.5490838695795,-226.64332170645014
4896,Waimanu Campsite,2019,96818,79653,-19.39526221822339,-8.731149137020109e-12,-21.536186016296323
4899,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-9.701276818911229e-12,-11.650065493970448
49,Waimanu Campsite,2019,96722,66912,-22.438174583398144,-8.731149137020109e-12,-17.6147794427854
4903,Waimanu Campsite,2019,96822,77275,-17.976511190322416,-138.005618647904,-18.288812308640125
4904,Waimanu Campsite,2019,96714,38710,-15.891496217565653,-4.85063840945562e-13,-29.16278830192302
4905,Waimanu Campsite,2019,96791,83889,-11.900906408109629,-1.06714045008024e-11,-12.314859961260943
4915,Waimanu Campsite,2019,96743,90441,-203.2967835764828,-3.88051072756449e-12,-244.181399594552
492,Waimanu Campsite,2019,96720,63335,-288.6202099581774,-26.7787845597415,-210.9828710069966
4925,Waimanu Campsite,2019,96726,78854,-168.43158414476395,-9.216212977965669e-12,-162.35359249761248
4930,Waimanu Campsite,2019,96740,79506,-179.70046763440357,-24.3368556282716,-222.7152940525694
4931,Waimanu Campsite,2019,96792,66766,-13.099266852354218,-7.761021455128989e-12,-19.892970231681844
4936,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-3.88051072756449e-12,-22.021718543794105
4941,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-26.7787720461315,-210.9828710069966
4944,Waimanu Campsite,2019,96817,65231,-66.33491011741741,-5.3357022504011794e-12,-23.54849037560637
4948,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072321895177,-219.20504090092962
4950,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072322057337,-219.20504090092962
4953,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
4955,Waimanu Campsite,2019,96782,93832,-14.792753663561868,-1.84324259559313e-11,-16.747660642202685
4958,Waimanu Campsite,2019,96815,63773,-23.14872765682025,-9.216212977965669e-12,-24.749129696504554
4960,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-158.477745151973,-11.650065493970448
4962,Waimanu Campsite,2019,96707,105278,-8.158643611058942,-2.4253192047278097e-12,-11.083614822708288
4965,Waimanu Campsite,2019,96825,126346,-10.798737342365776,-1.11564683417479e-11,-8.758551344851314
4966,Waimanu Campsite,2019,96707,105278,-18.41727195161628,-1.30967237055302e-11,-12.37308357585804
4970,Waimanu Campsite,2019,96822,77275,-19.903444256299263,-8.731149137020109e-12,-20.41315776539696
4979,Waimanu Campsite,2019,96701,94541,-11.005627414392288,-1.6492170592149098e-11,-11.970358909995646
4992,Waimanu Campsite,2019,96756,68889,-56.101553225008594,-3.3954468866189297e-12,-21.185503349213622
4999,Waimanu Campsite,2019,96720,63335,-144.3101049790887,-26.7787720461315,-210.9828710069966
5003,Waimanu Campsite,2019,96719,65324,-195.67381836265085,-6.7908937732378594e-12,-249.7728030792808
501,Waimanu Campsite,2019,96714,38710,-17.808027588926468,0,-32.61309399566643
5020,Waimanu Campsite,2019,96734,102242,-24.91671352565635,-1.45519152283669e-11,-11.650065493970448
5027,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-3.88051072756449e-12,-22.021718543794105
5033,Waimanu Campsite,2019,96741,88424,-6.550359987036704,-5.3357022504011794e-12,-16.106522600704533
5037,Waimanu Campsite,2019,96707,105278,-9.20863597580814,1.45519152283669e-12,-12.37308357585804
504,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-5.8207660913467394e-12,-13.083050304302843
5044,Waimanu Campsite,2019,96815,63773,-23.14872765682025,-4.85063840945562e-13,-24.749129696504554
5053,Waimanu Campsite,2019,96778,39418,-173.16846320186642,-24.3218168395198,-223.06923709221294
5061,Waimanu Campsite,2019,96825,126346,-10.798737342365776,-171.390637462309,-8.758551344851314
5064,Waimanu Campsite,2019,96744,110939,-36.3736371547824,-8.731149137020109e-12,-11.129907176768167
5065,Waimanu Campsite,2019,96818,79653,-19.39526221822339,-8.731149137020109e-12,-21.536186016296323
5067,Waimanu Campsite,2019,96816,90788,-16.960590148900142,-1.11564683417479e-11,-16.437530362962722
507,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-158.477745258448,-11.650065493970448
5074,Waimanu Campsite,2019,96761,79873,-114.21866633890927,-117.84369423138,-28.83502081886064
5076,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
5078,Waimanu Campsite,2019,96819,81727,-32.439078841821036,-140.770631685823,-17.187859869750515
5079,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
508,Waimanu Campsite,2019,96725,74276,-361.5138195752254,-30.7154346564072,-193.90742958566565
5080,Waimanu Campsite,2019,96765,70673,-18.174227712810133,1.45519152283669e-12,-21.125442953626337
5081,Waimanu Campsite,2019,96825,126346,-9.604297902854121,-176.444982422603,-7.844015645889945
5087,Waimanu Campsite,2019,96734,102242,-24.91671352565635,-1.45519152283669e-11,-11.650065493970448
5089,Waimanu Campsite,2019,96822,77275,-17.976511190322416,-138.005618647854,-18.288812308640125
509,Waimanu Campsite,2019,96720,63335,-322.76984177801427,-102.254429124077,-204.3642593500988
5090,Waimanu Campsite,2019,96789,102228,-24.226813480062823,-5.3357022504011794e-12,-13.088623786727664
5097,Waimanu Campsite,2019,96746,89212,-8.441097189064116,-3.3954468866189297e-12,-14.553613152615533
5104,Waimanu Campsite,2019,96826,51649,-26.39510220838465,-115.744157000526,-29.874675507454917
5107,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-9.701276818911229e-12,-11.650065493970448
511,Waimanu Campsite,2019,96740,79506,-539.1014029032107,-181.264143473098,-222.7152940525694
5118,Waimanu Campsite,2019,96825,126346,-9.604297902854121,-1.0186340659856799e-11,-7.844015645889945
512,Waimanu Campsite,2019,96749,54094,-163.09877124900518,-6.3058299322922994e-12,-219.11725392671815
5122,Waimanu Campsite,2019,96720,63335,-136.10074033184864,-26.007554362118,-214.34232456000328
5123,Waimanu Campsite,2019,96716,75417,-4.168123028872097,-8.731149137020109e-12,-15.474095310645874
5124,Waimanu Campsite,2019,96712,96297,-11.08773427575572,-8.731149137020109e-12,-10.436927869240577
5125,Waimanu Campsite,2019,96706,105161,-29.346939342620864,-8.731149137020109e-12,-12.611922881093959
5126,Waimanu Campsite,2019,96707,105278,-9.20863597580814,1.45519152283669e-12,-12.37308357585804
5129,Waimanu Campsite,2019,96786,63565,-57.190869335393984,-1.2126596023638998e-12,-19.925040327579165
5130,Waimanu Campsite,2019,96789,102228,-10.791746239932293,-1.9402553637822497e-12,-11.724219801247592
5133,Waimanu Campsite,2019,96746,89212,-9.563067541702095,-1.0186340659856799e-11,-16.282870633256763
5135,Waimanu Campsite,2019,96734,102242,-27.869555782266698,-1.06714045008024e-11,-13.00630010949524
5145,Waimanu Campsite,2019,96817,65231,-107.73788903044323,3.1529149661461497e-12,-22.86916416783932
5151,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-1.5522042910258e-11,-13.083050304302843
516,Waimanu Campsite,2019,96825,126346,-9.604297902854121,-176.444982422603,-7.844015645889945
5160,Waimanu Campsite,2019,96749,54094,-163.09877124900518,0,-219.11725392671815
5166,Waimanu Campsite,2019,96720,63335,-136.10074033184864,-9.70127681891123e-13,-214.34232456000328
518,Waimanu Campsite,2019,96740,79506,-179.70046763440357,-4.3655745685100594e-12,-222.7152940525694
5182,Waimanu Campsite,2019,96822,77275,-17.976511190322416,-4.3655745685100594e-12,-18.288812308640125
5187,Waimanu Campsite,2019,96817,65231,-22.824449364855795,-5.5782341708739594e-12,-24.42587196365996
519,Waimanu Campsite,2019,96791,83889,-14.913850383415353,-1.2611659864584599e-11,-15.347221122560088
5194,Waimanu Campsite,2019,96857,63565,-15.68493118066932,-7.275957614183429e-12,-20.965641205106326
5196,Waimanu Campsite,2019,96782,93832,-13.24246387287746,-7.275957614183429e-12,-15.003683779397027
5204,Waimanu Campsite,2019,96743,90441,-203.2967835764828,-20.2315056043362,-244.181399594552
5209,Waimanu Campsite,2019,96744,110939,-12.472266153966157,-5.8207660913467394e-12,-11.440669766107446
5213,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.107232195931,-219.20504090092962
5215,Waimanu Campsite,2019,96782,93832,-14.792753663561868,-1.84324259559313e-11,-16.747660642202685
5222,Waimanu Campsite,2019,96743,90441,-203.2967835764828,-20.2315056043362,-244.181399594552
5224,Waimanu Campsite,2019,96720,63335,-136.10074033184864,-26.0075543442702,-214.34232456000328
5233,Waimanu Campsite,2019,96765,70673,-27.261341569215197,-2.4253192047278097e-12,-21.125442953626337
5244,Waimanu Campsite,2019,96725,74276,-180.7569097876127,-7.275957614183429e-12,-193.90742958566565
5249,Waimanu Campsite,2019,96734,102242,-12.458356762828174,-158.477745271479,-11.650065493970448
5272,Waimanu Campsite,2019,96734,102242,-27.869555782266698,-1.06714045008024e-11,-13.00630010949524
5279,Waimanu Campsite,2019,96826,51649,-26.39510220838465,-5.0931703299283994e-12,-29.874675507454917
5280,Waimanu Campsite,2019,96825,126346,-10.798737342365776,-4.8506384094556194e-12,-8.758551344851314
5284,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-3.88051072756449e-12,-22.021718543794105
5293,Waimanu Campsite,2019,96706,105161,-7.0588928982833234,-8.246085296074549e-12,-9.40315759540463
5296,Waimanu Campsite,2019,96722,66912,-11.219087291699072,-5.8207660913467394e-12,-17.6147794427854
53,Waimanu Campsite,2019,96743,90441,-399.5100512946075,-19.9749530740388,-245.48815503376773
530,Waimanu Campsite,2019,96716,75417,-4.168123028872097,-4.3655745685100594e-12,-15.474095310645874
5302,Waimanu Campsite,2019,96720,63335,-152.74318385621342,-27.5500865633655,-207.65626598654342
5304,Waimanu Campsite,2019,96822,77275,-16.157717727054152,-143.082850202283,-16.38436613107757
5313,Waimanu Campsite,2019,96706,105161,-10.175312872664637,-3.3954468866189297e-12,-13.083050304302843
5314,Waimanu Campsite,2019,96797,93034,-13.797800225888286,-1.6492170592149098e-11,-15.946846813292668
5326,Waimanu Campsite,2019,96712,96297,-12.440565233206051,-3.3954468866189297e-12,-11.652467017282195
5328,Waimanu Campsite,2019,96743,90441,-385.49162589860873,-9.216212977965669e-12,-248.1158560052588
5331,Waimanu Campsite,2019,96791,83889,-13.348186775441826,-8.731149137020109e-12,-13.748067913219572
5339,Waimanu Campsite,2019,96706,105161,-9.032004523694164,-6.7908937732378594e-12,-11.71974492872544
5344,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-153.415703420873,-13.00630010949524
5345,Waimanu Campsite,2019,96725,74276,-542.2707293628381,-3.3954468866189297e-12,-193.90742958566565
5350,Waimanu Campsite,2019,96740,79506,-189.8824557269219,-25.1072322057337,-219.20504090092962
5351,Waimanu Campsite,2019,96750,64620,-150.40166170563649,-3.88051072756449e-12,-204.53183635316228
5354,Waimanu Campsite,2019,96749,54094,-154.76814439241681,-8.246085296074549e-12,-222.62951064595853
5366,Waimanu Campsite,2019,96734,102242,-13.934777891133349,-8.246085296074549e-12,-13.00630010949524
5376,Waimanu Campsite,2019,96813,74170,-20.651763153308163,-3.88051072756449e-12,-22.021718543794105
5377,Waimanu Campsite,2019,96771,36395,-167.91556329223073,-21.1428869532187,-238.85597966902859
5379,Waimanu Campsite,2019,96766,84663,-9.262346556324726,-8.731149137020109e-12,-19.1009119667781
5381,Waimanu Campsite,2019,96818,79653,-19.39526221822339,-8.731149137020109e-12,-21.536186016296323
5385,Waimanu Campsite,2019,96743,90441,-192.74581294930437,-9.70127681891123e-13,-248.1158560052588
