"site","mean_value","id","zip"
2,-3.88051072756449e-12,4618,96746
3,-31.4683319216279,4618,96746
4,-3.88051072756449e-12,4618,96746
5,-3.88051072756449e-12,4618,96746
6,-3.88051072756449e-12,4618,96746
7,-3.88051072756449e-12,4618,96746
8,-3.88051072756449e-12,4618,96746
9,-3.88051072756449e-12,4618,96746
10,-3.88051072756449e-12,4618,96746
11,-3.88051072756449e-12,4618,96746
12,-3.88051072756449e-12,4618,96746
13,-3.88051072756449e-12,4618,96746
14,-3.88051072756449e-12,4618,96746
15,-3.88051072756449e-12,4618,96746
16,-3.88051072756449e-12,4618,96746
17,-3.88051072756449e-12,4618,96746
18,-3.88051072756449e-12,4618,96746
19,-3.88051072756449e-12,4618,96746
20,-3.88051072756449e-12,4618,96746
21,-3.88051072756449e-12,4618,96746
22,-3.88051072756449e-12,4618,96746
23,-31.4683319216279,4618,96746
1,-1.94025536378225e-12,4620,96815
2,-1.94025536378225e-12,4620,96815
3,-1.94025536378225e-12,4620,96815
4,-1.94025536378225e-12,4620,96815
5,-1.94025536378225e-12,4620,96815
6,-1.94025536378225e-12,4620,96815
7,-1.94025536378225e-12,4620,96815
8,-1.94025536378225e-12,4620,96815
9,-1.94025536378225e-12,4620,96815
10,-1.94025536378225e-12,4620,96815
11,-1.94025536378225e-12,4620,96815
12,-1.94025536378225e-12,4620,96815
13,-1.94025536378225e-12,4620,96815
14,-23.4094232797055,4620,96815
15,-1.94025536378225e-12,4620,96815
16,-1.94025536378225e-12,4620,96815
17,-1.94025536378225e-12,4620,96815
18,-1.94025536378225e-12,4620,96815
19,-1.94025536378225e-12,4620,96815
20,-1.94025536378225e-12,4620,96815
21,-1.94025536378225e-12,4620,96815
22,-1.94025536378225e-12,4620,96815
23,-23.4094232797055,4620,96815
1,3.88051072756449e-12,4621,96825
2,3.88051072756449e-12,4621,96825
3,3.88051072756449e-12,4621,96825
4,3.88051072756449e-12,4621,96825
5,3.88051072756449e-12,4621,96825
6,3.88051072756449e-12,4621,96825
7,3.88051072756449e-12,4621,96825
8,-37.7127204098409,4621,96825
9,3.88051072756449e-12,4621,96825
10,3.88051072756449e-12,4621,96825
11,3.88051072756449e-12,4621,96825
12,3.88051072756449e-12,4621,96825
13,3.88051072756449e-12,4621,96825
14,3.88051072756449e-12,4621,96825
15,3.88051072756449e-12,4621,96825
16,3.88051072756449e-12,4621,96825
17,3.88051072756449e-12,4621,96825
18,3.88051072756449e-12,4621,96825
19,3.88051072756449e-12,4621,96825
20,3.88051072756449e-12,4621,96825
21,3.88051072756449e-12,4621,96825
22,3.88051072756449e-12,4621,96825
23,-37.7127204098409,4621,96825
1,6.3058299322923e-12,4625,96818
2,6.3058299322923e-12,4625,96818
3,6.3058299322923e-12,4625,96818
4,6.3058299322923e-12,4625,96818
5,6.3058299322923e-12,4625,96818
6,6.3058299322923e-12,4625,96818
7,6.3058299322923e-12,4625,96818
8,-18.0441551227341,4625,96818
9,6.3058299322923e-12,4625,96818
10,6.3058299322923e-12,4625,96818
11,6.3058299322923e-12,4625,96818
12,6.3058299322923e-12,4625,96818
13,6.3058299322923e-12,4625,96818
14,6.3058299322923e-12,4625,96818
15,6.3058299322923e-12,4625,96818
16,6.3058299322923e-12,4625,96818
17,6.3058299322923e-12,4625,96818
18,6.3058299322923e-12,4625,96818
19,6.3058299322923e-12,4625,96818
20,6.3058299322923e-12,4625,96818
21,6.3058299322923e-12,4625,96818
22,6.3058299322923e-12,4625,96818
23,-18.0441551227341,4625,96818
1,-4.85063840945562e-13,4628,96734
2,-4.85063840945562e-13,4628,96734
3,-4.85063840945562e-13,4628,96734
4,-4.85063840945562e-13,4628,96734
5,-4.85063840945562e-13,4628,96734
6,-4.85063840945562e-13,4628,96734
7,-4.85063840945562e-13,4628,96734
8,-4.85063840945562e-13,4628,96734
9,-4.85063840945562e-13,4628,96734
10,-4.85063840945562e-13,4628,96734
11,-4.85063840945562e-13,4628,96734
12,-4.85063840945562e-13,4628,96734
13,-4.85063840945562e-13,4628,96734
14,-33.5437229402213,4628,96734
15,-4.85063840945562e-13,4628,96734
16,-4.85063840945562e-13,4628,96734
17,-4.85063840945562e-13,4628,96734
18,-4.85063840945562e-13,4628,96734
19,-4.85063840945562e-13,4628,96734
20,-4.85063840945562e-13,4628,96734
21,-4.85063840945562e-13,4628,96734
22,-4.85063840945562e-13,4628,96734
23,-33.543722942505,4628,96734
1,1.94025536378225e-11,4633,96706
2,1.94025536378225e-11,4633,96706
3,1.94025536378225e-11,4633,96706
4,1.94025536378225e-11,4633,96706
5,1.94025536378225e-11,4633,96706
6,1.94025536378225e-11,4633,96706
7,1.94025536378225e-11,4633,96706
8,1.94025536378225e-11,4633,96706
9,1.94025536378225e-11,4633,96706
10,1.94025536378225e-11,4633,96706
11,1.94025536378225e-11,4633,96706
12,1.94025536378225e-11,4633,96706
13,1.94025536378225e-11,4633,96706
14,-20.94956204794,4633,96706
15,1.94025536378225e-11,4633,96706
16,1.94025536378225e-11,4633,96706
17,1.94025536378225e-11,4633,96706
18,1.94025536378225e-11,4633,96706
19,1.94025536378225e-11,4633,96706
20,1.94025536378225e-11,4633,96706
21,1.94025536378225e-11,4633,96706
22,1.94025536378225e-11,4633,96706
23,-20.94956204794,4633,96706
1,1.01863406598568e-11,4635,96818
2,1.01863406598568e-11,4635,96818
3,1.01863406598568e-11,4635,96818
4,1.01863406598568e-11,4635,96818
5,1.01863406598568e-11,4635,96818
6,1.01863406598568e-11,4635,96818
7,1.01863406598568e-11,4635,96818
8,1.01863406598568e-11,4635,96818
9,1.01863406598568e-11,4635,96818
10,1.01863406598568e-11,4635,96818
11,1.01863406598568e-11,4635,96818
12,1.01863406598568e-11,4635,96818
13,1.01863406598568e-11,4635,96818
14,-22.8708778209388,4635,96818
15,1.01863406598568e-11,4635,96818
16,1.01863406598568e-11,4635,96818
17,1.01863406598568e-11,4635,96818
18,1.01863406598568e-11,4635,96818
19,1.01863406598568e-11,4635,96818
20,1.01863406598568e-11,4635,96818
21,1.01863406598568e-11,4635,96818
22,1.01863406598568e-11,4635,96818
23,-22.8708778209388,4635,96818
1,-1.45519152283669e-12,4637,96813
2,-1.45519152283669e-12,4637,96813
3,-1.45519152283669e-12,4637,96813
4,-1.45519152283669e-12,4637,96813
5,-1.45519152283669e-12,4637,96813
6,-1.45519152283669e-12,4637,96813
7,-1.45519152283669e-12,4637,96813
8,-1.45519152283669e-12,4637,96813
9,-1.45519152283669e-12,4637,96813
10,-1.45519152283669e-12,4637,96813
11,-1.45519152283669e-12,4637,96813
12,-1.45519152283669e-12,4637,96813
13,-1.45519152283669e-12,4637,96813
14,-24.3873720071633,4637,96813
15,-1.45519152283669e-12,4637,96813
16,-1.45519152283669e-12,4637,96813
17,-1.45519152283669e-12,4637,96813
18,-1.45519152283669e-12,4637,96813
19,-1.45519152283669e-12,4637,96813
20,-135.745522745756,4637,96813
21,-1.45519152283669e-12,4637,96813
22,-1.45519152283669e-12,4637,96813
23,-160.511571379257,4637,96813
1,1.45519152283669e-12,4645,96740
2,1.45519152283669e-12,4645,96740
3,1.45519152283669e-12,4645,96740
4,1.45519152283669e-12,4645,96740
5,1.45519152283669e-12,4645,96740
6,1.45519152283669e-12,4645,96740
7,1.45519152283669e-12,4645,96740
8,1.45519152283669e-12,4645,96740
9,1.45519152283669e-12,4645,96740
10,1.45519152283669e-12,4645,96740
11,1.45519152283669e-12,4645,96740
12,1.45519152283669e-12,4645,96740
13,1.45519152283669e-12,4645,96740
14,1.45519152283669e-12,4645,96740
