id,parkname,VisitCount,Permittee,zip,Zip,NoOfGuests,days_visited,year,island_park,parkname_numeric,income,residents_distance_meters,residents_duration,island_live,visited_another_island,travel_distance_km,avg_days_visited,price
4,Ainapo Cabin,0,4,96734,96734,2,3,2021,Hawaii,1,102242,143479,194.39999,Oahu,1,286.958,3,836.7689302655289
4,Hipalau,0,4,96734,96734,2,3,2021,Kauai,2,102242,101736,124.7,Oahu,1,203.472,3,659.0643426705217
4,Kaluahaulu,0,4,96734,96734,2,3,2021,Kauai,3,102242,101727,124.7,Oahu,1,203.454,3,659.0480775946041
4,Kamananui Trail,0,4,96734,96734,2,3,2021,Oahu,4,102242,25673,31.1,Oahu,1,51.346,3,58.397032670078914
4,Kaunala Trail,0,4,96734,96734,2,3,2021,Oahu,5,102242,74482,82.699997,Oahu,1,148.964,3,146.60615383215122
4,Kawaikoi,0,4,96734,96734,2,3,2021,Kauai,6,102242,115085,154.5,Oahu,1,230.17,3,691.1890647175316
4,Keanakolu Ranger & Bunkhouse Cabins,0,4,96734,96734,2,3,2021,Hawaii,7,102242,137800,202.2,Oahu,1,275.6,3,856.5056673615684
4,Kuaokala Trail,0,4,96734,96734,2,3,2021,Oahu,8,102242,80264,90.699997,Oahu,1,160.528,3,157.05556149383455
4,Kulanaahane Trail,0,4,96734,96734,2,3,2021,Oahu,9,102242,25478,30.799999,Oahu,1,50.956,3,58.044622691865804
4,Kuliouou Trail,0,4,96734,96734,2,3,2021,Oahu,10,102242,28966,41.299999,Oahu,1,57.932,3,64.34824322523687
4,Lonomea,0,4,96734,96734,2,3,2021,Kauai,11,102242,97267,118.3,Oahu,1,194.534,3,650.98782886214
4,Maakua Ridge Trail,0,4,96734,96734,2,3,2021,Oahu,12,102242,39772,57.799999,Oahu,1,79.544,3,83.87717771021613
4,Manana Trail,0,4,96734,96734,2,3,2021,Oahu,13,102242,34071,39,Oahu,1,68.142,3,73.57415573179055
4,Peacock Flats Campsite,0,4,96734,96734,2,3,2021,Oahu,14,102242,92143,137.2,Oahu,1,184.286,3,178.52365447431475
4,Sugi Grove,0,4,96734,96734,2,3,2021,Kauai,15,102242,109197,138.10001,Oahu,1,218.394,3,672.5480906061529
4,Waialae Cabin Campsite,0,4,96734,96734,2,3,2021,Kauai,16,102242,81718,100.8,Oahu,1,163.436,3,622.8871993686231
4,Waikoali,0,4,96734,96734,2,3,2021,Kauai,17,102242,110716,141.39999,Oahu,1,221.432,3,675.2932739749002
4,Waikolu,0,4,96734,96734,2,3,2021,Molokai,18,102242,51055,71.5,Oahu,1,102.11,3,487.34798763823835
4,Waimano Trail,0,4,96734,96734,2,3,2021,Oahu,19,102242,35551,41.200001,Oahu,1,71.102,3,76.24885710489525
4,Waimanu Campsite,1,4,96734,96734,2,3,2021,Hawaii,20,102242,134187,149.3,Oahu,1,268.374,3,801.9761429960093
4,Wiliwili,0,4,96734,96734,2,3,2021,Kauai,21,102242,92116,108.7,Oahu,1,184.232,3,641.6787837453411
4,Wiliwilinui Ridge Trail,0,4,96734,96734,2,3,2021,Oahu,22,102242,30045,37.900002,Oahu,1,60.09,3,66.29824510468279
13,Ainapo Cabin,0,6,96797,96797,2,1,2021,Hawaii,1,93034,134377,188.10001,Oahu,0,268.754,1,723.0857774825141
13,Hipalau,0,6,96797,96797,2,1,2021,Kauai,2,93034,92634,118.4,Oahu,0,185.268,1,562.9292418677674
13,Kaluahaulu,0,6,96797,96797,2,1,2021,Kauai,3,93034,92625,118.4,Oahu,0,185.25,1,562.9141720610805
13,Kamananui Trail,0,6,96797,96797,2,1,2021,Oahu,4,93034,20419,27.5,Oahu,0,40.838,1,38.190042526326486
13,Kaunala Trail,0,6,96797,96797,2,1,2021,Oahu,5,93034,42632,57,Oahu,0,85.264,1,75.38399985221366
13,Kawaikoi,0,6,96797,96797,2,1,2021,Kauai,6,93034,105983,148.2,Oahu,0,211.966,1,587.9477806968284
13,Keanakolu Ranger & Bunkhouse Cabins,0,6,96797,96797,2,1,2021,Hawaii,7,93034,128698,195.89999,Oahu,0,257.396,1,723.576729463169
13,Kuaokala Trail,0,6,96797,96797,2,1,2021,Oahu,8,93034,55406,71.400002,Oahu,0,110.812,1,96.77307880962071
13,Kulanaahane Trail,0,6,96797,96797,2,1,2021,Oahu,9,93034,20224,27.200001,Oahu,0,40.448,1,37.86353004811337
13,Kuliouou Trail,1,6,96797,96797,2,1,2021,Oahu,10,93034,42366,52.400002,Oahu,0,84.732,1,74.93860334347167
13,Lonomea,0,6,96797,96797,2,1,2021,Kauai,11,93034,88165,112,Oahu,0,176.33,1,555.4462456363087
13,Maakua Ridge Trail,0,6,96797,96797,2,1,2021,Oahu,12,93034,61489,80.800003,Oahu,0,122.978,1,106.95859370690482
13,Manana Trail,0,6,96797,96797,2,1,2021,Oahu,13,93034,16280,25.299999,Oahu,0,32.56,1,31.259605873382398
13,Peacock Flats Campsite,0,6,96797,96797,2,1,2021,Oahu,14,93034,67285,118,Oahu,0,134.57,1,116.6635492131778
13,Sugi Grove,0,6,96797,96797,2,1,2021,Kauai,15,93034,100095,131.8,Oahu,0,200.19,1,575.4221116110909
13,Waialae Cabin Campsite,0,6,96797,96797,2,1,2021,Kauai,16,93034,72616,94.5,Oahu,0,145.232,1,529.4106429504843
13,Waikoali,0,6,96797,96797,2,1,2021,Kauai,17,93034,101614,135.10001,Oahu,0,203.228,1,577.9655600952228
13,Waikolu,0,6,96797,96797,2,1,2021,Molokai,18,93034,41953,65.199997,Oahu,0,83.906,1,374.663290208907
13,Waimano Trail,0,6,96797,96797,2,1,2021,Oahu,19,93034,17760,27.5,Oahu,0,35.52,1,33.737751861871715
13,Waimanu Campsite,0,6,96797,96797,2,1,2021,Hawaii,20,93034,125085,143,Oahu,0,250.17,1,701.5270392899178
13,Wiliwili,0,6,96797,96797,2,1,2021,Kauai,21,93034,83014,102.4,Oahu,0,166.028,1,546.8212929425868
13,Wiliwilinui Ridge Trail,0,6,96797,96797,2,1,2021,Oahu,22,93034,39163,47.900002,Oahu,0,78.326,1,69.57542658595054
14,Ainapo Cabin,0,7,96816,96816,8,2,2021,Hawaii,1,90788,135154,186.10001,Oahu,0,270.308,2,748.1923383341428
14,Hipalau,0,7,96816,96816,8,2,2021,Kauai,2,90788,93411,116.4,Oahu,0,186.822,2,584.1762894696507
14,Kaluahaulu,0,7,96816,96816,8,2,2021,Kauai,3,90788,93402,116.4,Oahu,0,186.804,2,584.1615112110409
14,Kamananui Trail,0,7,96816,96816,8,2,2021,Oahu,4,90788,19014,22.5,Oahu,0,38.028,2,39.22153435638069
14,Kaunala Trail,0,7,96816,96816,8,2,2021,Oahu,5,90788,72913,80.599998,Oahu,0,145.826,2,127.72524111322102
14,Kawaikoi,0,7,96816,96816,8,2,2021,Kauai,6,90788,106760,146.2,Oahu,0,213.52,2,611.42906437884
14,Keanakolu Ranger & Bunkhouse Cabins,0,7,96816,96816,8,2,2021,Hawaii,7,90788,129475,193.89999,Oahu,0,258.95,2,758.8672571513362
14,Kuaokala Trail,0,7,96816,96816,8,2,2021,Oahu,8,90788,78694,88.599998,Oahu,0,157.388,2,137.21780922693918
14,Kulanaahane Trail,0,7,96816,96816,8,2,2021,Oahu,9,90788,18819,22.200001,Oahu,0,37.638,2,38.901338753167565
14,Kuliouou Trail,0,7,96816,96816,8,2,2021,Oahu,10,90788,12388,19.299999,Oahu,0,24.776,2,28.341451962072366
14,Lonomea,0,7,96816,96816,8,2,2021,Kauai,11,90788,88942,110,Oahu,0,177.884,2,576.8380630554997
14,Maakua Ridge Trail,0,7,96816,96816,8,2,2021,Oahu,12,90788,55767,74.5,Oahu,0,111.534,2,99.57101643274859
14,Manana Trail,0,7,96816,96816,8,2,2021,Oahu,13,90788,32501,36.900002,Oahu,0,65.002,2,61.367575897587486
14,Peacock Flats Campsite,1,7,96816,96816,8,2,2021,Oahu,14,90788,90573,135.10001,Oahu,0,181.146,2,156.7234685631886
14,Sugi Grove,0,7,96816,96816,8,2,2021,Kauai,15,90788,100872,129.8,Oahu,0,201.744,2,596.427465857205
14,Waialae Cabin Campsite,0,7,96816,96816,8,2,2021,Kauai,16,90788,73393,92.5,Oahu,0,146.786,2,551.3061582639059
14,Waikoali,0,7,96816,96816,8,2,2021,Kauai,17,90788,102391,133.10001,Oahu,0,204.782,2,598.9217075047983
14,Waikolu,0,7,96816,96816,8,2,2021,Molokai,18,90788,42730,63.200001,Oahu,0,85.46,2,409.19232146061717
14,Waimano Trail,0,7,96816,96816,8,2,2021,Oahu,19,90788,33981,39.099998,Oahu,0,67.962,2,63.79777842453834
14,Waimanu Campsite,0,7,96816,96816,8,2,2021,Hawaii,20,90788,125862,141,Oahu,0,251.724,2,720.9346073338542
14,Wiliwili,0,7,96816,96816,8,2,2021,Kauai,21,90788,83791,100.4,Oahu,0,167.582,2,568.3799730444701
14,Wiliwilinui Ridge Trail,0,7,96816,96816,8,2,2021,Oahu,22,90788,9186,14.8,Oahu,0,18.372,2,23.083675954439514
5162,Ainapo Cabin,0,8,96766,96766,6,2,2021,Hawaii,1,84663,113432,156.89999,Kauai,0,226.864,2,711.0420881462138
5162,Hipalau,0,8,96766,96766,6,2,2021,Kauai,2,84663,55610,60.099998,Kauai,0,111.22,2,94.40055566182829
5162,Kaluahaulu,0,8,96766,96766,6,2,2021,Kauai,3,84663,55618,60.099998,Kauai,0,111.236,2,94.41298516093447
5162,Kamananui Trail,0,8,96766,96766,6,2,2021,Oahu,4,84663,26720,49.099998,Kauai,0,53.44,2,455.8439274367998
5162,Kaunala Trail,0,8,96766,96766,6,2,2021,Oahu,5,84663,72353,98.099998,Kauai,0,144.706,2,526.7433440258342
5162,Kawaikoi,0,8,96766,96766,6,2,2021,Kauai,6,84663,72253,91.400002,Kauai,0,144.506,2,125.5919081981792
5162,Keanakolu Ranger & Bunkhouse Cabins,0,8,96766,96766,6,2,2021,Hawaii,7,84663,107753,164.7,Kauai,0,215.506,2,722.2186974682148
5162,Kuaokala Trail,0,8,96766,96766,6,2,2021,Oahu,8,84663,78592,106.7,Kauai,0,157.184,2,536.4367996412658
5162,Kulanaahane Trail,0,8,96766,96766,6,2,2021,Oahu,9,84663,26525,48.799999,Kauai,0,53.05,2,455.54095839608664
5162,Kuliouou Trail,0,8,96766,96766,6,2,2021,Oahu,10,84663,45053,69.099998,Kauai,0,90.106,2,484.32767832599774
5162,Lonomea,0,8,96766,96766,6,2,2021,Kauai,11,84663,55639,60.200001,Kauai,0,111.278,2,94.4456125960882
5162,Maakua Ridge Trail,0,8,96766,96766,6,2,2021,Oahu,12,84663,68841,102.4,Kauai,0,137.682,2,521.2867939182216
5162,Manana Trail,0,8,96766,96766,6,2,2021,Oahu,13,84663,30915,54.299999,Kauai,0,61.83,2,462.3616460306025
5162,Peacock Flats Campsite,0,8,96766,96766,6,2,2021,Oahu,14,84663,90003,152.60001,Kauai,0,180.006,2,554.1659264288421
5162,Sugi Grove,0,8,96766,96766,6,2,2021,Kauai,15,84663,66002,79.699997,Kauai,0,132.004,2,110.54647500075508
5162,Waialae Cabin Campsite,0,8,96766,96766,6,2,2021,Kauai,16,84663,38486,42.400002,Kauai,0,76.972,2,67.79521282505166
5162,Waikoali,1,8,96766,96766,6,2,2021,Kauai,17,84663,67504,82.900002,Kauai,0,135.008,2,112.88011345794025
5162,Waikolu,0,8,96766,96766,6,2,2021,Molokai,18,84663,21008,34,Kauai,0,42.016,2,713.0863702342267
5162,Waimano Trail,0,8,96766,96766,6,2,2021,Oahu,19,84663,44098,74.5,Kauai,0,88.196,2,482.8439068701976
5162,Waimanu Campsite,0,8,96766,96766,6,2,2021,Hawaii,20,84663,104140,111.8,Kauai,0,208.28,2,684.6052249343867
5162,Wiliwili,0,8,96766,96766,6,2,2021,Kauai,21,84663,55637,60.200001,Kauai,0,111.274,2,94.44250522131165
5162,Wiliwilinui Ridge Trail,0,8,96766,96766,6,2,2021,Oahu,22,84663,41667,63.900002,Kauai,0,83.334,2,479.0668928293074
17,Ainapo Cabin,0,10,96795,96795,2,3,2021,Hawaii,1,92321,150430,203.39999,Oahu,1,300.86,3,811.1356175369872
17,Hipalau,0,10,96795,96795,2,3,2021,Kauai,2,92321,108687,133.7,Oahu,1,217.374,3,640.5488227737109
17,Kaluahaulu,0,10,96795,96795,2,3,2021,Kauai,3,92321,108678,133.7,Oahu,1,217.356,3,640.5338455199087
17,Kamananui Trail,0,10,96795,96795,2,3,2021,Oahu,4,92321,32624,40.099998,Oahu,1,65.248,3,66.2908808934604
17,Kaunala Trail,0,10,96795,96795,2,3,2021,Oahu,5,92321,81433,91.699997,Oahu,1,162.866,3,147.51585654110963
17,Kawaikoi,0,10,96795,96795,2,3,2021,Kauai,6,92321,122036,163.5,Oahu,1,244.072,3,670.7634184409129
17,Keanakolu Ranger & Bunkhouse Cabins,0,10,96795,96795,2,3,2021,Hawaii,7,92321,144751,211.2,Oahu,1,289.502,3,831.6849703878344
17,Kuaokala Trail,0,10,96795,96795,2,3,2021,Oahu,8,92321,87215,99.699997,Oahu,1,174.43,3,157.13791003933142
17,Kulanaahane Trail,0,10,96795,96795,2,3,2021,Oahu,9,92321,32430,39.799999,Oahu,1,64.86,3,65.96803786705863
17,Kuliouou Trail,0,10,96795,96795,2,3,2021,Oahu,10,92321,18746,26.799999,Oahu,1,37.492,3,43.19595553055445
17,Lonomea,0,10,96795,96795,2,3,2021,Kauai,11,92321,104218,127.3,Oahu,1,208.436,3,633.1117841912907
17,Maakua Ridge Trail,0,10,96795,96795,2,3,2021,Oahu,12,92321,47380,67.099998,Oahu,1,94.76,3,90.84692057173103
17,Manana Trail,0,10,96795,96795,2,3,2021,Oahu,13,92321,41022,48.099998,Oahu,1,82.044,3,80.26632283017203
17,Peacock Flats Campsite,0,10,96795,96795,2,3,2021,Oahu,14,92321,99094,146.2,Oahu,1,198.188,3,176.90622091885007
17,Sugi Grove,0,10,96795,96795,2,3,2021,Kauai,15,92321,116148,147.10001,Oahu,1,232.296,3,652.9649661756881
17,Waialae Cabin Campsite,0,10,96795,96795,2,3,2021,Kauai,16,92321,88669,109.8,Oahu,1,177.338,3,607.2360820391201
17,Waikoali,0,10,96795,96795,2,3,2021,Kauai,17,92321,117667,150.39999,Oahu,1,235.334,3,655.4927937896279
17,Waikolu,0,10,96795,96795,2,3,2021,Molokai,18,92321,58006,80.5,Oahu,1,116.012,3,476.0844802558506
17,Waimano Trail,0,10,96795,96795,2,3,2021,Oahu,19,92321,42502,50.200001,Oahu,1,85.004,3,82.72924901096904
17,Waimanu Campsite,1,10,96795,96795,2,3,2021,Hawaii,20,92321,141138,158.3,Oahu,1,282.276,3,777.6724350559293
17,Wiliwili,0,10,96795,96795,2,3,2021,Kauai,21,92321,99067,117.7,Oahu,1,198.134,3,624.5398025985304
17,Wiliwilinui Ridge Trail,0,10,96795,96795,2,3,2021,Oahu,22,92321,26080,36.900002,Oahu,1,52.16,3,55.40075323999041
27,Ainapo Cabin,0,22,96818,96818,5,1,2021,Hawaii,1,79653,118389,168.39999,Oahu,0,236.778,1,650.9826553890072
27,Hipalau,0,22,96818,96818,5,1,2021,Kauai,2,79653,76646,98.699997,Oahu,0,153.292,1,500.4262796252221
27,Kaluahaulu,0,22,96818,96818,5,1,2021,Kauai,3,79653,76637,98.699997,Oahu,0,153.274,1,500.4129467752661
27,Kamananui Trail,1,22,96818,96818,5,1,2021,Oahu,4,79653,10201,13.5,Oahu,0,20.402,1,19.112044711228314
27,Kaunala Trail,0,22,96818,96818,5,1,2021,Oahu,5,79653,55436,62.900002,Oahu,0,110.872,1,86.12443001780734
27,Kawaikoi,0,22,96818,96818,5,1,2021,Kauai,6,79653,89995,128.5,Oahu,0,179.99,1,522.8685256321678
27,Keanakolu Ranger & Bunkhouse Cabins,0,22,96818,96818,5,1,2021,Hawaii,7,79653,112710,176.2,Oahu,0,225.42,1,652.5696270667775
27,Kuaokala Trail,0,22,96818,96818,5,1,2021,Oahu,8,79653,61218,70.900002,Oahu,0,122.436,1,94.69004540064454
27,Kulanaahane Trail,0,22,96818,96818,5,1,2021,Oahu,9,79653,10006,13.2,Oahu,0,20.012,1,18.823166295515193
27,Kuliouou Trail,0,22,96818,96818,5,1,2021,Oahu,10,79653,27770,33.5,Oahu,0,55.54,1,45.13924925309384
27,Lonomea,0,22,96818,96818,5,1,2021,Kauai,11,79653,72177,92.300003,Oahu,0,144.354,1,493.8057789081866
27,Maakua Ridge Trail,0,22,96818,96818,5,1,2021,Oahu,12,79653,51170,67.699997,Oahu,0,102.34,1,79.80465913866806
27,Manana Trail,0,22,96818,96818,5,1,2021,Oahu,13,79653,15025,19.299999,Oahu,0,30.05,1,26.258452287638995
27,Peacock Flats Campsite,0,22,96818,96818,5,1,2021,Oahu,14,79653,73097,117.4,Oahu,0,146.194,1,112.28792591477854
27,Sugi Grove,0,22,96818,96818,5,1,2021,Kauai,15,79653,84107,112.1,Oahu,0,168.214,1,511.4792122387379
27,Waialae Cabin Campsite,0,22,96818,96818,5,1,2021,Kauai,16,79653,56628,74.800003,Oahu,0,113.256,1,470.7710584675544
27,Waikoali,0,22,96818,96818,5,1,2021,Kauai,17,79653,85626,115.4,Oahu,0,171.252,1,513.7295010257544
27,Waikolu,0,22,96818,96818,5,1,2021,Molokai,18,79653,25965,45.5,Oahu,0,51.93,1,321.94151730770784
27,Waimano Trail,0,22,96818,96818,5,1,2021,Oahu,19,79653,16505,21.4,Oahu,0,33.01,1,28.45096539151292
27,Waimanu Campsite,0,22,96818,96818,5,1,2021,Hawaii,20,79653,109097,123.3,Oahu,0,218.194,1,631.2172285233339
27,Wiliwili,0,22,96818,96818,5,1,2021,Kauai,21,79653,67026,82.699997,Oahu,0,134.052,1,486.1749444500416
27,Wiliwilinui Ridge Trail,0,22,96818,96818,5,1,2021,Oahu,22,79653,24567,29,Oahu,0,49.134,1,40.39423609653426
34,Ainapo Cabin,0,30,96707,96707,5,1,2021,Hawaii,1,105278,143258,191.2,Oahu,0,286.516,1,783.8285915671844
34,Hipalau,0,30,96707,96707,5,1,2021,Kauai,2,105278,101515,121.5,Oahu,0,203.03,1,614.8876334716686
34,Kaluahaulu,0,30,96707,96707,5,1,2021,Kauai,3,105278,101506,121.5,Oahu,0,203.012,1,614.870974299597
34,Kamananui Trail,0,30,96707,96707,5,1,2021,Oahu,4,105278,29300,30.6,Oahu,0,58.6,1,58.23486018791984
34,Kaunala Trail,0,30,96707,96707,5,1,2021,Oahu,5,105278,58710,66.400002,Oahu,0,117.42,1,112.67333247893427
34,Kawaikoi,0,30,96707,96707,5,1,2021,Kauai,6,105278,114864,151.3,Oahu,0,229.728,1,642.263554358422
34,Keanakolu Ranger & Bunkhouse Cabins,0,30,96707,96707,5,1,2021,Hawaii,7,105278,137579,199,Oahu,0,275.158,1,783.316653990147
34,Kuaokala Trail,2,30,96707,96707,5,1,2021,Oahu,8,105278,40261,55.799999,Oahu,0,80.522,1,78.52388075173519
34,Kulanaahane Trail,0,30,96707,96707,5,1,2021,Oahu,9,105278,29106,30.299999,Oahu,0,58.212,1,57.87576247882578
34,Kuliouou Trail,0,30,96707,96707,5,1,2021,Oahu,10,105278,51247,55.5,Oahu,0,102.494,1,98.85917679352657
34,Lonomea,0,30,96707,96707,5,1,2021,Kauai,11,105278,97046,115.1,Oahu,0,194.092,1,606.6154290286713
34,Maakua Ridge Trail,0,30,96707,96707,5,1,2021,Oahu,12,105278,72777,86,Oahu,0,145.554,1,138.71161842649292
34,Manana Trail,0,30,96707,96707,5,1,2021,Oahu,13,105278,23480,28,Oahu,0,46.96,1,47.46192891509755
34,Peacock Flats Campsite,0,30,96707,96707,5,1,2021,Oahu,14,105278,52140,102.3,Oahu,0,104.28,1,100.51213686683074
34,Sugi Grove,0,30,96707,96707,5,1,2021,Kauai,15,105278,108976,134.89999,Oahu,0,217.952,1,628.6980871188381
34,Waialae Cabin Campsite,0,30,96707,96707,5,1,2021,Kauai,16,105278,81497,97.599998,Oahu,0,162.994,1,577.8339327466931
34,Waikoali,0,30,96707,96707,5,1,2021,Kauai,17,105278,110495,138.2,Oahu,0,220.99,1,631.5097851606624
34,Waikolu,0,30,96707,96707,5,1,2021,Molokai,18,105278,50834,68.300003,Oahu,0,101.668,1,417.67161213973117
34,Waimano Trail,0,30,96707,96707,5,1,2021,Oahu,19,105278,24960,30.200001,Oahu,0,49.92,1,50.20143721127916
34,Waimanu Campsite,0,30,96707,96707,5,1,2021,Hawaii,20,105278,133966,146.10001,Oahu,0,267.932,1,760.6289219130496
34,Wiliwili,0,30,96707,96707,5,1,2021,Kauai,21,105278,91895,105.5,Oahu,0,183.79,1,597.0808295464878
34,Wiliwilinui Ridge Trail,0,30,96707,96707,5,1,2021,Oahu,22,105278,48044,51,Oahu,0,96.088,1,92.93036255523621
35,Ainapo Cabin,0,31,96746,96746,2,2,2021,Hawaii,1,89212,127718,176.2,Kauai,0,255.436,2,749.5565976462273
35,Hipalau,2,31,96746,96746,2,2,2021,Kauai,2,89212,79729,89.400002,Kauai,0,159.458,2,137.10500746707035
35,Kaluahaulu,1,31,96746,96746,2,2,2021,Kauai,3,89212,79738,89.400002,Kauai,0,159.476,2,137.1195811487571
35,Kamananui Trail,0,31,96746,96746,2,2,2021,Oahu,4,89212,41006,68.400002,Kauai,0,82.012,2,487.8490803791209
35,Kaunala Trail,0,31,96746,96746,2,2,2021,Oahu,5,89212,86639,117.4,Kauai,0,173.278,2,561.7425044248862
35,Kawaikoi,0,31,96746,96746,2,2,2021,Kauai,6,89212,96373,120.8,Kauai,0,192.746,2,169.38993613311726
35,Keanakolu Ranger & Bunkhouse Cabins,0,31,96746,96746,2,2,2021,Hawaii,7,89212,122039,184,Kauai,0,244.078,2,760.3606045018821
35,Kuaokala Trail,0,31,96746,96746,2,2,2021,Oahu,8,89212,92878,126,Kauai,0,185.756,2,571.8453044297407
35,Kulanaahane Trail,0,31,96746,96746,2,2,2021,Oahu,9,89212,40811,68.099998,Kauai,0,81.622,2,487.5333172759078
35,Kuliouou Trail,0,31,96746,96746,2,2,2021,Oahu,10,89212,59339,88.400002,Kauai,0,118.678,2,517.5356699750496
35,Lonomea,0,31,96746,96746,2,2,2021,Kauai,11,89212,79758,89.5,Kauai,0,159.516,2,137.151967108061
35,Maakua Ridge Trail,0,31,96746,96746,2,2,2021,Oahu,12,89212,83127,121.7,Kauai,0,166.254,2,556.0555299711195
35,Manana Trail,0,31,96746,96746,2,2,2021,Oahu,13,89212,45201,73.599998,Kauai,0,90.402,2,494.64203534311594
35,Peacock Flats Campsite,0,31,96746,96746,2,2,2021,Oahu,14,89212,104289,171.89999,Kauai,0,208.578,2,590.3231135105864
35,Sugi Grove,0,31,96746,96746,2,2,2021,Kauai,15,89212,90121,109,Kauai,0,180.242,2,153.93275192138177
35,Waialae Cabin Campsite,0,31,96746,96746,2,2,2021,Kauai,16,89212,62606,71.800003,Kauai,0,125.212,2,109.37776840902816
35,Waikoali,0,31,96746,96746,2,2,2021,Kauai,17,89212,91623,112.3,Kauai,0,183.246,2,156.36493746510538
35,Waikolu,0,31,96746,96746,2,2,2021,Molokai,18,89212,35294,53.299999,Kauai,0,70.588,2,749.0798589265478
35,Waimano Trail,0,31,96746,96746,2,2,2021,Oahu,19,89212,58384,93.800003,Kauai,0,116.768,2,515.9892404182879
35,Waimanu Campsite,0,31,96746,96746,2,2,2021,Hawaii,20,89212,118426,131.10001,Kauai,0,236.852,2,722.5100809536309
35,Wiliwili,0,31,96746,96746,2,2,2021,Kauai,21,89212,79757,89.5,Kauai,0,159.514,2,137.15034781009584
35,Wiliwilinui Ridge Trail,0,31,96746,96746,2,2,2021,Oahu,22,89212,55953,83.199997,Kauai,0,111.906,2,512.0527270648977
5170,Ainapo Cabin,0,43,96704,96704,3,1,2021,Hawaii,1,52708,93051,86.900002,Hawaii,0,186.102,1,111.68594345940454
5170,Hipalau,0,43,96704,96704,3,1,2021,Kauai,2,52708,117290,128.7,Hawaii,0,234.58,1,569.2532015074969
5170,Kaluahaulu,0,43,96704,96704,3,1,2021,Kauai,3,52708,117281,128.7,Hawaii,0,234.562,1,569.2433663258101
5170,Kamananui Trail,0,43,96704,96704,3,1,2021,Oahu,4,52708,72321,90.599998,Hawaii,0,144.642,1,500.4447189192905
5170,Kaunala Trail,0,43,96704,96704,3,1,2021,Oahu,5,52708,117954,139.60001,Hawaii,0,235.908,1,550.3123684650558
5170,Kawaikoi,0,43,96704,96704,3,1,2021,Kauai,6,52708,130639,158.5,Hawaii,0,261.278,1,586.5076282115581
5170,Keanakolu Ranger & Bunkhouse Cabins,0,43,96704,96704,3,1,2021,Hawaii,7,52708,142640,189.89999,Hawaii,0,285.28,1,175.87670175548314
5170,Kuaokala Trail,0,43,96704,96704,3,1,2021,Oahu,8,52708,124193,148.2,Hawaii,0,248.386,1,557.1303349699103
5170,Kulanaahane Trail,0,43,96704,96704,3,1,2021,Oahu,9,52708,72126,90.300003,Hawaii,0,144.252,1,500.2316233160774
5170,Kuliouou Trail,0,43,96704,96704,3,1,2021,Oahu,10,52708,90654,110.6,Hawaii,0,181.308,1,520.4789840152192
5170,Lonomea,0,43,96704,96704,3,1,2021,Kauai,11,52708,112821,122.3,Hawaii,0,225.642,1,564.3694874010383
5170,Maakua Ridge Trail,0,43,96704,96704,3,1,2021,Oahu,12,52708,114442,143.89999,Hawaii,0,228.884,1,546.4744620112892
5170,Manana Trail,0,43,96704,96704,3,1,2021,Oahu,13,52708,76516,95.800003,Hawaii,0,153.032,1,505.02900638328555
5170,Peacock Flats Campsite,0,43,96704,96704,3,1,2021,Oahu,14,52708,135604,194.10001,Hawaii,0,271.208,1,569.6002525507561
5170,Sugi Grove,0,43,96704,96704,3,1,2021,Kauai,15,52708,124751,142.10001,Hawaii,0,249.502,1,577.4065671258204
5170,Waialae Cabin Campsite,0,43,96704,96704,3,1,2021,Kauai,16,52708,97272,104.8,Hawaii,0,194.544,1,547.3775718402138
5170,Waikoali,0,43,96704,96704,3,1,2021,Kauai,17,52708,126270,145.39999,Hawaii,0,252.54,1,579.0665272349523
5170,Waikolu,0,43,96704,96704,3,1,2021,Molokai,18,52708,66609,75.5,Hawaii,0,133.218,1,541.1552400505597
5170,Waimano Trail,0,43,96704,96704,3,1,2021,Oahu,19,52708,89699,116,Hawaii,0,179.398,1,519.4353619584575
5170,Waimanu Campsite,1,43,96704,96704,3,1,2021,Hawaii,20,52708,138888,136.8,Hawaii,0,277.776,1,155.77652379006972
5170,Wiliwili,0,43,96704,96704,3,1,2021,Kauai,21,52708,107670,112.7,Hawaii,0,215.34,1,558.7404850823164
5170,Wiliwilinui Ridge Trail,0,43,96704,96704,3,1,2021,Oahu,22,52708,87268,105.4,Hawaii,0,174.536,1,516.7787701050673
45,Ainapo Cabin,0,45,96734,96734,2,1,2021,Hawaii,1,102242,143479,194.39999,Oahu,0,286.958,1,772.853586350185
45,Hipalau,0,45,96734,96734,2,1,2021,Kauai,2,102242,101736,124.7,Oahu,0,203.472,1,606.0907976969767
45,Kaluahaulu,0,45,96734,96734,2,1,2021,Kauai,3,102242,101727,124.7,Oahu,0,203.454,1,606.0745326210591
45,Kamananui Trail,0,45,96734,96734,2,1,2021,Oahu,4,102242,25673,31.1,Oahu,0,51.346,1,50.397032670078914
45,Kaunala Trail,0,45,96734,96734,2,1,2021,Oahu,5,102242,74482,82.699997,Oahu,0,148.964,1,138.60615383215122
45,Kawaikoi,0,45,96734,96734,2,1,2021,Kauai,6,102242,115085,154.5,Oahu,0,230.17,1,632.882186410653
45,Keanakolu Ranger & Bunkhouse Cabins,0,45,96734,96734,2,1,2021,Hawaii,7,102242,137800,202.2,Oahu,0,275.6,1,772.5903234462245
